# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42.00,0.00,19.20,0.98,15.50,2.06
250,42.00,0.00,19.33,0.94,11.00,0.82
500,42.00,0.00,17.50,0.50,12.50,0.50
750,42.00,0.00,17.00,1.41,13.33,0.94
1000,42.00,0.00,17.50,0.87,12.00,0.82
1250,42.00,0.00,18.00,0.00,10.00,0.82
1500,42.00,0.00,18.50,0.50,10.00,0.00
1750,42.00,0.00,18.25,0.43,12.33,1.70
2000,41.75,0.43,18.00,0.00,4.00,1.58
2250,42.00,0.00,17.75,0.43,2.50,0.87
2500,42.00,0.00,15.75,1.30,5.75,2.28
2750,42.00,0.00,15.25,0.43,1.00,0.00
3000,42.00,0.00,16.75,0.83,3.50,1.12
3250,41.75,0.43,16.00,1.00,6.33,3.86
3500,42.00,0.00,17.75,0.43,7.75,3.42
3750,42.00,0.00,18.25,0.43,9.00,0.82
4000,42.00,0.00,18.33,0.47,7.00,0.82
4250,42.00,0.00,18.00,0.71,10.50,2.06
4500,42.00,0.00,17.25,0.83,8.25,4.49
4750,42.00,0.00,17.25,1.30,7.67,2.05
5000,42.00,0.00,15.25,0.43,12.00,1.58
5250,42.00,0.00,15.50,0.87,11.50,1.12
5500,42.00,0.00,16.75,1.09,9.33,2.36
5750,42.00,0.00,17.50,0.50,11.00,0.71
6000,42.00,0.00,16.50,1.50,11.50,0.50
6250,42.00,0.00,18.00,0.00,14.25,0.83
6500,42.00,0.00,18.00,0.00,11.25,0.83
6750,42.00,0.00,18.25,0.43,12.00,0.82
7000,42.00,0.00,16.00,1.22,14.67,0.94
7250,42.00,0.00,14.75,0.43,13.33,0.47
7500,42.00,0.00,14.67,0.47,13.00,0.82
7750,42.00,0.00,15.00,0.00,12.50,0.50
8000,42.00,0.00,15.67,0.94,11.75,0.43
8250,42.00,0.00,15.75,0.83,9.50,1.12
8500,42.25,0.43,16.00,0.71,6.67,0.47
8750,42.00,0.00,15.00,0.00,5.33,0.94
9000,42.00,0.00,14.50,0.50,8.00,0.71
9250,42.00,0.00,15.00,0.00,4.00,0.00
9500,42.00,0.00,15.25,0.43,2.50,0.50
9750,42.00,0.00,15.00,0.00,3.00,1.00
10000,42.00,0.00,15.25,0.43,3.00,0.71
10250,42.00,0.00,15.67,0.47,2.00,0.00
10500,42.00,0.00,17.25,0.83,2.00,0.00
10750,42.00,0.00,17.50,0.50,3.25,1.30
11000,42.00,0.00,16.75,0.43,6.67,0.47
11250,42.00,0.00,16.50,0.87,9.00,1.22
11500,42.00,0.00,14.75,0.43,10.00,0.00
11750,42.00,0.00,13.33,0.47,9.50,0.50
12000,42.00,0.00,14.50,0.87,10.25,1.30
12250,42.00,0.00,14.50,0.87,5.00,3.67
12500,42.00,0.00,15.00,0.00,3.00,2.16
12750,42.00,0.00,16.25,0.83,11.25,2.86
13000,42.00,0.00,18.00,0.00,15.00,0.71
13250,41.50,0.50,17.50,0.50,15.00,0.00
13500,41.50,0.50,17.67,0.47,15.33,0.47
13750,41.75,0.43,17.25,0.43,15.75,0.83
14000,41.67,0.47,17.25,0.83,15.00,0.82
14250,41.50,0.50,14.00,1.22,14.33,0.47
14500,41.67,0.47,12.00,0.00,13.00,0.71
14750,41.50,0.50,12.75,1.30,13.75,1.30
15000,42.00,0.00,14.25,0.83,13.75,0.83
15250,42.00,0.00,13.50,1.50,10.00,1.63
15500,42.00,0.00,12.00,0.00,9.33,0.47
15750,42.00,0.00,13.33,0.94,7.25,1.30
16000,42.00,0.00,13.25,0.43,6.25,0.83
16250,42.00,0.00,12.25,0.43,6.25,0.43
16500,42.00,0.00,12.00,0.00,5.33,1.25
16750,42.00,0.00,11.25,1.30,7.67,2.05
17000,42.00,0.00,10.00,0.82,10.33,0.94
17250,42.00,0.00,9.00,0.00,11.33,0.47
17500,42.00,0.00,10.67,1.25,13.67,1.25
17750,42.00,0.00,10.50,1.12,17.50,1.66
18000,41.67,0.47,8.67,2.49,12.00,5.61
18250,40.50,1.12,13.00,0.71,3.00,0.82
18500,40.75,0.43,12.50,0.87,2.67,1.25
18750,41.25,0.83,13.25,1.30,4.25,1.48
19000,41.25,0.83,14.75,0.43,6.33,1.25
19250,41.25,0.83,14.75,0.43,6.25,1.48
19500,41.00,1.00,15.00,0.00,7.00,0.82
19750,41.50,0.50,15.00,0.00,6.50,0.50
20000,41.75,0.43,13.00,2.16,11.33,0.47
20250,41.50,0.50,10.75,2.17,8.00,2.24
20500,41.50,0.50,10.75,0.83,6.00,4.08
20750,41.25,0.83,13.00,1.63,8.00,0.00
21000,41.50,0.50,10.75,1.30,11.50,0.50
21250,41.67,0.47,9.75,0.83,10.67,1.25
21500,42.00,0.00,11.00,1.22,9.00,2.12
21750,42.00,0.00,11.25,0.83,8.60,3.38
22000,42.00,0.00,12.00,0.00,13.00,0.82
22250,42.00,0.00,12.00,0.00,11.75,0.43
22500,42.00,0.00,14.00,1.00,10.67,0.47
22750,41.75,0.43,19.25,2.49,14.75,2.77
23000,41.50,0.50,20.50,0.50,13.00,1.00
23250,41.50,0.50,20.75,0.43,11.75,0.43
23500,41.50,0.50,20.75,0.43,11.75,1.09
23750,41.50,0.50,19.75,0.43,11.75,0.43
24000,41.50,0.50,19.75,0.83,11.50,2.06
24250,41.75,0.43,19.25,1.30,15.00,2.12
24500,42.00,0.00,20.50,0.87,12.33,0.47
24750,43.25,0.43,20.75,0.43,10.75,1.30
25000,43.50,0.50,20.50,0.50,13.00,0.71
25250,43.50,0.50,20.75,0.43,10.00,1.22
25500,43.00,0.71,18.75,2.28,11.50,6.02
25750,42.50,0.50,18.00,0.00,14.00,1.22
26000,42.25,0.43,18.50,0.87,13.00,1.22
26250,42.50,0.50,20.00,0.00,14.33,0.94
26500,42.50,0.50,19.67,0.47,10.33,0.47
26750,42.67,0.47,18.75,0.83,12.00,0.82
27000,42.50,0.50,18.25,0.43,13.00,1.22
27250,42.00,0.00,18.00,0.00,14.00,0.71
27500,42.25,0.43,19.00,1.00,13.25,1.09
27750,42.33,0.47,19.67,0.47,14.75,1.48
28000,42.67,0.47,17.67,0.47,14.75,0.83
28250,42.75,0.43,16.25,1.09,12.50,1.12
28500,42.50,0.50,13.00,2.00,14.00,1.22
28750,42.50,0.50,14.00,1.22,10.00,2.74
29000,42.50,0.50,15.00,0.00,11.50,0.50
29250,42.50,0.50,14.80,1.47,11.00,2.68
29500,42.50,0.50,14.25,0.83,13.50,2.06
29750,42.50,0.50,15.00,0.71,13.00,1.41
30000,42.50,0.50,14.50,1.50,15.00,0.00
30250,42.50,0.50,7.33,1.25,13.67,1.25
30500,42.75,0.83,11.00,4.32,11.67,1.25
30750,42.75,0.83,17.25,1.30,8.00,5.52
31000,42.50,0.50,15.75,0.83,9.00,3.00
31250,42.50,0.50,18.25,0.43,13.50,1.66
31500,42.75,0.83,18.25,0.43,10.75,0.83
31750,43.00,0.71,19.25,0.43,8.33,0.94
32000,43.00,0.00,19.00,0.71,7.75,1.30
32250,43.00,0.82,19.25,0.43,10.67,0.47
32500,42.75,0.43,19.00,0.00,11.25,0.83
32750,42.67,0.47,19.33,0.47,13.25,0.83
33000,43.50,0.50,20.00,0.00,12.75,0.83
33250,43.50,0.50,19.50,0.50,12.00,0.71
33500,43.50,0.50,18.75,0.43,11.75,1.09
33750,43.50,0.50,18.75,0.43,9.50,1.50
34000,43.75,0.43,18.00,0.00,11.00,0.82
34250,43.50,0.50,17.25,1.30,10.75,0.83
34500,43.50,0.50,18.50,0.50,8.50,1.66
34750,43.67,0.47,18.25,0.43,6.33,0.47
35000,43.50,0.50,18.50,0.50,6.50,0.50
35250,43.75,0.43,19.00,0.00,8.67,0.94
35500,43.33,0.47,18.67,0.47,5.00,0.00
35750,43.50,0.50,18.25,1.09,7.50,2.06
36000,43.50,0.50,16.75,1.92,8.50,2.50
36250,43.50,0.50,19.50,1.12,9.33,2.05
36500,43.50,0.50,19.50,0.50,10.50,1.50
36750,43.75,0.43,19.25,0.43,8.75,1.09
37000,43.50,0.50,18.50,0.50,7.50,1.50
37250,43.50,0.50,19.00,0.71,7.50,0.50
37500,43.50,0.50,18.50,0.50,6.67,0.47
37750,43.50,0.50,18.25,0.43,7.33,0.47
38000,43.50,0.50,18.25,0.43,8.50,1.12
38250,43.50,0.50,19.33,1.70,7.00,2.94
38500,44.00,0.00,17.33,0.94,7.00,0.00
38750,43.75,0.43,20.50,0.87,11.25,0.83
39000,43.67,0.47,20.75,0.43,10.00,1.00
39250,43.75,0.43,19.00,1.22,6.67,0.47
39500,43.50,0.50,19.25,1.30,10.67,4.03
39750,43.50,0.50,19.50,0.50,7.25,1.48
40000,43.33,0.47,19.33,0.47,10.67,1.25
40250,43.50,0.50,19.75,0.43,11.50,0.50
40500,43.50,0.50,19.75,0.43,11.75,0.43
40750,43.50,0.50,19.75,0.43,11.75,0.43
41000,43.50,0.50,20.25,0.43,11.25,0.43
41250,43.50,0.50,20.00,0.00,11.25,0.43
41500,43.50,0.50,19.25,0.43,13.25,0.83
41750,43.50,0.50,19.00,0.00,12.75,0.83
42000,43.50,0.50,20.00,0.00,11.75,0.43
42250,43.50,0.50,20.25,0.43,11.50,0.87
42500,43.50,0.50,20.00,0.00,11.50,0.50
42750,43.50,0.50,20.00,0.00,11.67,0.47
43000,43.50,0.50,20.00,0.00,11.50,0.50
43250,43.67,0.47,20.25,0.43,12.33,0.47
43500,43.50,0.50,18.75,0.83,11.50,0.50
43750,43.67,0.47,18.50,0.50,11.33,0.47
44000,43.50,0.50,18.25,0.43,11.00,0.82
44250,43.33,0.47,18.00,0.00,8.00,1.22
44500,43.50,0.50,18.50,0.50,8.00,0.82
44750,43.50,0.50,18.50,0.50,7.75,0.43
45000,43.50,0.50,18.25,0.43,9.00,1.63
45250,43.50,0.50,18.75,0.83,10.33,0.94
45500,43.50,0.50,20.00,0.00,9.50,1.50
45750,43.67,0.47,18.75,0.43,9.67,1.70
46000,43.50,0.50,17.75,0.43,11.50,0.87
46250,43.33,0.47,20.00,0.00,10.00,0.71
46500,43.50,0.50,20.00,0.00,9.33,0.47
46750,43.50,0.50,20.25,0.43,11.25,1.30
47000,43.50,0.50,20.50,0.50,12.25,0.43
47250,43.50,0.50,20.75,0.43,12.00,0.00
47500,43.50,0.50,21.00,0.00,12.00,0.71
47750,43.50,0.50,20.25,0.43,12.00,0.71
48000,43.50,0.50,18.25,0.43,12.75,0.83
48250,43.25,0.83,18.00,0.00,14.67,1.25
48500,42.50,0.50,18.00,0.00,13.50,0.50
48750,42.00,0.00,17.75,0.43,13.25,1.30
49000,43.00,0.71,17.00,1.41,14.67,0.47
49250,43.50,0.50,18.00,0.00,12.67,0.47
49500,43.67,0.47,17.50,0.50,13.00,1.41
49750,43.40,0.49,18.00,0.00,10.50,1.12
50000,43.67,0.47,19.75,0.83,10.00,1.00
50250,43.50,0.50,20.75,0.43,7.25,1.30
50500,43.50,0.50,21.00,0.00,6.33,2.05
50750,43.33,0.47,21.00,0.00,9.75,0.83
51000,43.33,0.47,21.00,0.00,10.25,0.83
51250,43.50,0.50,20.75,0.43,8.00,2.24
51500,43.50,0.50,20.75,0.43,7.00,1.22
51750,43.50,0.50,21.00,0.00,8.00,0.71
52000,43.50,0.50,21.00,0.00,9.00,1.00
52250,43.50,0.50,21.00,0.00,7.00,1.00
52500,43.50,0.50,21.00,0.00,3.75,0.83
52750,43.50,0.50,21.00,0.00,3.50,1.12
53000,43.50,0.50,21.00,0.00,4.75,1.92
53250,43.50,0.50,21.00,0.00,9.50,1.12
53500,43.50,0.50,21.00,0.00,7.33,1.25
53750,43.50,0.50,21.00,0.00,3.50,0.50
54000,43.50,0.50,21.00,0.00,1.50,0.50
54250,43.50,0.50,21.00,0.00,4.00,0.00
54500,43.50,0.50,21.00,0.00,2.00,0.00
54750,43.50,0.50,20.75,0.43,8.00,0.00
55000,43.67,0.47,18.50,0.50,10.33,1.25
55250,43.50,0.50,19.75,1.64,11.00,2.12
55500,43.50,0.50,21.00,0.00,9.25,1.64
55750,43.67,0.47,21.67,0.47,7.75,1.09
56000,43.50,0.50,22.50,0.50,8.75,1.09
56250,43.50,0.50,22.25,0.43,9.50,0.87
56500,43.50,0.50,21.50,1.66,12.00,1.41
56750,43.00,0.82,20.67,0.47,13.00,0.71
57000,43.50,0.50,20.75,0.43,13.00,1.00
57250,43.50,0.50,18.75,0.43,10.00,0.82
57500,43.50,0.50,18.25,0.43,13.00,1.22
57750,43.67,0.47,18.00,0.00,15.00,0.00
58000,43.50,0.50,19.00,0.71,15.00,0.71
58250,43.50,0.50,18.75,0.83,15.50,0.87
58500,43.50,0.50,19.00,1.22,14.00,1.22
58750,42.50,0.50,17.00,1.00,12.00,0.00
59000,42.83,0.69,19.17,0.69,12.00,1.22
59250,42.75,0.43,19.33,0.47,11.00,0.82
59500,43.00,0.71,19.50,1.50,10.67,1.89
59750,43.33,0.94,19.75,1.09,10.33,1.25
60000,43.50,0.50,20.50,1.12,10.75,0.83
60250,43.50,0.50,22.25,0.43,12.00,1.63
60500,44.00,0.00,22.00,0.00,13.25,1.09
60750,43.50,0.50,22.50,0.87,12.33,1.89
61000,43.50,0.50,21.75,1.09,11.00,1.22
61250,44.00,0.71,20.50,1.12,9.50,0.87
61500,43.75,0.43,17.50,0.50,9.25,1.79
61750,43.75,0.43,19.25,0.83,10.75,0.43
62000,43.75,0.43,20.25,1.30,13.25,2.59
62250,43.50,0.50,15.00,1.87,15.00,1.22
62500,43.50,0.50,15.25,0.43,13.25,1.30
62750,43.50,0.50,12.67,0.47,14.00,1.41
63000,43.50,0.50,14.50,1.12,15.50,0.50
63250,43.67,0.47,15.00,0.00,19.00,0.82
63500,43.00,0.00,15.00,0.00,20.50,0.50
63750,43.50,0.50,15.00,0.00,20.25,0.43
64000,43.50,0.50,15.00,0.00,20.50,0.50
64250,43.50,0.50,15.00,0.00,20.75,0.43
64500,43.50,0.50,15.00,0.00,20.75,0.43
64750,43.50,0.50,15.00,0.00,20.00,0.71
65000,43.50,0.50,15.00,0.00,19.50,0.50
65250,43.25,0.83,15.00,0.00,19.50,0.50
65500,43.50,0.50,15.00,0.00,19.25,0.43
65750,43.50,0.50,15.00,0.00,18.75,0.43
66000,43.50,0.50,15.00,0.00,18.33,0.47
66250,43.50,0.50,15.00,0.00,17.50,0.50
66500,43.50,0.50,15.00,0.00,17.75,0.43
66750,43.50,0.50,15.00,0.00,17.50,0.50
67000,43.67,0.47,15.00,0.00,18.00,0.82
67250,43.50,0.50,15.75,0.43,18.00,0.00
67500,43.33,0.47,16.67,0.47,18.00,0.00
67750,43.50,0.50,16.25,0.43,18.00,0.00
68000,43.50,0.50,15.75,0.43,18.00,0.00
68250,43.50,0.50,15.00,0.00,18.00,0.00
68500,43.50,0.50,15.00,0.00,18.25,0.43
68750,43.50,0.50,15.67,0.47,18.33,0.47
69000,43.50,0.50,16.25,0.43,18.25,0.43
69250,43.67,0.47,16.00,0.00,18.33,0.47
69500,43.50,0.50,15.75,0.83,18.25,0.43
69750,43.50,0.50,16.25,0.43,18.25,0.43
70000,43.67,0.47,15.50,0.50,18.00,0.00
70250,43.50,0.50,15.25,0.43,17.75,0.43
70500,43.25,0.83,15.00,0.00,17.75,0.43
70750,43.50,0.50,15.75,0.43,18.00,0.00
71000,43.33,0.47,15.00,0.00,17.75,0.43
71250,43.00,0.71,16.00,0.71,18.50,0.50
71500,43.50,0.50,16.00,0.71,18.25,0.43
71750,43.50,0.50,15.50,0.87,18.75,0.43
72000,43.50,0.50,15.00,0.00,18.75,0.83
72250,43.50,0.50,15.75,0.83,18.50,0.50
72500,43.50,0.50,15.00,0.00,18.00,0.00
72750,43.50,0.50,15.25,0.43,18.00,0.00
73000,43.50,0.50,15.50,0.50,18.25,0.43
73250,43.25,0.83,16.00,0.00,18.25,0.43
73500,43.50,0.50,16.25,0.43,17.75,0.43
73750,43.50,0.50,16.50,0.50,16.50,0.50
74000,43.50,0.50,15.67,0.47,17.33,0.94
74250,43.50,0.50,16.50,0.50,17.25,0.43
74500,43.67,0.47,16.25,0.43,17.67,0.47
74750,43.25,0.83,16.00,0.00,17.50,0.50
75000,43.50,0.50,16.25,0.43,17.25,0.83
75250,43.33,0.47,16.33,0.47,17.75,0.43
75500,43.25,0.83,15.50,0.50,18.00,0.00
75750,43.50,0.50,16.50,0.50,18.00,0.00
76000,43.50,0.50,16.50,0.50,18.00,0.00
76250,43.50,0.50,16.50,0.50,18.00,0.00
76500,43.50,0.50,16.50,0.50,18.00,0.00
76750,43.25,0.83,17.25,0.43,18.25,0.43
77000,43.50,0.50,16.75,0.43,18.00,0.00
77250,43.50,0.50,16.75,0.43,18.00,0.00
77500,43.50,0.50,16.00,1.22,18.50,0.50
77750,43.25,0.83,16.00,1.22,20.50,0.87
78000,43.25,0.83,15.00,0.00,19.25,0.43
78250,43.50,0.50,15.00,0.00,19.00,0.82
78500,43.67,0.47,14.50,0.50,21.00,0.00
78750,43.67,0.47,14.50,0.50,21.00,0.00
79000,43.42,0.64,14.92,0.28,20.25,0.60
79250,43.42,0.64,14.92,0.28,20.25,0.60
79500,43.33,0.47,15.67,0.94,18.25,0.83
79750,43.50,0.50,18.25,0.43,15.75,0.83
80000,43.50,0.50,20.00,0.00,16.00,0.71
80250,43.25,0.83,19.50,0.50,15.25,0.83
80500,43.50,0.50,18.00,0.00,16.00,0.71
80750,43.50,0.50,18.00,0.00,15.50,0.50
81000,43.50,0.50,18.00,0.00,15.25,0.43
81250,43.25,0.83,18.00,0.00,15.50,0.50
81500,43.50,0.50,18.00,0.00,15.33,0.47
81750,43.50,0.50,18.25,0.43,15.50,0.50
82000,43.50,0.50,18.00,0.00,15.33,0.47
82250,43.50,0.50,18.25,0.43,15.50,0.50
82500,43.67,0.47,18.50,0.50,15.33,0.47
82750,43.50,0.50,20.00,0.00,15.25,0.83
83000,43.00,0.82,19.00,0.82,14.50,0.87
83250,43.50,0.50,18.00,0.00,14.75,1.09
83500,43.50,0.50,18.00,0.00,16.00,1.00
83750,43.25,0.83,17.00,0.71,17.75,0.43
84000,43.50,0.50,16.00,0.00,18.33,0.47
84250,43.33,0.47,15.75,0.43,20.67,0.47
84500,43.25,0.83,15.00,0.00,21.25,0.43
84750,42.75,0.83,15.00,0.00,21.00,0.00
85000,42.50,0.50,17.75,0.83,21.00,0.00
85250,43.00,0.00,16.67,0.94,21.50,0.87
85500,43.25,0.43,16.50,1.66,19.75,1.30
85750,43.25,0.83,18.00,0.00,21.00,0.00
86000,42.75,0.43,18.00,0.00,20.75,0.43
86250,43.25,0.83,17.25,0.83,20.75,0.43
86500,43.00,0.71,17.75,0.43,21.00,0.00
