# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.50,0.50,14.00,0.00,14.50,0.87
250,41.75,0.43,14.75,0.43,13.00,0.71
500,41.50,0.50,16.50,0.50,12.50,0.50
750,41.50,0.50,16.75,0.43,14.25,1.48
1000,41.50,0.50,16.25,0.83,15.50,0.87
1250,41.75,0.43,16.50,0.50,15.25,0.43
1500,41.75,0.43,17.00,0.00,15.25,0.83
1750,41.75,0.43,15.25,1.09,11.00,3.08
2000,41.50,0.50,17.00,1.63,2.00,0.00
2250,41.50,0.50,19.00,0.82,13.33,1.70
2500,42.00,0.00,16.25,0.83,16.00,2.12
2750,41.50,0.87,14.25,2.49,11.25,7.85
3000,41.50,0.50,19.50,1.12,15.25,1.09
3250,41.67,0.47,12.75,4.44,15.00,3.56
3500,41.50,0.50,14.25,1.48,14.25,2.86
3750,41.50,0.50,14.25,0.43,15.00,1.22
4000,41.67,0.47,12.67,1.70,16.25,0.43
4250,41.50,0.50,15.50,0.50,15.75,0.83
4500,41.75,0.43,14.00,1.22,13.75,0.83
4750,42.00,0.00,14.00,1.22,10.75,1.30
5000,41.50,0.50,13.25,0.83,13.25,1.92
5250,41.50,0.50,15.25,0.43,13.25,0.83
5500,42.00,0.00,16.33,0.47,12.33,0.47
5750,41.75,0.43,18.60,1.36,15.80,1.94
6000,41.75,0.43,18.50,0.50,16.75,0.83
6250,42.00,0.00,15.25,1.79,14.00,0.71
6500,42.00,0.00,10.75,0.83,13.75,0.83
6750,42.00,0.00,14.00,1.41,13.00,0.82
7000,42.00,0.00,12.50,3.28,10.25,3.77
7250,42.00,0.00,19.00,1.22,17.50,0.50
7500,42.00,0.00,20.33,0.47,16.67,0.94
7750,42.00,0.00,19.75,0.43,16.50,1.12
8000,41.67,0.47,19.00,0.00,15.00,0.00
8250,41.50,0.50,18.25,0.43,15.00,0.71
8500,41.33,0.47,19.67,0.94,17.00,1.22
8750,41.75,0.43,19.25,0.43,18.00,0.00
9000,42.00,0.00,18.75,0.43,16.25,0.83
9250,41.75,0.43,19.00,0.00,15.50,0.50
9500,41.75,0.43,18.50,0.50,15.50,0.50
9750,41.50,0.50,18.25,0.43,15.75,0.83
10000,41.50,0.50,19.25,0.43,16.25,0.83
10250,41.75,0.43,19.00,0.00,17.00,0.82
10500,41.50,0.50,19.00,0.00,17.33,0.94
10750,41.83,0.37,19.00,0.63,16.80,0.75
11000,41.67,0.47,12.25,0.83,15.00,2.16
11250,42.00,0.00,12.67,0.47,13.25,0.43
11500,41.67,0.47,9.67,0.47,11.50,0.50
11750,41.75,0.43,11.67,0.47,4.75,2.59
12000,41.50,0.50,10.25,1.48,4.50,2.69
12250,41.75,0.43,6.25,1.48,10.50,1.12
12500,42.00,0.00,6.33,0.94,12.00,0.00
12750,41.50,0.50,1.00,0.00,9.50,0.50
13000,41.50,0.50,3.00,0.71,10.25,0.83
13250,41.67,0.47,1.50,0.50,10.00,0.00
13500,41.33,0.47,2.00,1.41,10.33,0.94
13750,41.50,0.50,5.00,0.00,11.75,0.43
14000,41.75,0.43,5.00,0.00,11.25,0.43
14250,41.50,0.50,1.50,0.50,11.00,0.00
14500,41.50,0.50,5.00,0.71,11.25,0.43
14750,41.50,0.50,4.67,1.25,11.67,1.25
15000,41.50,0.50,9.75,2.49,10.00,1.63
15250,41.75,0.43,12.00,0.00,9.25,1.64
15500,41.50,0.50,9.00,1.41,12.50,0.87
15750,41.50,0.50,7.33,0.47,11.50,0.50
16000,41.50,0.50,8.67,0.47,10.00,0.82
16250,41.75,0.43,6.25,1.48,9.50,0.87
16500,41.50,0.50,3.50,1.12,8.33,0.47
16750,41.50,0.50,5.25,0.83,10.25,0.83
17000,41.50,0.50,5.00,0.71,12.00,0.00
17250,41.67,0.47,2.67,1.25,11.67,0.47
17500,41.33,0.47,5.50,0.50,11.75,0.43
17750,41.50,0.50,8.50,1.50,12.00,0.71
18000,41.50,0.50,9.75,0.83,12.25,0.43
18250,41.50,0.50,9.33,0.47,12.25,0.43
18500,41.50,0.50,6.75,0.83,11.75,0.43
18750,41.50,0.50,9.00,0.00,11.75,0.43
19000,41.50,0.50,8.50,0.50,11.00,0.82
19250,41.50,0.50,8.75,0.43,11.25,0.83
19500,41.50,0.50,7.33,0.94,11.00,0.82
19750,41.50,0.50,6.00,0.00,10.25,0.83
20000,41.67,0.47,6.75,0.83,11.33,0.94
20250,41.50,0.50,8.50,0.87,10.50,0.87
20500,41.33,0.47,7.33,1.25,11.33,0.47
20750,41.50,0.50,8.75,2.49,12.00,1.87
21000,41.50,0.50,9.33,3.09,17.25,3.77
21250,41.50,0.50,2.50,0.50,21.00,0.71
21500,41.50,0.50,4.50,1.12,20.75,0.43
21750,41.50,0.50,4.00,1.58,21.00,0.00
22000,41.50,0.50,2.00,1.00,18.75,0.83
22250,41.50,0.50,9.00,1.87,18.25,0.43
22500,41.50,0.50,11.67,0.47,18.00,0.00
22750,42.00,0.00,8.75,1.30,19.50,1.50
23000,41.50,0.50,10.00,1.00,21.25,0.43
23250,41.67,0.47,8.00,0.82,21.33,0.47
23500,41.50,0.50,11.75,0.43,21.50,0.50
23750,41.50,0.50,10.25,2.05,21.50,0.50
24000,41.50,0.50,6.75,0.43,21.50,0.50
24250,41.67,0.47,2.67,1.70,21.50,0.50
24500,41.50,0.50,1.00,0.00,20.25,0.83
24750,41.50,0.50,4.50,1.50,20.00,1.22
25000,41.50,0.50,8.67,0.47,21.50,0.50
25250,41.67,0.47,10.00,0.00,21.67,0.47
25500,41.75,0.43,11.25,0.83,21.50,0.50
25750,41.50,0.50,5.50,3.50,22.00,0.71
26000,41.50,0.50,5.00,1.00,21.75,0.43
26250,41.50,0.50,11.00,3.54,20.00,0.71
26500,41.75,0.43,14.25,1.30,17.50,1.66
26750,42.00,0.00,13.50,1.50,13.67,0.47
27000,42.00,0.00,9.00,4.64,15.25,1.48
27250,42.00,0.00,12.50,5.68,13.25,6.42
27500,42.00,0.00,7.00,3.54,15.33,2.49
27750,42.00,0.00,6.00,0.00,13.00,1.41
28000,41.67,0.47,3.00,1.63,12.75,1.30
28250,41.50,0.50,4.00,2.45,14.25,1.48
28500,41.50,0.50,16.75,2.49,12.75,2.49
28750,41.75,0.43,17.50,2.18,13.50,0.87
29000,41.50,0.50,17.25,1.30,9.75,0.83
29250,41.75,0.43,16.33,0.47,8.00,0.82
29500,41.67,0.47,12.75,1.48,9.50,0.50
29750,41.75,0.43,4.50,2.06,9.25,2.59
30000,41.50,0.50,15.25,2.38,14.50,1.80
30250,41.33,0.47,19.00,0.00,17.00,1.22
30500,41.75,0.43,17.75,1.09,16.25,0.83
30750,41.50,0.50,10.00,1.63,9.75,1.92
31000,41.50,0.50,8.00,2.45,8.50,3.20
31250,41.50,0.50,13.00,0.82,13.67,1.70
31500,41.50,0.50,13.50,0.50,13.33,0.47
31750,41.67,0.47,11.50,1.12,13.67,0.47
32000,41.33,0.47,3.67,2.49,12.50,0.50
32250,41.50,0.50,1.00,0.00,10.75,0.43
32500,41.50,0.50,1.00,0.00,9.50,0.50
32750,41.50,0.50,1.00,0.00,7.00,0.71
33000,41.50,0.50,1.00,0.00,6.00,0.82
33250,41.50,0.50,1.50,0.50,5.33,0.47
33500,41.50,0.50,3.00,2.16,5.67,0.47
33750,41.50,0.50,3.00,0.71,8.25,1.30
34000,41.75,0.43,3.00,0.00,8.67,0.47
