# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45.00,0.00,13.25,0.83,18.00,0.00
250,45.00,0.00,10.67,0.47,18.00,0.00
500,45.00,0.00,10.00,0.82,17.75,0.43
750,45.00,0.00,10.33,1.70,17.50,0.50
1000,45.00,0.00,4.33,1.70,12.50,1.50
1250,45.00,0.00,7.25,3.49,14.75,1.79
1500,45.00,0.00,8.75,1.79,12.00,2.45
1750,45.00,0.00,13.75,1.92,11.25,1.30
2000,45.25,0.43,17.25,1.09,12.50,0.87
2250,46.00,0.00,18.00,0.00,13.50,1.50
2500,45.50,0.50,18.00,1.22,14.67,0.47
2750,45.33,0.47,12.25,1.92,14.00,1.41
3000,45.75,0.43,12.00,0.00,17.00,1.22
3250,45.00,0.00,15.00,0.00,15.00,1.73
3500,45.75,0.43,13.00,1.58,17.50,0.50
3750,45.50,0.50,10.75,0.43,17.00,1.22
4000,45.75,0.43,11.50,0.87,17.50,1.50
4250,45.75,0.43,9.00,0.00,16.50,1.12
4500,45.25,0.43,13.75,1.30,14.75,1.79
4750,45.50,0.50,16.75,1.30,14.25,0.43
5000,45.50,0.50,15.00,0.00,12.00,0.00
5250,46.50,0.50,18.33,0.47,12.33,0.47
5500,46.50,0.50,17.75,1.09,13.50,1.12
5750,46.67,0.47,20.25,0.43,12.67,0.94
6000,45.25,0.43,18.50,0.50,10.33,0.94
6250,45.33,0.47,15.00,0.00,13.75,2.77
6500,45.75,0.83,18.50,2.29,12.50,2.50
6750,45.25,0.43,21.00,0.00,12.00,0.82
7000,45.25,0.43,18.00,0.00,4.75,4.32
7250,45.50,0.50,14.00,2.12,15.75,2.17
7500,45.25,0.43,14.25,1.30,15.75,1.30
7750,45.50,0.50,13.75,1.09,18.50,0.50
8000,45.50,0.50,12.00,0.00,18.33,0.47
8250,45.67,0.47,14.00,1.00,20.00,1.00
8500,45.67,0.47,14.50,1.12,18.00,1.63
8750,45.33,0.47,12.00,0.00,17.25,1.30
9000,45.25,0.43,12.00,0.00,13.25,2.28
9250,45.75,0.43,12.75,0.83,17.00,2.92
9500,45.75,0.43,13.25,0.43,18.50,0.87
9750,46.00,0.71,12.00,0.82,18.33,0.47
10000,45.75,0.43,12.00,0.00,19.67,0.47
10250,46.50,0.50,13.67,1.25,19.67,0.94
10500,46.00,1.00,13.75,0.43,16.75,1.09
10750,45.50,0.50,14.40,0.49,15.00,0.63
11000,45.50,0.50,12.33,0.47,15.33,0.47
11250,45.33,0.47,13.75,0.43,17.00,0.82
11500,45.25,0.43,13.00,0.71,16.00,1.22
11750,45.00,0.00,11.33,0.47,17.25,0.83
12000,45.00,0.00,12.00,0.00,17.50,0.50
12250,45.25,0.43,9.25,1.30,18.00,0.00
12500,45.00,0.00,8.75,1.09,18.00,0.00
12750,45.25,0.43,5.33,1.70,18.25,0.43
13000,45.50,0.50,9.00,0.82,18.25,0.43
13250,45.50,0.50,10.25,0.83,18.00,0.00
13500,45.25,0.43,12.00,0.00,15.75,0.83
13750,45.00,0.00,11.75,0.43,15.00,0.00
14000,45.50,0.50,8.75,1.48,17.25,1.30
14250,45.50,0.50,6.00,0.00,18.00,0.00
14500,45.00,0.00,10.75,5.80,17.75,0.43
14750,45.50,0.50,21.50,1.12,17.00,3.24
15000,45.67,0.47,16.50,3.35,19.33,1.25
15250,45.33,0.47,11.00,2.16,23.75,0.43
15500,45.80,0.75,10.20,2.64,24.00,0.00
15750,46.25,0.83,10.00,1.58,23.75,0.43
16000,46.33,0.47,8.00,0.00,24.50,0.50
16250,46.33,0.47,13.00,0.00,24.75,0.83
16500,46.60,0.49,16.80,1.47,24.25,0.43
16750,46.50,0.50,14.50,0.50,22.50,0.50
17000,46.50,0.50,14.75,0.43,21.00,0.71
17250,46.50,0.50,14.25,1.30,21.75,1.48
17500,46.50,0.50,4.50,3.50,25.00,1.00
17750,46.25,0.43,11.00,1.00,25.25,1.48
18000,46.25,0.43,16.25,2.38,20.50,0.87
18250,46.00,0.82,21.33,0.47,21.25,1.09
18500,46.00,0.71,22.00,0.00,23.75,0.43
18750,46.00,0.00,20.00,0.71,25.00,0.71
19000,46.25,0.43,18.25,0.43,26.25,0.83
19250,46.25,0.83,15.50,0.87,26.50,0.87
19500,46.50,0.50,16.25,1.09,26.75,0.43
19750,46.50,0.50,18.00,0.00,25.75,0.83
20000,46.50,0.50,17.00,0.82,26.33,0.94
20250,46.50,0.50,17.67,0.47,24.67,0.94
20500,46.60,0.49,16.00,2.10,24.00,0.00
20750,46.75,0.43,10.00,1.58,23.75,1.64
21000,46.33,0.47,5.50,2.50,10.00,6.78
21250,46.33,0.47,6.50,5.50,11.75,8.20
21500,46.50,0.50,14.00,2.12,24.50,0.50
21750,46.25,0.83,16.50,1.50,24.00,0.00
22000,46.00,0.71,11.00,4.00,23.75,0.43
22250,45.50,0.50,12.50,4.15,18.50,2.96
22500,45.75,0.43,9.75,1.48,18.25,4.26
22750,46.50,0.50,11.67,2.87,24.00,0.00
23000,46.50,0.50,16.00,0.00,23.67,0.47
23250,46.25,0.83,13.75,1.79,23.50,0.87
23500,46.33,0.94,15.25,0.43,16.00,1.87
23750,46.67,0.47,17.00,0.71,17.33,3.30
24000,46.25,0.83,11.50,1.12,23.50,0.87
