# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,50.25,0.43,24.00,0.00,6.75,1.92
250,50.75,0.43,23.67,0.47,9.33,0.94
500,48.00,0.71,22.50,0.87,8.75,1.09
750,47.33,0.47,20.50,0.50,10.67,0.94
1000,47.50,0.50,21.00,0.00,8.50,0.50
1250,47.67,0.47,21.00,0.00,8.33,0.47
1500,49.00,0.71,23.50,0.87,13.00,2.12
1750,49.00,0.89,19.80,1.83,14.75,0.83
2000,46.00,0.82,21.00,0.00,14.00,0.82
2250,47.75,0.43,22.50,1.12,12.75,0.83
2500,48.00,0.00,23.75,0.43,16.75,2.17
2750,48.00,0.00,23.75,0.43,16.25,0.83
3000,48.00,0.00,24.00,0.00,15.00,0.71
3250,48.00,0.00,23.75,0.43,14.25,0.83
3500,48.00,0.00,23.33,0.47,13.67,0.47
3750,48.00,0.00,23.50,0.50,13.00,0.82
4000,48.00,0.00,24.00,0.00,13.50,0.50
4250,49.00,1.00,23.25,0.43,10.00,2.45
4500,50.75,0.43,23.50,0.50,12.75,0.83
4750,45.25,4.87,23.25,0.83,14.75,2.05
5000,37.00,0.82,24.00,0.00,17.75,0.43
5250,42.50,3.35,23.50,0.50,16.75,0.83
5500,48.00,0.00,21.75,0.43,19.50,1.12
5750,48.00,0.00,21.00,0.00,20.00,1.22
6000,48.00,0.00,21.00,0.00,20.00,0.71
6250,48.00,0.00,21.00,0.00,19.25,0.83
6500,48.00,0.00,21.50,0.50,18.50,0.50
6750,48.00,0.00,21.67,0.47,18.50,0.50
7000,48.00,0.00,22.00,0.00,18.00,0.00
7250,48.00,0.00,22.25,0.83,18.50,0.50
7500,48.00,0.00,21.25,0.43,19.25,1.30
7750,48.00,0.00,16.75,1.30,19.33,2.36
8000,48.00,0.00,16.50,0.50,21.00,0.00
8250,48.00,0.00,16.00,0.71,20.50,0.50
8500,48.00,0.00,16.33,0.47,17.00,1.22
8750,48.00,0.00,16.50,1.50,17.00,1.22
9000,48.00,0.00,17.00,1.22,17.50,0.50
9250,48.00,0.00,18.00,0.00,15.75,0.83
9500,48.00,0.00,18.00,0.00,14.50,0.87
9750,48.00,0.00,16.75,1.30,15.25,2.49
10000,48.00,0.00,14.50,0.50,19.75,1.30
10250,48.00,0.00,11.75,0.43,14.75,1.79
10500,48.00,0.00,9.75,0.83,14.25,0.83
10750,48.00,0.00,10.00,0.71,14.50,0.50
11000,48.00,0.00,8.75,0.43,13.25,0.83
11250,48.00,0.00,9.00,0.00,13.33,0.47
11500,48.00,0.00,9.00,0.00,14.33,0.94
11750,48.00,0.00,9.33,0.47,14.50,1.12
12000,48.00,0.00,4.33,3.40,17.75,1.09
12250,48.00,0.00,10.00,2.45,19.00,1.00
12500,47.50,1.50,10.75,1.64,18.00,1.22
12750,45.25,0.43,10.00,0.71,17.25,0.43
13000,45.25,0.43,12.00,0.00,17.33,0.47
13250,45.00,0.00,12.25,0.43,16.75,0.83
13500,45.00,0.00,9.75,0.43,17.60,0.80
13750,45.50,0.50,10.50,1.50,19.33,1.70
14000,45.50,0.50,22.00,2.12,19.25,2.28
14250,45.50,0.50,22.75,0.83,20.50,0.87
14500,45.33,0.47,21.25,0.43,21.00,0.00
14750,45.25,0.43,21.00,1.87,20.25,1.30
15000,45.00,0.00,16.67,8.50,17.00,0.71
15250,45.00,0.00,4.50,3.20,18.00,0.71
15500,45.00,0.00,11.00,0.00,17.25,0.83
15750,45.50,0.50,10.50,0.50,14.25,1.09
16000,45.50,0.50,16.50,3.84,14.33,1.89
16250,45.00,0.00,18.67,1.70,14.67,1.25
16500,45.25,0.43,12.50,0.87,17.00,0.71
16750,45.25,0.43,10.00,1.00,15.75,0.43
17000,45.00,0.00,5.50,1.12,18.75,0.83
17250,45.00,0.00,2.50,0.50,20.00,0.00
17500,45.00,0.00,1.67,0.47,20.00,0.82
17750,45.00,0.00,1.50,0.50,19.25,0.43
18000,45.00,0.00,3.00,0.00,17.75,0.83
18250,45.50,0.50,12.00,0.00,14.25,1.09
18500,45.00,0.00,11.67,0.47,13.25,1.09
18750,45.00,0.00,11.33,0.94,14.75,0.83
19000,45.00,0.00,9.00,0.00,15.00,0.71
19250,45.00,0.00,11.00,1.10,13.25,0.43
19500,45.25,0.43,11.50,0.50,13.50,0.50
19750,45.00,0.00,10.50,0.87,13.75,0.83
20000,45.00,0.00,9.50,0.50,14.50,0.50
20250,45.00,0.00,9.25,0.43,14.50,1.12
20500,45.33,0.47,10.00,0.82,14.75,1.09
20750,45.00,0.00,10.25,0.43,14.75,0.83
21000,45.25,0.43,11.25,0.83,14.25,0.43
21250,45.00,0.00,11.50,0.50,14.00,1.22
21500,45.00,0.00,10.25,0.83,15.25,0.83
21750,45.00,0.00,11.25,0.83,15.00,0.71
22000,45.00,0.00,10.50,0.87,14.50,1.12
22250,45.00,0.00,6.75,4.82,10.75,3.27
22500,45.00,0.00,6.00,0.00,11.00,4.18
22750,45.25,0.43,4.00,2.00,19.33,0.47
23000,45.00,0.00,4.50,0.50,21.00,0.00
23250,45.00,0.00,5.50,1.50,19.75,0.83
23500,45.00,0.00,8.50,0.50,20.75,0.43
23750,45.00,0.00,8.00,0.71,21.00,0.00
24000,45.25,0.43,4.00,1.22,20.75,0.43
24250,45.25,0.43,4.00,0.82,20.50,0.50
24500,45.00,0.00,9.00,0.82,20.00,0.00
24750,45.33,0.47,7.50,1.12,20.67,0.47
25000,45.33,0.47,7.75,1.64,19.67,0.47
25250,45.00,0.00,9.75,0.83,19.50,0.50
25500,45.50,0.50,9.75,0.43,17.50,0.50
25750,45.00,0.00,9.00,0.00,19.50,2.06
26000,45.00,0.00,4.67,0.94,20.00,0.71
26250,45.00,0.00,3.33,1.25,21.00,0.00
26500,45.00,0.00,5.33,1.70,20.50,0.50
26750,45.25,0.43,5.33,0.94,20.75,0.43
27000,45.00,0.00,4.00,1.22,21.25,0.43
27250,45.00,0.00,4.25,0.83,20.50,0.50
27500,45.00,0.00,9.00,2.45,19.25,0.83
27750,45.00,0.00,5.25,1.30,20.00,1.22
28000,45.00,0.00,3.33,2.62,20.67,0.47
28250,45.25,0.43,5.00,1.22,20.75,0.43
28500,45.00,0.00,3.00,2.00,20.75,0.43
28750,45.33,0.47,3.33,1.70,20.67,0.47
29000,45.00,0.00,4.00,1.41,21.25,0.43
29250,45.00,0.00,1.00,0.00,20.75,0.43
29500,45.50,0.50,3.33,0.47,20.75,0.43
29750,45.25,0.43,3.33,1.70,20.50,0.50
30000,45.00,0.00,3.50,0.50,20.75,0.43
30250,45.25,0.43,2.25,1.09,21.00,0.00
30500,45.33,0.47,2.67,1.25,21.00,0.00
30750,45.00,0.00,4.50,1.12,21.25,0.43
31000,45.00,0.00,7.75,0.43,20.50,0.50
31250,45.00,0.00,11.00,1.22,19.50,0.50
31500,45.00,0.00,13.00,0.71,20.25,0.83
31750,45.00,0.00,15.50,0.50,22.25,0.83
32000,45.25,0.43,16.50,0.50,22.75,0.83
32250,45.00,0.00,16.25,0.43,23.00,0.71
32500,45.00,0.00,16.33,0.47,23.00,0.82
32750,45.33,0.47,17.25,0.43,23.67,0.47
33000,45.00,0.00,17.25,0.43,23.50,0.50
33250,45.00,0.00,17.33,0.47,23.50,0.50
33500,45.00,0.00,17.50,0.50,23.50,0.50
33750,45.00,0.00,18.00,0.00,23.50,0.50
34000,45.00,0.00,18.00,0.00,23.25,0.83
34250,45.00,0.00,18.00,0.00,23.50,0.50
34500,45.00,0.00,17.75,0.43,23.50,0.50
34750,45.25,0.43,16.75,0.43,22.50,0.50
35000,45.00,0.00,17.00,0.71,22.75,0.83
35250,45.25,0.43,18.00,0.00,23.25,0.83
35500,45.00,0.00,18.00,0.00,23.50,0.50
35750,45.25,0.43,18.00,0.00,23.50,0.50
36000,45.00,0.00,18.00,0.00,23.50,0.50
36250,45.25,0.43,17.00,0.71,23.50,0.50
36500,45.00,0.00,18.00,0.00,23.25,0.43
36750,45.00,0.00,18.00,0.00,23.25,0.83
37000,45.00,0.00,18.00,0.00,22.67,0.47
37250,45.33,0.47,18.75,0.43,22.67,0.47
37500,45.00,0.00,18.50,0.50,22.00,0.71
37750,45.00,0.00,19.00,0.00,22.00,1.00
38000,45.00,0.00,19.00,0.00,21.75,0.43
38250,45.25,0.43,19.25,0.43,21.75,0.43
38500,45.00,0.00,19.50,0.50,22.25,0.43
38750,45.00,0.00,19.00,0.00,21.75,0.83
39000,45.00,0.00,19.00,0.00,21.75,0.43
39250,45.00,0.00,19.25,0.43,21.50,0.50
39500,45.00,0.00,19.00,0.71,21.50,0.50
39750,45.00,0.00,20.00,0.82,21.33,0.47
40000,45.00,0.00,19.67,0.47,21.00,0.00
40250,45.00,0.00,19.00,0.71,21.50,0.50
40500,45.33,0.47,19.25,0.43,21.67,0.47
40750,45.00,0.00,18.50,0.50,21.50,0.50
41000,45.00,0.00,16.25,2.05,21.00,0.71
41250,45.00,0.00,7.00,5.05,16.75,1.92
41500,45.00,0.00,11.67,0.47,18.25,0.43
41750,45.00,0.00,7.33,1.25,19.25,1.09
42000,45.00,0.00,14.50,1.50,21.75,1.30
42250,45.00,0.00,18.00,0.00,23.50,0.50
42500,45.00,0.00,18.00,0.00,23.50,0.50
42750,45.25,0.43,17.50,0.50,23.50,0.50
43000,45.00,0.00,17.67,0.47,23.33,0.47
43250,45.00,0.00,18.00,0.00,22.50,0.50
43500,45.00,0.00,17.75,0.43,22.00,0.71
43750,45.00,0.00,16.75,0.43,21.33,0.47
44000,45.00,0.00,17.67,0.47,21.75,0.83
44250,45.00,0.00,16.25,0.43,21.00,0.00
44500,45.00,0.00,15.75,0.43,21.00,0.00
44750,45.00,0.00,16.50,0.50,21.50,0.50
45000,45.00,0.00,16.25,0.43,21.00,0.00
45250,45.00,0.00,16.75,0.83,21.00,0.00
45500,45.00,0.00,18.00,0.00,21.75,0.83
45750,45.00,0.00,18.00,0.00,21.67,0.94
46000,45.00,0.00,18.00,0.00,21.75,0.83
46250,45.00,0.00,18.00,0.00,21.67,0.47
46500,45.00,0.00,18.25,0.43,21.00,0.00
46750,45.25,0.43,18.25,0.43,21.00,0.00
47000,45.00,0.00,18.33,0.47,22.50,0.87
47250,45.00,0.00,18.50,0.50,23.00,1.22
47500,45.00,0.00,18.75,0.43,23.00,0.71
47750,45.00,0.00,18.50,0.50,22.50,0.50
48000,45.00,0.00,20.00,0.71,22.50,0.50
48250,45.00,0.00,18.50,0.87,21.75,0.83
48500,45.00,0.00,17.67,0.47,21.67,0.47
48750,45.00,0.00,18.50,1.50,22.50,1.12
49000,45.00,0.00,19.75,0.43,23.50,0.50
49250,45.00,0.00,18.25,0.43,23.33,0.47
49500,45.33,0.47,17.50,0.87,23.00,1.41
49750,45.20,0.40,18.00,0.00,23.40,0.49
50000,45.33,0.47,16.50,1.50,23.00,0.00
50250,45.00,0.00,12.00,0.00,21.00,0.00
50500,45.00,0.00,9.00,2.45,21.25,0.83
50750,45.00,0.00,14.00,2.00,22.75,1.09
51000,45.00,0.00,18.00,0.00,24.00,0.00
51250,45.00,0.00,18.00,0.00,21.25,0.43
51500,45.00,0.00,14.00,0.71,17.75,1.09
51750,45.00,0.00,13.00,1.22,17.25,1.09
52000,45.00,0.00,13.50,1.12,18.25,0.43
52250,45.00,0.00,11.25,1.30,16.50,0.50
52500,45.00,0.00,15.75,2.77,11.75,2.17
52750,45.25,0.43,15.50,1.12,11.50,3.64
53000,45.00,0.00,20.75,1.79,20.25,1.30
53250,45.00,0.00,16.75,2.59,20.75,0.43
53500,45.50,0.50,20.33,1.70,19.67,1.25
53750,46.33,0.47,20.67,2.05,15.25,1.79
54000,47.00,0.71,3.50,1.50,11.50,0.87
54250,46.67,0.47,6.00,0.71,11.33,0.94
54500,46.75,0.43,4.75,2.77,8.50,2.29
54750,46.67,0.47,9.00,1.00,13.25,1.30
55000,46.50,0.50,12.00,0.00,15.50,0.50
55250,46.50,0.50,12.50,0.50,16.75,1.30
55500,46.50,0.50,12.00,0.00,17.75,0.43
55750,46.75,0.43,12.00,0.00,17.75,0.43
56000,47.00,0.00,13.75,1.09,18.00,0.00
56250,46.50,0.50,15.00,0.00,18.25,0.43
