# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.00,0.71,18.75,0.43,7.75,1.30
250,44.00,0.00,18.50,0.50,8.67,0.47
500,43.75,0.83,18.00,0.00,9.67,0.94
750,43.75,0.43,18.25,0.43,9.00,0.00
1000,43.75,0.43,18.00,0.00,9.00,0.00
1250,44.00,0.00,18.25,0.43,10.00,0.00
1500,44.00,0.00,18.00,0.00,10.75,1.09
1750,43.50,0.50,18.00,0.00,11.00,0.71
2000,44.00,0.00,18.00,0.00,12.00,0.00
2250,43.50,0.50,18.00,0.00,12.00,0.00
2500,43.33,0.47,18.00,0.00,12.75,0.83
2750,43.50,0.50,18.00,0.00,13.00,1.00
3000,44.00,0.00,18.00,0.00,12.50,0.50
3250,43.50,0.50,18.00,0.00,11.75,0.43
3500,43.50,0.50,18.00,0.00,9.50,1.50
3750,43.25,0.83,17.75,0.43,15.00,2.12
4000,43.50,0.50,16.67,0.47,18.33,0.47
4250,43.75,0.43,17.75,0.43,16.75,1.30
4500,43.50,0.50,18.25,0.43,16.00,0.71
4750,43.50,0.50,16.00,0.71,17.25,0.83
5000,43.50,0.50,13.75,0.83,19.00,0.71
5250,43.67,0.47,13.00,0.00,20.67,0.47
5500,43.50,0.50,13.00,0.00,20.25,0.83
5750,43.33,0.47,14.67,0.47,20.00,0.71
6000,43.50,0.50,15.00,0.00,19.50,0.87
6250,43.50,0.50,14.50,0.50,19.50,1.12
6500,43.50,0.50,14.50,0.50,19.25,0.83
6750,43.50,0.50,14.00,1.22,17.50,1.50
7000,43.50,0.50,11.75,0.43,15.75,1.48
7250,43.25,0.83,12.75,0.43,16.75,0.83
7500,43.25,0.83,12.00,0.00,18.00,0.00
7750,43.25,0.83,11.50,0.50,18.50,0.50
8000,43.50,0.50,10.75,0.43,18.25,0.43
8250,43.50,0.50,9.67,1.70,18.33,0.47
8500,43.00,0.71,12.75,0.43,20.50,0.50
8750,42.67,0.47,12.25,1.09,23.00,1.41
9000,42.50,0.50,16.50,1.50,18.00,1.22
9250,42.33,0.47,18.67,0.94,17.75,0.43
9500,42.00,0.00,19.50,0.50,13.25,2.68
9750,42.00,0.00,20.00,1.00,13.00,3.54
10000,42.00,0.00,19.25,0.83,20.00,2.35
10250,42.00,0.00,17.75,0.43,21.50,0.50
10500,42.00,0.00,17.75,0.43,21.50,0.50
10750,42.00,0.00,18.00,0.00,22.25,0.83
11000,42.00,0.00,18.25,0.43,21.25,0.43
11250,42.00,0.00,20.50,0.87,20.75,0.43
11500,42.00,0.00,18.75,1.30,20.75,0.83
11750,42.00,0.00,17.25,0.43,20.00,1.00
12000,42.00,0.00,17.00,0.82,21.00,0.00
12250,42.00,0.00,17.25,0.43,20.50,0.50
12500,42.00,0.00,18.00,0.00,20.67,0.47
12750,42.00,0.00,18.00,0.00,20.00,1.10
13000,42.00,0.00,18.50,0.50,19.00,0.00
13250,42.00,0.00,16.87,3.59,16.29,4.67
13750,42.00,0.00,18.25,1.79,18.25,2.17
14000,42.00,0.00,18.00,1.58,15.75,2.59
14250,42.25,0.43,16.00,2.94,13.00,1.63
14500,43.50,0.50,18.25,0.83,4.00,0.71
14750,43.33,0.47,18.75,0.43,8.33,0.47
15000,43.50,0.50,18.50,0.50,8.00,1.41
15250,43.50,0.50,18.25,0.43,10.25,3.27
15500,43.50,0.50,18.00,0.00,14.50,0.87
15750,43.33,0.47,18.00,0.00,14.50,0.50
16000,43.50,0.50,18.00,0.00,15.00,0.00
16250,43.50,0.50,18.00,0.00,13.00,0.82
16500,43.50,0.50,18.00,0.00,11.75,0.43
16750,43.50,0.50,18.00,0.00,8.50,0.50
17000,43.50,0.50,17.67,0.47,6.00,0.82
17250,43.50,0.50,16.67,1.25,7.50,0.50
17500,43.75,0.43,12.67,0.94,5.50,4.50
17750,44.00,0.00,15.75,0.43,7.00,1.63
18000,44.67,0.47,9.33,1.25,8.00,1.00
18250,45.00,0.00,10.67,1.25,9.00,0.00
18500,44.67,0.47,8.33,1.70,8.33,0.47
18750,44.50,0.50,10.25,4.02,7.67,1.89
19000,43.50,0.50,17.25,0.83,10.33,1.25
19250,44.00,0.00,18.00,0.00,12.00,0.00
19500,44.50,0.50,17.75,0.43,10.00,0.82
19750,44.25,0.43,18.00,0.00,9.25,0.43
20000,44.50,0.50,18.00,0.00,8.75,0.43
20250,44.00,0.71,18.00,0.00,9.00,0.00
20500,44.50,0.50,18.00,0.00,7.50,1.12
20750,44.50,0.50,17.50,0.50,9.00,0.00
21000,44.33,0.47,17.25,0.43,9.00,0.00
21250,44.00,0.82,17.00,0.00,8.00,1.22
21500,44.25,0.43,18.25,0.43,9.00,2.55
21750,43.50,0.50,15.25,1.92,9.25,3.27
22000,42.50,0.87,10.25,2.05,10.25,4.26
22250,42.00,0.00,6.50,2.87,13.67,1.25
22500,42.00,0.00,10.75,4.92,8.00,5.70
22750,42.50,0.50,10.25,5.45,6.67,2.62
23000,43.25,0.43,13.75,2.28,10.33,1.25
23250,43.75,0.43,12.00,2.12,13.25,3.03
23500,44.75,0.43,10.33,5.25,16.00,1.41
23750,45.00,0.00,5.67,3.68,15.00,0.00
24000,44.75,0.43,10.50,1.50,12.33,0.47
24250,44.50,0.50,12.00,0.00,14.50,1.12
24500,44.25,0.43,10.50,1.12,16.25,0.83
24750,43.67,0.47,8.67,0.47,15.00,0.00
25000,43.50,0.50,11.75,2.17,15.25,0.43
25250,44.25,0.83,13.50,0.87,18.00,1.22
25500,44.50,0.50,14.25,0.43,18.25,0.43
25750,44.33,0.47,12.67,0.47,18.25,0.43
26000,44.50,0.50,14.75,0.43,18.25,0.43
26250,44.50,0.50,15.00,0.00,16.50,1.12
26500,44.50,0.50,15.75,0.43,16.25,0.83
26750,44.50,0.50,16.50,0.50,15.50,0.87
27000,44.50,0.50,15.75,0.83,15.50,0.87
27250,44.50,0.50,15.75,0.83,16.50,1.12
27500,44.50,0.50,15.00,0.00,16.00,1.00
27750,44.50,0.50,15.40,0.49,15.80,0.98
28000,44.67,0.47,17.50,0.87,16.67,0.94
28250,43.75,0.43,16.25,0.83,16.50,1.12
28500,43.75,0.43,15.33,0.47,16.25,0.83
28750,44.50,0.50,17.50,0.50,15.25,0.83
29000,44.25,0.83,18.00,0.00,13.00,1.87
29250,44.00,0.00,18.00,0.00,9.00,2.00
29500,44.25,0.83,17.75,0.43,11.75,1.09
29750,44.50,0.50,17.75,0.43,14.00,1.00
30000,44.50,0.50,17.75,0.43,14.50,0.50
30250,44.50,0.50,18.00,0.00,13.00,0.82
30500,44.50,0.50,18.00,0.00,12.50,0.87
30750,44.25,0.43,17.00,1.00,11.25,0.83
31000,44.25,0.43,15.50,1.12,15.75,2.28
31250,44.50,0.50,10.75,1.48,14.25,1.48
31500,44.50,0.50,9.00,0.82,11.67,0.47
31750,44.50,0.50,9.67,0.47,11.33,0.94
32000,44.25,0.43,10.67,0.47,11.75,0.83
32250,44.50,0.50,11.00,0.71,12.00,0.00
32500,44.67,0.47,10.75,1.30,12.33,0.47
32750,44.50,0.50,12.00,0.00,10.75,1.09
33000,43.75,0.43,12.50,0.50,13.75,1.30
33250,43.33,0.47,12.33,0.47,15.50,0.50
33500,44.00,0.00,12.67,0.47,15.00,0.00
33750,44.00,0.00,12.75,0.43,12.75,0.43
34000,43.75,0.83,14.00,0.00,12.00,0.00
34250,43.75,0.43,14.00,0.00,13.25,1.30
34500,43.75,0.43,14.33,0.47,13.00,0.82
34750,44.25,0.83,13.50,0.50,13.25,1.30
35000,44.00,0.00,13.75,0.43,13.00,1.00
35250,44.33,0.47,13.50,0.50,13.33,1.25
35500,43.67,0.47,14.33,0.47,13.25,0.83
35750,44.00,0.71,14.25,0.43,14.25,0.83
36000,43.75,0.43,14.75,0.43,14.75,0.43
36250,43.75,0.43,15.00,0.00,15.00,0.00
36500,44.00,0.71,15.00,0.00,13.25,0.83
36750,43.33,0.47,14.33,0.47,13.25,0.83
37000,44.25,0.43,14.50,0.50,12.00,0.00
37250,43.75,0.43,13.67,0.47,12.00,0.00
37500,43.75,0.83,13.20,0.40,11.00,0.63
37750,44.00,0.00,12.67,0.47,11.67,0.47
38000,43.75,0.43,13.50,0.50,9.67,0.47
38250,44.00,0.00,13.75,0.43,10.33,0.47
38500,43.33,0.47,12.33,2.49,13.25,4.60
38750,43.25,0.83,13.75,3.63,12.00,6.36
39000,42.50,0.50,17.50,1.12,17.75,1.09
39250,42.25,0.43,18.00,0.71,16.75,1.30
39500,42.50,0.50,15.75,0.43,18.00,0.00
39750,42.50,0.50,16.75,0.83,17.75,0.43
40000,42.00,0.00,18.50,0.87,19.25,1.48
40250,42.00,0.00,20.00,0.00,18.75,0.83
40500,42.25,0.43,20.67,0.47,16.00,0.82
40750,42.50,0.50,19.50,0.50,20.75,0.43
41000,42.50,0.50,18.75,0.43,21.00,0.00
41250,42.33,0.47,20.00,0.71,21.00,0.00
41500,42.50,0.50,21.00,0.00,19.25,1.30
41750,42.50,0.50,19.75,1.30,19.00,1.58
42000,42.00,0.00,17.33,0.47,13.75,1.79
42250,42.25,0.43,18.00,0.00,17.50,1.50
42500,42.50,0.50,18.50,0.87,19.75,1.30
42750,42.50,0.50,18.25,0.43,20.25,0.43
43000,42.25,0.43,18.25,0.43,20.75,0.43
43250,42.50,0.50,19.75,1.09,20.50,0.50
43500,42.50,0.50,19.25,0.43,21.25,0.43
43750,42.50,0.50,18.67,0.47,21.33,0.47
44000,42.25,0.43,19.80,0.75,20.80,0.75
44250,42.50,0.50,20.67,0.47,20.33,0.94
44500,42.33,0.47,19.75,1.30,22.00,0.82
44750,42.33,0.47,15.00,2.45,20.75,0.43
45000,42.50,0.50,12.00,0.71,20.00,1.22
45250,42.50,0.50,13.75,0.43,16.75,1.09
45500,42.50,0.50,15.00,0.00,19.25,0.43
45750,42.75,0.43,15.00,0.00,19.50,1.12
46000,42.50,0.50,15.75,0.83,20.75,0.43
46250,42.50,0.50,17.25,0.43,20.75,0.43
46500,42.50,0.50,16.00,0.82,19.00,0.82
46750,42.67,0.47,15.00,0.00,19.50,1.50
47000,42.40,0.49,15.00,0.00,20.00,0.89
47250,42.67,0.47,17.75,0.43,20.67,0.47
47500,42.75,0.43,19.75,1.09,21.25,0.43
47750,42.50,0.50,21.00,0.00,20.75,0.43
48000,42.33,0.47,19.33,0.47,21.00,0.00
48250,42.50,0.50,18.25,0.43,21.00,0.00
48500,42.50,0.50,19.50,0.87,21.00,0.00
48750,42.50,0.50,20.25,0.43,20.75,0.43
49000,42.50,0.50,20.75,0.43,20.50,0.50
49250,42.75,0.43,20.75,0.43,21.00,0.00
49500,42.75,0.43,18.50,1.12,20.00,0.71
49750,42.50,0.50,17.67,0.47,19.33,0.94
50000,42.67,0.47,18.00,0.00,18.67,0.94
50250,42.40,0.49,18.00,0.00,18.40,0.49
50500,42.67,0.47,18.00,0.00,19.00,0.00
50750,42.50,0.50,18.00,0.00,19.50,0.50
51000,42.67,0.47,18.00,0.00,19.33,1.25
51250,42.33,0.47,18.33,0.47,21.00,0.00
51500,42.33,0.47,19.00,0.82,21.00,0.00
51750,42.50,0.50,18.67,0.47,20.33,0.47
52000,42.50,0.50,19.80,0.40,21.60,0.49
52250,42.75,0.43,20.25,0.43,21.00,0.00
52500,42.50,0.50,21.00,0.00,21.00,0.00
52750,42.50,0.50,20.75,0.43,21.00,0.00
53000,42.50,0.50,21.00,0.00,21.00,0.00
53250,42.50,0.50,21.25,0.43,18.25,1.79
53500,42.67,0.47,21.50,0.87,17.00,0.82
53750,42.50,0.50,20.25,0.43,20.00,1.22
54000,42.75,0.43,19.75,0.43,20.50,0.50
54250,42.33,0.47,20.33,0.47,20.75,0.43
54500,42.50,0.50,19.00,0.71,20.75,0.43
54750,42.50,0.50,20.75,0.43,21.00,0.00
55000,42.50,0.50,21.25,0.43,20.00,0.71
55250,42.50,0.50,22.00,1.00,19.00,1.00
55500,42.50,0.50,21.00,0.00,19.00,0.82
55750,43.00,0.71,21.25,0.43,19.00,0.71
56000,43.67,0.47,20.75,0.43,18.33,0.47
56250,43.25,0.83,21.00,0.00,17.75,0.83
56500,42.67,0.94,20.00,0.00,19.00,0.71
56750,43.50,0.50,20.75,0.43,18.75,0.83
57000,43.25,0.43,21.00,0.00,19.25,0.83
57250,43.50,0.50,21.00,0.00,16.00,1.41
57500,43.25,0.83,21.00,0.00,18.25,1.48
57750,43.50,0.50,21.00,0.00,18.75,0.43
58000,43.00,0.71,21.00,0.00,18.50,0.50
58250,43.00,1.00,21.00,0.00,18.50,0.50
58500,42.50,0.50,20.00,1.41,18.33,0.47
58750,43.33,0.47,18.00,0.00,17.33,0.47
59000,43.00,0.89,18.00,0.00,16.60,0.80
59250,43.00,0.82,20.00,0.71,18.00,0.00
59500,43.00,1.00,20.00,0.00,17.25,1.30
59750,43.00,0.00,20.67,0.47,14.75,1.48
60000,42.75,0.83,21.75,0.43,16.00,1.22
60250,42.50,0.50,21.00,0.00,15.75,0.83
60500,42.25,0.43,21.00,0.00,15.25,0.43
60750,42.50,0.50,20.75,0.43,16.00,0.71
61000,42.00,0.00,19.00,0.71,14.25,0.83
61250,42.25,0.43,18.00,0.00,12.25,0.43
61500,42.00,0.00,18.00,0.00,11.50,0.87
61750,42.25,0.43,19.75,0.43,11.75,0.43
62000,42.25,0.43,19.00,0.00,11.00,0.82
62250,42.25,0.43,19.50,0.50,10.00,0.82
62500,42.50,0.50,20.00,0.00,5.00,3.08
62750,42.50,0.50,20.75,0.43,7.75,1.79
63000,42.67,0.47,19.50,0.87,11.33,0.47
63250,42.33,0.47,18.67,0.47,15.00,2.45
63500,42.50,0.50,18.50,0.50,16.00,1.22
63750,42.50,0.50,18.00,0.00,18.25,0.43
64000,42.50,0.50,18.00,0.00,17.00,0.71
64250,42.50,0.50,18.00,0.00,16.67,1.25
64500,42.25,0.43,18.00,0.00,16.75,0.83
64750,42.67,0.47,18.00,0.00,17.67,0.47
65000,42.50,0.50,18.25,0.43,17.00,0.71
65250,42.33,0.47,18.00,0.00,17.25,0.83
65500,42.00,0.00,18.00,0.00,17.25,0.43
65750,42.25,0.43,17.75,0.43,16.50,1.12
66000,42.00,0.00,18.00,0.00,17.50,0.50
66250,42.00,0.00,17.50,0.50,17.50,0.50
66500,42.00,0.00,17.50,0.87,16.25,1.09
66750,42.25,0.43,15.25,0.43,18.00,0.00
67000,42.50,0.50,16.75,0.83,17.75,0.43
67250,42.00,0.00,18.00,0.00,16.33,0.94
67500,42.00,0.00,18.00,0.00,17.25,0.83
67750,42.00,0.00,18.00,0.00,18.00,0.00
68000,42.25,0.43,18.00,0.00,17.25,0.43
68250,42.00,0.00,18.00,0.00,17.50,0.50
68500,42.00,0.00,18.00,0.00,17.75,0.43
68750,42.00,0.00,18.25,0.43,17.75,1.09
69000,42.25,0.43,18.25,0.43,17.75,0.43
69250,42.00,0.00,18.00,0.00,17.75,0.43
69500,42.00,0.00,18.00,0.00,16.75,0.83
69750,42.00,0.00,18.00,0.00,17.50,0.50
70000,42.00,0.00,18.00,0.00,16.75,0.83
70250,42.00,0.00,18.00,0.00,17.00,0.82
70500,42.00,0.00,18.00,0.00,17.50,0.50
70750,42.00,0.00,18.00,0.00,17.50,0.50
71000,42.00,0.00,18.00,0.00,17.25,0.43
71250,42.00,0.00,18.00,0.00,17.00,0.82
71500,42.25,0.43,18.00,0.00,17.25,0.83
71750,42.00,0.00,18.00,0.00,17.25,0.83
72000,42.00,0.00,18.00,0.00,16.50,0.50
72250,42.00,0.00,18.00,0.00,16.50,1.12
72500,42.00,0.00,18.00,0.00,17.50,0.50
72750,42.00,0.00,18.00,0.00,17.75,0.43
73000,42.00,0.00,18.00,0.00,17.00,0.71
73250,42.00,0.00,18.00,0.00,17.25,0.43
73500,42.00,0.00,18.00,0.00,17.00,0.71
73750,42.00,0.00,18.00,0.00,17.25,0.83
74000,42.00,0.00,18.00,0.00,17.25,0.83
74250,42.00,0.00,18.00,0.00,16.33,0.47
74500,42.25,0.43,18.25,0.43,16.00,0.71
74750,42.00,0.00,18.50,0.50,15.00,0.00
75000,42.00,0.00,18.25,0.43,16.50,1.50
75250,42.00,0.00,18.00,0.00,16.00,1.00
75500,42.00,0.00,18.00,0.00,16.50,1.12
75750,42.00,0.00,18.00,0.00,17.00,1.00
76000,42.00,0.00,18.00,0.00,16.00,0.71
76250,42.00,0.00,18.00,0.00,16.00,0.71
76500,42.00,0.00,18.00,0.00,15.75,0.83
76750,42.00,0.00,18.00,0.00,16.00,1.00
77000,42.00,0.00,18.00,0.00,16.00,0.71
77250,42.00,0.00,18.25,0.43,16.25,1.09
77500,42.25,0.43,18.25,0.43,16.25,0.83
77750,42.00,0.00,18.00,0.00,16.00,0.71
78000,42.00,0.00,18.00,0.00,17.00,0.82
78250,42.00,0.00,18.00,0.00,17.25,0.83
78500,42.00,0.00,18.00,0.00,17.50,0.87
78750,42.25,0.43,18.00,0.00,17.50,0.87
79000,42.00,0.00,18.00,0.00,16.75,1.09
79250,42.25,0.43,18.00,0.00,17.50,0.50
79500,42.00,0.00,18.00,0.00,16.33,0.47
