# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,37.25,0.83,10.33,2.87,17.00,1.22
250,37.67,1.25,15.50,0.87,15.00,2.45
500,37.25,1.30,15.25,0.83,14.25,1.30
750,37.33,1.25,12.67,0.47,10.50,2.87
1000,38.00,0.71,16.00,1.87,14.00,3.24
1250,37.75,1.30,21.00,0.00,15.75,2.28
1500,37.75,0.83,18.50,1.50,16.75,1.30
1750,38.25,0.83,17.00,1.22,18.50,2.50
2000,39.00,0.00,15.50,0.87,20.00,1.00
2250,38.75,0.43,16.00,0.00,18.50,0.50
2500,38.00,1.00,17.75,1.09,18.25,0.43
2750,38.00,1.00,13.67,2.36,17.67,0.94
3000,38.00,1.00,17.33,1.70,11.33,2.36
3250,37.75,1.30,17.67,0.47,9.00,0.82
3500,37.50,1.12,12.33,1.70,13.25,1.30
3750,36.25,0.43,16.25,2.68,10.33,0.94
4000,43.75,2.95,16.00,1.22,9.75,0.83
4250,42.67,0.94,15.00,2.45,20.67,0.47
4500,41.67,0.47,17.33,1.70,19.50,0.50
4750,42.20,0.98,19.40,3.93,19.25,1.48
5000,40.25,0.83,24.00,0.00,21.50,2.06
5250,42.75,1.48,24.00,0.00,22.50,1.12
5500,44.33,0.47,24.00,0.00,23.75,0.43
5750,43.75,0.83,24.00,0.00,25.00,1.22
6000,44.50,0.50,23.50,0.87,21.00,3.54
6250,44.75,0.43,20.25,1.92,12.00,6.96
6500,45.00,0.00,19.75,1.09,19.75,2.49
6750,44.75,0.43,18.50,1.50,17.00,1.22
7000,44.50,0.50,18.00,3.00,13.25,3.03
7250,45.00,0.00,19.67,1.25,16.67,3.40
7500,45.25,0.43,17.50,1.50,12.00,2.00
7750,46.50,0.50,13.00,0.82,10.33,4.19
8000,46.25,0.43,16.00,0.71,13.00,0.71
8250,46.25,0.83,15.00,0.00,13.00,0.82
8500,46.00,0.71,15.00,0.00,14.75,1.09
8750,46.00,0.71,13.67,1.70,9.25,1.92
9000,45.75,0.83,7.75,2.68,11.75,0.83
9250,45.50,0.50,9.67,2.62,15.33,1.89
9500,45.33,0.47,9.67,2.62,11.00,7.00
9750,45.40,0.49,9.80,2.32,9.50,3.50
10000,45.50,0.50,15.50,1.50,15.50,2.87
10250,45.50,0.50,12.33,3.40,17.33,1.25
10500,45.50,0.50,13.25,1.30,10.00,1.22
10750,45.50,0.50,11.75,2.17,11.75,0.43
11000,45.00,0.00,5.75,3.56,21.75,1.48
11250,45.25,0.43,11.33,3.30,18.50,2.29
11500,45.50,0.50,15.75,0.43,19.25,1.79
11750,45.67,0.47,13.50,1.12,18.00,0.00
12000,45.75,0.83,12.50,0.50,18.50,0.50
