# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45.00,0.00,4.33,0.94,20.75,0.43
250,45.00,0.00,7.67,0.47,21.00,0.00
500,45.00,0.00,4.00,2.00,21.00,0.00
750,45.00,0.00,5.67,2.05,19.25,1.30
1000,45.00,0.00,11.50,0.50,18.25,0.43
1250,45.00,0.00,12.50,0.50,20.25,1.30
1500,45.00,0.00,14.00,1.22,20.75,0.43
1750,45.00,0.00,9.25,2.68,21.00,0.00
2000,45.00,0.00,15.25,0.83,21.00,0.00
2250,45.00,0.00,18.00,0.00,21.00,0.00
2500,45.00,0.00,17.75,0.43,20.25,0.43
2750,45.00,0.00,18.75,0.43,18.75,0.43
3000,45.00,0.00,20.00,0.00,18.00,0.00
3250,45.00,0.00,21.00,0.00,15.25,1.09
3500,45.00,0.00,19.75,0.83,13.25,1.30
3750,45.00,0.00,18.50,0.50,14.25,1.30
4000,45.00,0.00,20.00,0.00,14.67,0.47
4250,45.00,0.00,20.25,0.43,15.75,0.43
4500,45.00,0.00,20.25,0.43,16.50,1.12
4750,45.00,0.00,20.00,0.00,17.33,0.94
5000,45.00,0.00,20.00,0.00,17.50,0.50
5250,45.00,0.00,20.75,0.43,17.50,0.50
5500,45.00,0.00,20.50,0.50,18.00,0.00
5750,45.00,0.00,20.25,0.43,18.00,0.00
6000,45.00,0.00,20.67,0.47,18.00,0.00
6250,45.00,0.00,20.50,0.50,18.25,0.43
6500,45.00,0.00,20.50,0.50,18.25,0.43
6750,45.00,0.00,20.75,0.43,18.25,0.43
7000,45.00,0.00,20.75,0.43,18.00,0.00
7250,45.00,0.00,20.75,0.43,18.25,0.43
7500,45.00,0.00,20.50,0.87,18.50,0.87
7750,45.00,0.00,17.00,2.00,18.25,0.43
8000,45.00,0.00,18.67,0.47,18.00,0.00
8250,45.00,0.00,19.33,0.47,18.33,0.47
8500,45.00,0.00,20.25,0.43,18.75,0.83
8750,45.00,0.00,20.75,0.43,19.00,1.41
9000,45.00,0.00,21.00,0.00,17.75,0.43
9250,45.00,0.00,19.50,1.12,16.25,1.09
9500,45.00,0.00,16.50,0.50,12.50,0.87
9750,45.00,0.00,20.50,1.50,11.75,1.48
10000,45.00,0.00,22.50,0.50,14.50,1.50
10250,45.00,0.00,22.75,0.43,14.75,0.43
10500,45.00,0.00,21.50,0.50,14.67,0.47
10750,45.00,0.00,21.75,0.43,14.25,0.83
11000,45.00,0.00,21.00,0.00,15.00,0.00
11250,45.00,0.00,20.80,0.40,13.00,0.89
11500,45.00,0.00,20.33,0.47,14.00,1.41
11750,45.00,0.00,20.50,0.50,16.75,0.43
12000,45.00,0.00,20.50,0.50,17.25,0.83
12250,45.00,0.00,18.75,0.83,19.00,1.41
12500,45.00,0.00,20.25,0.83,20.25,0.43
12750,45.25,0.43,20.50,0.50,19.75,1.09
13000,45.00,0.00,20.00,1.00,19.25,1.09
13250,45.33,0.47,19.00,2.16,21.00,0.00
13500,45.50,0.50,20.75,1.09,17.00,2.12
13750,45.25,0.43,19.75,0.43,20.50,0.87
14000,45.00,0.00,19.75,0.43,21.00,0.00
14250,45.00,0.00,20.00,0.71,21.25,0.43
14500,45.75,0.43,21.00,0.00,18.25,1.48
14750,45.00,0.00,20.00,1.22,20.33,0.94
15000,45.00,0.00,19.75,1.30,19.75,1.30
15250,45.00,0.00,20.67,0.47,18.33,0.47
15500,45.00,0.00,20.75,0.43,19.00,0.82
15750,45.25,0.43,21.00,0.00,18.75,1.30
16000,45.33,0.47,21.33,0.47,20.50,0.87
16250,45.50,0.50,21.75,0.83,19.75,1.30
16500,45.25,0.43,21.25,0.43,17.75,1.09
16750,45.00,0.00,20.75,0.43,15.00,0.71
17000,45.00,0.00,20.00,0.00,15.75,0.83
17250,45.00,0.00,19.50,0.50,16.75,0.43
17500,45.00,0.00,20.00,0.00,15.25,0.43
17750,45.00,0.00,20.25,0.43,15.00,0.00
18000,45.00,0.00,21.00,0.00,15.00,0.00
18250,45.00,0.00,20.50,0.50,15.00,0.00
18500,45.00,0.00,19.67,0.47,14.00,0.82
18750,45.00,0.00,19.00,0.71,14.00,1.41
19000,45.00,0.00,18.75,0.83,14.00,1.00
19250,45.00,0.00,18.67,0.47,14.50,1.12
19500,45.00,0.00,19.25,0.43,13.50,1.50
19750,45.00,0.00,19.75,0.43,14.00,1.00
20000,45.00,0.00,19.50,0.50,14.50,1.12
20250,45.00,0.00,20.00,0.00,14.75,0.83
20500,45.00,0.00,19.75,0.43,14.25,0.83
20750,45.00,0.00,19.75,0.83,14.75,0.43
21000,45.00,0.00,20.50,0.50,15.75,1.30
21250,45.00,0.00,21.00,0.00,18.00,0.00
21500,45.00,0.00,21.00,0.00,18.00,0.00
21750,45.00,0.00,21.00,0.00,18.00,0.00
22000,45.00,0.00,21.00,0.00,18.00,0.00
22250,45.00,0.00,21.00,0.00,17.33,0.47
22500,45.00,0.00,20.67,0.47,17.25,0.83
22750,45.00,0.00,20.25,0.43,18.50,0.87
23000,45.00,0.00,20.50,0.50,17.25,1.30
23250,45.75,0.43,19.25,1.09,16.25,1.30
23500,46.00,0.71,19.50,1.50,16.50,1.12
23750,45.50,0.50,20.67,0.47,11.50,0.50
24000,45.00,0.00,18.00,0.00,13.33,1.25
24250,45.00,0.00,18.75,0.83,19.00,1.41
24500,45.00,0.00,18.33,0.47,18.75,0.43
24750,45.00,0.00,17.20,0.40,17.75,0.43
25000,45.00,0.00,17.00,0.00,17.75,0.83
25250,45.00,0.00,17.33,0.47,18.50,0.50
25500,45.00,0.00,18.25,0.43,17.25,0.83
25750,45.00,0.00,18.75,0.43,18.25,0.83
26000,45.00,0.00,18.25,0.43,17.50,0.50
26250,45.00,0.00,18.75,0.43,15.75,0.83
26500,45.00,0.00,18.50,0.50,16.25,0.83
26750,45.00,0.00,18.75,0.43,16.50,0.50
27000,45.00,0.00,19.00,0.00,16.00,0.82
27250,45.00,0.00,19.25,0.43,16.67,0.47
27500,45.00,0.00,18.50,0.50,16.50,1.12
27750,45.00,0.00,19.25,0.83,16.25,0.83
28000,45.00,0.00,19.00,0.00,17.00,1.00
28250,45.00,0.00,19.25,0.43,17.00,1.22
28500,45.00,0.00,18.75,0.83,17.00,0.71
28750,45.00,0.00,19.50,0.50,17.25,0.83
29000,45.00,0.00,20.00,0.00,17.50,0.50
29250,45.00,0.00,18.75,0.43,17.50,0.50
29500,45.00,0.00,19.00,0.00,17.50,0.50
29750,45.00,0.00,19.00,0.00,17.50,0.50
30000,45.00,0.00,19.75,0.43,17.50,0.50
30250,45.00,0.00,19.67,0.47,17.33,0.47
30500,45.00,0.00,19.75,0.43,17.50,0.50
30750,45.00,0.00,19.25,0.43,18.00,0.00
31000,45.00,0.00,19.75,0.43,18.00,0.00
31250,45.00,0.00,20.00,0.00,18.00,0.00
31500,45.00,0.00,19.67,0.47,18.25,0.43
