# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42.00,0.00,11.50,4.56,18.50,0.87
250,41.75,0.43,21.50,1.80,11.75,1.48
500,41.67,0.47,9.33,5.44,12.00,2.83
750,40.00,0.82,12.67,0.94,17.75,1.09
1000,40.25,0.83,12.25,0.43,18.25,0.43
1250,40.50,0.50,11.75,0.43,16.75,0.83
1500,41.00,0.71,5.50,2.96,15.75,0.43
1750,41.50,0.50,2.25,0.83,15.00,0.82
2000,41.33,0.47,9.50,1.50,12.25,0.43
2250,41.50,0.50,13.00,0.71,12.00,0.00
2500,41.50,0.50,12.00,0.71,10.75,0.83
2750,41.00,1.00,10.50,0.50,8.00,1.00
3000,41.00,1.00,12.00,0.00,9.33,0.47
3250,41.00,1.00,12.00,0.00,9.33,0.47
3500,41.50,0.50,12.00,0.00,9.50,0.87
3750,41.67,0.47,12.00,0.00,9.33,0.47
4000,41.50,0.50,12.00,0.00,8.75,0.83
4250,41.33,0.47,12.00,0.00,9.00,0.71
4500,41.50,0.50,12.00,0.00,8.67,0.47
4750,41.50,0.50,11.50,0.50,9.00,0.00
5000,41.50,0.50,11.00,0.00,8.00,0.00
5250,41.50,0.50,10.67,1.25,13.75,3.34
5500,41.50,0.50,9.00,2.16,17.00,0.82
5750,41.67,0.47,11.25,0.83,15.50,0.50
6000,41.50,0.50,11.50,0.50,14.25,0.83
6250,41.50,0.50,11.25,0.43,13.75,0.83
6500,41.50,0.50,10.75,0.43,13.50,0.50
6750,41.50,0.50,11.33,0.47,13.50,0.50
7000,41.33,0.47,11.33,0.47,13.75,0.83
7250,41.50,0.50,11.00,0.82,14.25,0.83
7500,41.50,0.50,6.25,3.56,15.00,1.22
7750,42.00,0.00,12.00,0.00,6.33,0.47
8000,41.50,0.50,13.75,0.43,5.25,0.83
8250,41.50,0.50,15.00,0.00,4.67,0.94
8500,41.50,0.50,14.25,0.43,6.50,0.87
8750,41.50,0.50,13.00,0.00,6.25,0.43
9000,41.50,0.50,12.00,0.00,8.50,0.50
9250,41.50,0.50,12.25,0.43,7.25,0.43
9500,41.50,0.50,12.33,0.47,5.33,0.47
9750,41.50,0.50,12.00,0.00,5.75,0.83
10000,42.00,0.00,12.00,0.00,6.33,0.47
10250,41.50,0.50,12.00,0.00,4.50,1.50
10500,41.50,0.50,12.00,0.00,4.75,1.48
10750,41.50,0.50,12.25,0.43,4.75,1.30
11000,41.33,0.47,12.00,0.00,6.50,0.50
11250,41.50,0.50,12.00,0.00,4.67,1.70
11500,41.75,0.43,12.00,0.00,5.67,0.47
11750,41.75,0.43,12.00,0.00,5.25,0.83
12000,41.50,0.50,12.00,0.00,5.25,0.83
12250,41.67,0.47,12.00,0.00,7.00,0.00
12500,41.67,0.47,12.00,0.00,6.50,1.50
12750,41.50,0.50,12.25,0.43,7.25,1.48
13000,41.75,0.43,12.33,0.47,6.25,1.48
13250,41.67,0.47,12.33,0.47,6.50,0.50
13500,41.50,0.50,12.67,0.47,6.67,0.47
13750,41.75,0.43,12.50,0.50,6.25,0.43
14000,41.50,0.50,12.25,0.43,4.75,1.30
14250,41.75,0.43,12.00,0.00,7.00,1.41
14500,41.50,0.50,13.75,0.43,10.00,1.41
14750,41.50,0.50,12.00,0.00,8.75,0.43
15000,41.50,0.50,12.00,0.00,8.67,0.47
15250,42.00,0.00,12.50,0.50,9.00,0.00
15500,41.75,0.43,12.00,0.00,9.00,0.00
15750,41.33,0.47,12.00,0.00,7.25,0.83
16000,41.50,0.50,12.00,0.00,6.25,0.83
16250,41.50,0.50,12.00,0.00,7.33,1.25
16500,41.50,0.50,11.00,1.00,7.25,0.83
16750,41.75,0.43,11.33,0.94,6.33,0.94
17000,41.75,0.43,12.00,0.00,8.00,0.71
17250,42.00,0.00,11.67,0.47,8.33,0.47
17500,41.75,0.43,11.50,0.50,5.00,0.82
17750,41.33,0.47,12.00,0.00,2.50,0.87
18000,41.75,0.43,12.00,0.00,6.75,2.28
18250,42.00,0.00,12.25,0.43,8.75,0.43
18500,41.50,0.50,12.00,0.00,9.00,0.00
