# Task: sitting
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42.00,0.00,18.75,0.83,20.25,0.83
250,42.25,0.43,18.25,0.43,20.75,0.83
500,42.50,0.50,19.50,0.87,18.75,0.43
750,42.25,0.43,19.00,0.00,20.75,1.09
1000,42.00,0.00,20.33,0.47,21.00,0.00
1250,42.00,0.00,18.33,0.47,21.33,0.47
1500,42.00,0.00,18.00,0.00,21.00,0.00
1750,42.50,0.50,18.25,0.43,21.00,0.00
2000,42.00,0.00,19.00,1.22,21.00,0.00
2250,42.50,0.50,21.00,0.00,18.25,1.09
2500,42.00,0.00,21.00,0.00,16.50,0.50
2750,42.00,0.00,21.00,0.00,18.00,0.71
3000,42.50,0.50,21.33,0.47,19.67,1.25
3250,42.25,0.43,21.00,0.00,20.50,0.50
3500,42.50,0.50,21.00,0.00,19.75,0.83
3750,42.00,0.00,20.00,0.71,19.25,0.83
4000,42.25,0.43,19.25,0.43,17.00,1.22
4250,42.00,0.00,20.50,0.50,15.25,0.43
4500,42.00,0.00,21.00,0.00,16.50,1.12
4750,42.00,0.00,19.75,1.30,20.33,0.47
5000,42.25,0.43,20.75,0.43,19.00,1.22
5250,42.50,0.50,19.00,0.71,18.00,0.71
5500,42.25,0.43,18.25,0.43,19.00,1.00
5750,42.33,0.47,20.00,0.82,18.75,1.30
6000,42.00,0.00,20.75,1.79,19.25,2.49
6250,42.00,0.00,11.25,2.59,11.25,3.34
6500,42.00,0.00,13.50,1.50,16.00,1.00
6750,42.00,0.00,14.67,0.47,16.67,0.47
7000,42.75,0.83,16.33,1.70,9.50,3.50
7250,44.33,0.47,18.25,0.43,12.00,0.82
7500,45.00,0.00,16.00,0.00,12.25,0.43
7750,44.33,0.47,17.00,0.00,12.00,0.00
8000,44.75,0.43,17.25,0.43,12.50,0.87
8250,45.00,0.00,16.00,0.71,12.50,0.87
8500,44.75,0.43,15.00,0.00,12.00,0.00
8750,45.00,0.00,15.50,0.50,11.75,0.43
9000,45.00,0.00,15.00,0.00,6.00,2.45
9250,45.00,0.00,14.33,0.94,5.67,2.62
9500,44.50,0.50,12.33,0.47,11.00,1.41
9750,44.50,0.50,12.00,0.00,14.50,0.87
10000,44.50,0.50,13.67,0.47,15.00,0.00
10250,44.67,0.47,15.00,0.00,15.33,0.47
10500,44.50,0.50,15.00,0.00,14.25,0.83
10750,44.33,0.47,14.00,0.82,14.75,1.64
11000,44.50,0.50,13.00,0.71,15.75,0.43
11250,44.75,0.43,12.75,0.43,15.00,0.00
11500,44.75,0.43,13.25,0.43,14.00,0.71
11750,44.75,0.43,12.00,0.00,13.50,1.12
12000,44.50,0.50,12.00,0.00,15.00,0.00
12250,44.67,0.47,12.00,0.00,15.00,0.00
12500,44.40,0.49,12.00,0.00,15.00,0.00
12750,44.67,0.47,13.00,1.00,15.00,0.00
13000,44.50,0.50,12.00,0.00,15.25,0.43
13250,44.50,0.50,12.50,0.87,15.25,0.43
13500,44.75,0.43,12.00,0.00,15.00,0.00
13750,44.75,0.43,12.00,0.00,15.00,0.00
14000,44.33,0.47,11.67,0.47,14.50,0.50
14250,43.25,1.09,7.33,3.30,12.00,0.00
14500,42.50,0.50,10.33,4.64,12.00,3.67
14750,43.75,0.43,14.25,1.48,15.00,0.82
15000,45.00,0.00,10.00,1.41,15.50,0.50
15250,45.00,0.00,9.50,0.50,15.00,0.00
15500,45.00,0.00,12.00,2.12,14.00,0.71
15750,44.75,0.43,15.00,0.00,14.00,1.41
16000,44.50,0.50,13.00,1.22,16.00,1.22
16250,43.50,0.50,14.67,0.47,15.00,0.00
16500,43.67,0.47,15.50,0.87,13.50,1.50
16750,44.33,0.47,18.00,0.00,9.00,0.82
17000,44.50,0.50,18.00,0.00,9.00,0.00
17250,44.50,0.50,18.00,0.00,8.25,0.83
17500,44.50,0.50,17.25,0.83,9.75,1.79
17750,43.75,0.83,15.25,0.43,13.75,1.30
18000,43.50,0.50,15.50,0.50,15.00,0.00
18250,43.50,0.50,15.00,0.00,15.00,0.00
18500,43.75,0.43,15.75,0.83,14.50,0.87
18750,44.50,0.50,18.00,0.00,13.75,1.30
19000,45.00,0.71,18.00,0.00,14.00,0.71
19250,45.75,0.83,18.50,0.50,13.75,0.83
19500,42.50,0.50,19.00,0.71,14.75,1.79
19750,44.00,1.00,16.33,1.25,18.67,0.94
20000,45.50,0.50,12.75,0.83,18.75,1.30
20250,45.25,0.43,16.00,1.00,18.00,0.00
20500,45.25,0.43,17.00,0.00,18.50,0.50
20750,46.50,1.50,14.67,0.47,16.00,1.63
21000,44.80,0.75,14.20,0.75,12.25,0.43
21250,42.50,0.50,12.50,0.87,12.00,2.12
21500,42.50,0.50,8.75,0.43,5.67,0.94
21750,42.67,0.47,13.00,1.41,13.25,5.45
22000,42.50,0.50,14.75,0.43,9.50,3.84
22250,43.25,0.43,16.50,1.50,10.75,4.26
22500,44.50,0.50,16.75,1.64,20.25,1.30
22750,45.00,0.00,11.50,0.50,19.00,1.22
23000,44.75,0.43,12.50,0.50,16.75,0.83
23250,45.00,0.00,13.67,0.47,16.00,0.82
23500,44.75,0.43,13.00,0.00,14.50,1.50
23750,44.67,0.47,13.25,0.43,10.00,1.41
24000,44.50,0.50,12.33,0.47,9.33,0.94
24250,44.50,0.50,12.00,0.00,15.75,1.92
24500,44.50,0.50,12.00,0.00,17.00,1.22
24750,44.33,0.47,13.00,0.00,14.00,1.22
25000,44.50,0.50,12.75,0.43,11.00,1.22
25250,44.50,0.50,12.75,0.43,9.25,0.43
25500,44.50,0.50,12.00,0.00,7.50,1.12
25750,44.50,0.50,12.00,0.00,9.67,1.25
26000,44.50,0.50,12.00,0.00,10.50,0.87
26250,44.50,0.50,12.50,0.50,12.00,0.00
26500,44.50,0.50,13.50,0.50,15.00,0.00
26750,44.50,0.50,12.75,0.43,15.00,0.00
27000,44.50,0.50,12.50,0.50,13.00,0.00
27250,44.50,0.50,13.33,0.47,14.67,0.47
27500,44.50,0.50,13.67,0.47,14.50,0.87
27750,44.50,0.50,13.00,0.00,14.00,1.22
28000,44.50,0.50,15.00,0.00,16.75,0.83
28250,44.67,0.47,14.75,0.43,16.00,0.82
28500,44.50,0.50,14.00,0.00,14.75,0.43
28750,44.50,0.50,15.00,0.00,14.75,0.43
29000,44.33,0.47,15.33,0.47,15.00,0.00
29250,44.50,0.50,13.25,0.43,15.00,0.00
29500,44.50,0.50,14.25,0.83,14.50,1.12
29750,44.50,0.50,15.25,0.43,16.00,0.71
30000,44.50,0.50,14.75,0.43,16.25,0.83
30250,44.50,0.50,12.00,0.71,14.25,0.83
30500,44.50,0.50,11.75,0.43,15.75,1.48
30750,44.50,0.50,11.75,0.43,15.75,1.48
31000,44.50,0.50,11.94,0.24,18.38,0.70
31250,44.50,0.50,12.75,0.43,18.00,0.00
31500,44.50,0.50,13.00,0.00,18.00,0.00
31750,44.50,0.50,12.00,0.00,17.67,0.47
32000,44.50,0.50,12.00,0.00,17.50,0.50
32250,44.50,0.50,12.00,0.00,18.00,0.00
32500,44.67,0.47,12.00,0.00,18.00,0.00
32750,44.50,0.50,12.00,0.00,17.75,0.43
33000,44.50,0.50,12.00,0.00,17.00,1.22
33250,44.33,0.47,13.33,0.47,17.50,0.50
33500,44.50,0.50,14.25,0.43,17.75,0.43
33750,44.50,0.50,11.75,1.09,16.25,1.30
34000,44.50,0.50,10.75,0.43,13.25,0.83
34250,44.50,0.50,12.00,1.22,15.25,1.79
34500,44.50,0.50,14.00,0.71,18.25,0.43
34750,44.50,0.50,13.67,0.47,16.67,0.94
35000,44.67,0.47,12.00,0.00,13.33,0.47
35250,44.50,0.50,13.50,0.50,13.25,1.30
35500,44.50,0.50,15.50,0.50,15.50,0.50
35750,44.50,0.50,15.50,0.50,14.50,0.50
36000,44.50,0.50,15.00,0.00,12.50,0.50
36250,44.33,0.47,15.67,0.47,13.50,1.50
36500,44.50,0.50,16.00,0.00,14.00,1.00
36750,44.50,0.50,15.75,0.43,12.75,0.83
37000,44.50,0.50,15.50,0.50,13.00,1.58
37250,44.50,0.50,17.25,0.83,16.00,1.00
37500,44.50,0.50,16.50,0.50,14.75,1.09
37750,44.50,0.50,16.75,0.43,15.75,0.83
38000,44.50,0.50,15.33,0.47,15.67,0.94
38250,44.50,0.50,12.75,0.83,13.25,1.30
38500,44.67,0.47,12.00,0.00,13.33,0.94
38750,44.67,0.47,12.00,0.00,14.00,1.41
39000,44.33,0.47,12.00,0.00,14.00,1.22
39250,44.50,0.50,12.00,0.00,14.00,0.71
39500,44.50,0.50,12.25,0.43,14.00,1.22
39750,44.50,0.50,12.00,0.00,14.75,1.09
40000,44.67,0.47,12.33,0.47,15.50,0.50
40250,44.40,0.49,12.75,0.83,15.40,0.49
40500,44.67,0.47,12.00,0.00,16.67,0.47
40750,44.50,0.50,12.00,0.00,16.50,0.50
41000,44.25,0.43,13.00,0.71,17.75,0.43
41250,44.00,0.71,13.00,0.71,17.50,0.87
41500,44.33,0.47,11.67,0.47,14.75,0.43
41750,44.50,0.50,13.50,0.87,16.25,0.83
42000,44.50,0.50,14.25,0.43,16.00,0.71
42250,44.50,0.50,14.00,0.71,17.00,1.22
42500,44.50,0.50,13.00,0.71,17.75,0.83
42750,44.25,0.43,15.75,0.43,19.00,0.71
43000,43.75,0.43,15.25,0.43,18.50,0.50
43250,44.50,0.50,13.25,1.09,16.50,1.50
43500,44.25,0.43,12.33,0.47,13.00,0.82
43750,44.50,0.50,13.33,0.47,12.00,0.00
44000,44.50,0.50,13.00,0.00,12.25,0.43
44250,44.50,0.50,12.00,0.00,13.00,1.00
44500,44.67,0.47,7.33,1.70,15.00,0.82
44750,43.75,0.43,8.50,1.66,17.25,0.83
45000,43.67,0.47,8.67,0.47,18.00,0.00
45250,44.00,0.71,9.00,0.00,18.25,0.43
45500,43.75,0.43,9.00,0.00,17.50,0.50
45750,44.00,0.71,9.50,0.50,16.75,0.83
46000,44.00,0.71,8.33,0.47,17.75,0.43
46250,44.00,0.71,8.50,0.50,17.33,0.47
46500,44.33,0.47,8.25,0.83,17.67,0.47
46750,43.67,0.83,6.00,0.00,18.00,0.00
47000,44.33,0.47,5.00,1.00,18.50,0.50
47250,43.75,0.43,6.00,1.63,19.50,1.12
47500,43.50,0.50,13.75,1.30,22.00,0.82
47750,43.67,0.47,16.00,1.22,21.75,0.83
48000,43.75,0.43,16.75,0.43,21.00,0.00
48250,43.50,0.50,15.00,0.00,19.50,0.50
48500,44.00,0.71,14.75,0.43,18.50,0.50
48750,44.50,0.50,13.33,0.47,18.00,0.00
49000,44.25,0.43,12.00,0.00,18.00,0.00
49250,43.75,0.43,11.00,0.82,18.00,0.00
49500,44.00,0.71,7.00,1.58,18.50,0.50
49750,44.00,0.00,4.75,0.83,18.67,0.47
50000,44.25,0.83,3.33,2.05,18.00,0.00
50250,44.00,0.00,8.00,0.82,18.00,0.00
50500,44.25,0.83,10.25,1.09,17.25,0.83
50750,44.50,0.50,14.25,1.30,19.00,1.22
51000,44.25,0.43,16.75,1.09,21.00,0.00
51250,43.50,0.50,18.00,0.00,20.50,0.50
51500,43.75,0.83,18.00,0.00,19.50,0.50
51750,44.25,0.43,18.00,0.00,20.25,0.83
52000,44.50,0.50,16.50,1.12,20.50,0.50
52250,44.25,0.83,12.00,1.41,16.75,1.30
52500,44.50,0.50,10.33,0.47,15.00,0.00
52750,44.50,0.50,11.50,0.50,14.75,1.09
53000,44.50,0.50,11.00,0.71,16.25,1.09
53250,44.50,0.50,12.00,0.00,17.50,0.50
53500,44.50,0.50,12.75,0.83,18.75,1.48
53750,44.50,0.50,16.50,1.50,18.25,2.17
54000,44.50,0.50,10.75,1.09,12.25,0.43
54250,44.75,0.43,15.50,0.87,13.67,1.25
54500,45.00,0.00,18.00,0.00,17.33,0.94
54750,45.00,0.00,17.75,0.43,17.50,0.50
55000,44.75,0.43,15.50,1.12,17.50,0.50
55250,44.67,0.47,8.67,3.40,18.00,0.00
55500,45.00,0.00,8.00,1.00,19.75,1.09
55750,44.50,0.50,12.75,1.92,19.75,0.43
56000,44.75,0.43,15.50,0.50,19.25,0.83
56250,44.50,0.50,16.00,0.71,20.00,1.22
56500,44.50,0.50,15.00,0.00,20.50,0.50
56750,44.50,0.50,14.67,0.47,20.00,0.82
57000,44.75,0.43,12.00,0.00,19.00,1.22
57250,44.75,0.43,12.00,0.00,19.75,0.43
57500,44.67,0.47,12.00,0.00,20.00,0.82
57750,44.50,0.50,12.00,0.00,19.50,1.12
58000,44.33,0.47,12.67,0.47,19.25,0.83
58250,44.50,0.50,12.50,0.50,19.50,0.50
58500,44.50,0.50,13.00,0.00,19.25,0.83
58750,44.50,0.50,13.50,0.50,19.75,0.83
59000,44.50,0.50,14.00,0.71,20.50,0.50
59250,44.50,0.50,15.00,0.00,20.25,0.83
59500,44.50,0.50,15.00,0.00,20.00,1.00
59750,44.50,0.50,14.00,1.22,20.50,0.87
60000,44.50,0.50,12.00,0.00,19.00,1.00
60250,44.50,0.50,12.00,0.00,18.50,0.87
60500,44.33,0.47,14.00,0.82,20.25,0.83
60750,44.50,0.50,14.50,0.87,21.00,0.00
61000,44.50,0.50,13.75,0.83,20.75,0.43
61250,44.50,0.50,15.25,0.43,21.00,0.00
61500,44.50,0.50,16.25,0.83,20.25,0.43
61750,44.50,0.50,15.75,0.43,20.75,0.43
62000,44.50,0.50,14.75,0.43,21.00,0.00
62250,44.50,0.50,14.33,0.47,20.33,0.94
62500,44.67,0.47,13.75,0.43,18.67,0.94
62750,44.50,0.50,14.50,0.50,15.00,1.22
63000,44.33,0.47,14.67,0.47,12.00,0.00
63250,44.50,0.50,14.75,0.43,11.75,0.43
63500,44.50,0.50,13.75,0.43,11.00,1.22
63750,44.50,0.50,12.75,0.43,11.75,0.43
64000,44.50,0.50,12.00,0.00,12.50,1.50
64250,44.67,0.47,12.00,0.00,14.50,0.50
64500,44.50,0.50,12.00,0.00,15.75,1.30
64750,44.50,0.50,13.25,0.83,20.00,1.22
65000,44.00,0.71,17.25,0.83,18.00,1.41
65250,43.00,1.00,17.75,0.43,18.50,0.87
65500,42.50,0.50,16.67,1.25,17.00,0.82
65750,42.33,0.47,19.00,1.00,15.50,1.50
66000,42.00,0.00,14.50,2.29,12.00,1.41
66250,42.00,0.00,13.75,1.64,9.00,3.00
66500,42.00,0.00,15.33,0.47,13.00,1.73
66750,42.00,0.00,16.00,1.00,13.67,2.87
67000,42.00,0.00,14.50,0.87,11.75,0.43
67250,42.00,0.00,14.25,0.83,12.67,0.94
67500,42.00,0.00,14.75,0.43,13.75,1.09
67750,42.00,0.00,15.00,0.71,12.75,1.30
68000,42.00,0.00,15.00,0.00,13.33,0.94
68250,42.00,0.00,13.50,1.12,13.75,1.30
68500,42.00,0.00,12.67,0.47,14.67,0.47
68750,42.00,0.00,12.25,0.43,11.67,0.47
69000,42.00,0.00,15.25,1.48,17.00,0.82
69250,42.00,0.00,13.75,1.30,15.75,0.83
69500,42.00,0.00,12.00,0.00,15.00,0.00
69750,42.00,0.00,7.75,2.59,14.75,0.43
70000,42.00,0.00,2.33,1.89,12.00,0.00
70250,42.00,0.00,1.00,0.00,12.33,0.47
70500,42.00,0.00,2.00,0.00,12.33,0.47
70750,42.00,0.00,1.00,0.00,12.50,0.87
71000,42.00,0.00,4.33,2.05,15.00,0.00
71250,42.00,0.00,5.25,0.43,14.33,0.94
71500,42.00,0.00,4.75,0.83,14.00,1.22
71750,42.00,0.00,8.33,0.47,14.75,0.43
72000,42.00,0.00,8.50,0.87,15.00,0.71
72250,42.00,0.00,8.00,0.00,14.33,0.47
72500,42.00,0.00,6.25,0.83,14.75,0.43
72750,42.00,0.00,4.00,1.63,14.00,0.71
73000,42.00,0.00,0.00,0.00,13.00,0.00
73250,42.00,0.00,0.00,0.00,14.50,0.50
73500,42.00,0.00,1.50,0.50,14.00,1.00
73750,42.00,0.00,1.50,0.50,14.75,0.43
74000,42.00,0.00,1.00,0.00,14.33,0.47
74250,42.00,0.00,1.00,0.00,13.67,0.94
74500,42.00,0.00,2.33,0.94,14.50,0.50
74750,42.00,0.00,4.50,0.50,14.75,0.83
75000,42.25,0.43,5.25,0.43,14.75,0.43
75250,42.00,0.00,5.00,0.00,15.00,0.00
75500,42.00,0.00,5.50,0.50,14.75,0.43
75750,42.00,0.00,5.67,0.47,14.67,0.47
76000,42.00,0.00,4.25,0.83,15.00,0.00
76250,42.25,0.43,2.50,0.50,14.50,0.50
76500,42.00,0.00,2.00,0.82,15.00,0.71
76750,42.00,0.00,1.00,0.00,15.00,0.00
77000,42.00,0.00,1.00,0.00,15.00,0.00
77250,42.00,0.00,1.50,0.50,15.00,0.00
77500,42.00,0.00,2.50,0.50,15.00,0.00
77750,42.25,0.43,6.00,1.63,15.33,0.47
78000,42.00,0.00,9.50,0.50,16.67,0.47
78250,42.25,0.43,10.00,0.82,18.00,0.00
78500,42.25,0.43,10.25,0.83,17.50,0.87
78750,42.00,0.00,14.00,1.41,15.50,0.50
79000,42.00,0.00,15.33,0.47,14.50,0.50
79250,42.00,0.00,17.50,0.50,12.33,0.47
79500,42.00,0.00,17.67,0.47,15.50,2.29
79750,42.00,0.00,17.75,0.43,20.25,1.30
80000,42.00,0.00,16.00,0.00,21.00,0.00
80250,42.00,0.00,15.50,0.50,17.00,2.00
80500,42.00,0.00,15.00,0.00,14.50,2.29
80750,42.00,0.00,16.67,1.25,20.00,1.41
81000,42.00,0.00,20.75,0.43,19.00,0.71
81250,42.00,0.00,19.67,0.47,18.33,0.47
81500,42.00,0.00,20.50,0.50,17.33,0.94
81750,42.00,0.00,21.00,0.00,16.75,0.43
82000,42.00,0.00,21.00,0.00,15.67,0.47
82250,42.00,0.00,20.33,0.47,17.75,0.43
82500,42.00,0.00,19.50,0.50,18.25,1.09
82750,42.00,0.00,19.75,0.43,15.75,0.43
83000,42.00,0.00,19.00,0.71,18.00,0.82
83250,42.00,0.00,18.00,0.71,18.75,0.83
83500,42.00,0.00,17.00,1.00,20.00,0.71
83750,42.00,0.00,18.00,0.00,20.67,0.47
84000,42.00,0.00,19.00,0.71,20.75,0.43
84250,42.00,0.00,19.33,0.94,19.33,0.47
84500,42.00,0.00,18.75,0.43,20.50,0.50
84750,42.00,0.00,18.33,0.47,20.67,0.47
85000,42.00,0.00,17.75,0.43,20.00,0.71
85250,42.00,0.00,18.00,0.00,20.75,0.43
85500,42.00,0.00,18.00,0.00,20.00,0.71
85750,41.75,0.43,18.00,0.00,20.50,0.87
86000,42.00,0.00,18.67,0.94,17.50,1.12
86250,42.00,0.00,20.25,0.83,17.00,2.92
86500,42.00,0.00,19.00,0.71,20.25,0.83
86750,42.00,0.00,18.33,0.47,20.25,0.43
87000,42.00,0.00,18.33,0.47,20.67,0.47
87250,42.00,0.00,19.33,0.94,18.33,0.47
87500,42.00,0.00,21.00,0.00,17.33,0.47
87750,42.00,0.00,20.80,0.40,16.50,1.12
88000,42.00,0.00,21.00,0.00,15.75,1.48
88250,42.00,0.00,21.00,0.00,18.25,0.43
88500,42.00,0.00,19.50,0.50,18.75,0.83
88750,42.00,0.00,19.75,0.43,19.00,0.71
89000,42.00,0.00,19.75,0.43,19.25,0.83
89250,42.00,0.00,20.00,0.00,19.25,0.83
89500,42.00,0.00,20.00,0.00,19.50,0.50
