# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,37.75,8.93,16.25,5.07,17.00,4.36
250,35.25,2.49,11.33,4.92,13.67,2.36
500,38.33,3.86,19.25,1.48,18.67,2.05
750,40.50,3.57,17.50,1.80,16.00,6.20
1000,30.00,0.00,19.67,1.89,16.75,3.42
1250,34.00,3.39,15.25,3.27,19.25,4.76
1500,42.25,4.76,14.75,1.79,18.00,0.71
1750,35.25,3.27,20.25,2.28,15.50,1.80
2000,37.75,6.80,15.75,2.05,13.25,5.89
2250,40.00,9.25,14.25,3.34,14.25,4.82
2500,31.25,2.49,14.67,3.77,19.50,1.50
2750,34.50,4.97,15.25,1.09,16.50,3.20
3000,42.67,3.09,17.00,3.74,14.25,0.83
3250,37.00,1.22,13.33,2.62,12.50,1.50
3500,37.67,2.36,16.50,1.80,17.00,4.08
3750,38.25,6.83,14.25,2.59,18.75,1.79
4000,31.75,4.60,15.50,2.69,17.75,4.92
4250,34.50,3.35,12.00,0.00,17.50,4.27
4500,39.25,6.34,15.25,3.49,13.75,2.28
4750,34.75,2.38,16.25,4.71,15.25,2.17
5000,38.00,1.41,17.33,3.09,20.75,1.92
5250,43.00,3.27,15.75,2.49,16.25,2.68
5500,33.25,3.27,9.67,2.62,12.50,7.70
5750,32.25,3.90,14.25,2.77,20.50,1.50
6000,41.50,5.12,12.25,2.49,14.75,3.77
6250,37.00,1.22,17.25,3.27,15.25,2.59
6500,37.75,2.77,16.50,5.32,13.25,5.07
6750,39.25,9.55,13.25,3.03,13.25,6.94
7000,33.00,3.08,15.50,6.73,20.25,0.83
7250,28.25,3.70,15.50,2.96,17.75,0.43
7500,36.75,6.50,13.50,2.60,16.25,3.70
7750,36.75,1.30,16.33,1.25,16.33,3.68
8000,38.75,3.70,13.00,1.87,12.50,3.91
8250,35.00,7.48,15.25,4.44,16.67,1.70
8500,32.50,2.29,16.00,2.74,18.25,2.86
8750,24.00,4.24,14.00,3.74,18.50,2.50
9000,38.67,5.31,15.00,2.94,10.25,4.02
9250,35.50,1.50,19.00,3.32,14.50,2.60
9500,36.25,3.42,18.00,1.41,13.50,2.69
9750,39.00,10.84,14.25,3.27,12.75,5.54
10000,29.25,1.30,11.75,2.95,22.75,1.30
10250,26.50,3.77,12.25,6.61,18.75,2.49
10500,38.75,3.27,16.00,4.06,17.25,3.56
10750,40.00,2.35,14.75,4.26,12.67,3.30
11000,41.00,4.85,13.25,1.30,13.25,4.21
11250,35.50,7.16,12.33,0.47,17.67,4.03
11500,33.75,3.90,11.50,5.55,19.25,1.09
11750,38.25,2.49,13.67,5.19,18.33,3.40
12000,34.67,3.40,19.67,0.94,21.25,0.43
12250,29.50,5.94,18.00,3.54,11.00,4.53
12500,43.50,2.60,15.00,5.61,11.50,1.50
12750,34.25,4.60,18.00,1.73,16.75,3.34
13000,34.33,3.09,20.33,3.30,17.75,4.44
13250,40.75,4.21,18.75,2.77,15.00,2.45
13500,41.75,5.12,16.50,6.80,14.75,3.49
13750,33.75,3.27,18.25,4.02,14.75,1.79
14000,42.25,1.79,17.00,3.00,18.67,0.47
14250,31.75,2.17,19.00,2.00,13.00,3.27
14500,28.00,7.52,15.25,3.49,10.50,6.18
14750,36.00,2.45,13.67,4.19,11.33,5.91
15000,37.67,1.70,18.00,2.16,19.67,1.89
15250,27.67,6.55,19.33,3.68,11.50,7.02
15500,42.00,3.54,20.00,2.12,17.25,1.30
15750,34.50,8.08,11.75,0.43,19.25,1.92
16000,29.67,2.05,19.00,3.74,16.50,3.35
16250,36.00,3.67,16.75,8.64,8.75,5.72
16500,37.75,5.07,18.50,4.39,10.50,5.50
16750,33.00,3.67,18.75,2.49,16.50,1.50
17000,43.00,3.16,11.50,3.57,16.50,3.64
17250,30.00,8.49,11.67,3.09,18.25,2.86
17500,27.00,3.67,12.25,4.49,11.00,5.35
17750,35.50,7.09,14.00,2.55,15.75,4.71
18000,36.00,2.12,13.00,4.06,15.00,2.55
18250,35.25,3.96,17.50,2.69,13.75,2.68
18500,38.25,11.65,20.67,0.47,10.00,2.00
18750,28.67,1.25,12.75,1.92,19.33,3.09
19000,21.75,4.44,14.50,5.32,14.75,4.26
19250,35.50,5.89,17.00,2.45,13.00,3.16
19500,31.33,1.25,19.33,1.89,15.75,2.86
19750,33.75,4.44,10.50,4.15,17.00,1.41
20000,34.75,8.73,9.75,1.30,15.25,5.21
20250,33.00,0.00,11.33,2.62,16.25,2.68
20500,31.75,3.03,19.00,5.10,12.50,6.87
20750,39.75,5.36,11.25,2.86,20.75,1.79
21000,35.50,2.18,11.75,2.17,18.25,2.77
21250,35.50,4.15,12.50,2.69,14.75,1.64
21500,37.50,5.02,13.00,2.74,17.75,5.12
21750,28.25,2.49,11.33,1.70,21.33,2.05
22000,35.00,7.11,13.75,2.05,14.25,2.49
22250,38.25,5.76,16.75,4.38,9.00,3.74
22500,34.75,4.76,16.25,3.03,19.00,2.55
22750,35.25,7.63,12.75,2.49,8.25,5.54
23000,35.00,9.27,15.75,2.59,16.67,7.13
23250,32.67,5.44,13.33,8.18,14.00,6.40
23500,35.25,7.95,12.25,4.60,18.00,3.74
23750,43.00,2.35,18.25,4.76,16.50,2.18
24000,40.75,1.30,19.25,1.64,14.33,3.30
24250,37.25,7.63,19.25,0.83,14.33,6.65
24500,33.50,6.98,12.33,4.03,18.00,5.24
24750,29.00,7.87,15.33,2.05,17.67,2.87
25000,33.33,8.96,15.33,4.64,17.50,2.87
25250,37.00,4.06,17.50,5.59,16.25,1.64
25500,35.00,3.67,10.75,4.97,15.00,3.00
25750,37.75,8.10,14.33,3.30,17.25,4.76
26000,33.75,2.49,16.33,2.62,22.00,2.83
26250,32.50,2.69,15.75,3.34,11.25,2.49
26500,40.00,4.53,13.50,1.50,12.25,2.17
26750,37.00,1.41,13.50,1.50,18.00,3.56
27000,39.67,1.25,13.75,5.45,16.33,1.25
27250,36.50,4.97,13.00,3.24,18.75,1.48
27500,31.75,4.76,11.33,0.47,16.75,5.76
27750,35.50,4.50,18.25,2.68,11.50,1.50
28000,43.75,4.26,15.00,4.30,15.75,1.79
28250,36.00,2.16,17.75,2.77,20.33,1.70
28500,31.00,9.25,19.25,3.03,15.00,6.40
28750,39.75,5.36,14.25,5.76,16.75,3.03
29000,28.00,7.07,9.00,4.97,17.75,4.26
29250,34.25,6.26,11.75,5.49,10.25,2.17
29500,39.25,3.42,10.25,5.21,11.25,1.92
29750,37.75,1.30,12.00,4.06,12.00,4.30
30000,37.25,1.30,18.25,2.17,15.50,4.15
30250,32.75,7.56,15.00,3.94,13.00,5.34
30500,30.00,2.24,13.25,3.34,17.50,3.20
30750,32.33,5.19,16.33,1.25,14.67,2.87
31000,36.33,0.47,13.00,9.09,18.75,2.49
31250,34.25,3.70,10.75,1.30,18.50,2.50
31500,40.50,1.50,7.00,1.41,11.00,4.18
31750,30.00,2.12,15.00,5.20,13.50,5.72
32000,27.75,5.76,11.67,3.86,18.25,6.53
32250,31.00,7.81,14.00,3.39,14.00,4.06
32500,37.00,1.22,18.00,0.00,13.00,1.22
32750,37.50,1.12,15.33,4.64,14.00,3.74
33000,39.25,6.30,12.00,2.12,13.25,1.79
33250,25.50,4.97,17.25,1.92,18.75,4.32
33500,20.00,4.00,20.33,2.87,20.33,2.49
33750,29.00,13.86,17.40,3.56,10.50,1.66
34000,28.00,1.41,17.00,2.16,10.67,2.05
34250,31.25,4.76,20.50,3.35,11.50,5.89
34500,40.50,8.08,18.50,2.60,19.50,2.06
34750,19.25,1.30,17.25,2.68,19.75,2.17
35000,33.25,4.55,14.25,6.06,18.00,1.41
35250,42.00,3.54,17.00,3.24,18.25,1.79
35500,38.75,3.27,12.75,3.27,17.25,1.30
35750,39.00,1.87,8.00,2.83,15.50,2.50
36000,31.50,8.87,17.25,1.64,21.67,2.62
36250,25.00,3.39,17.50,1.66,13.00,1.41
36500,34.25,6.14,17.50,2.50,19.50,2.69
36750,40.00,4.74,14.33,2.36,16.67,1.25
37000,37.00,2.74,13.00,4.32,16.33,1.70
37250,41.25,3.27,18.75,3.77,16.00,4.55
37500,34.00,3.54,20.25,2.86,14.75,4.60
37750,28.67,3.40,17.00,2.24,15.00,3.27
38000,37.50,5.41,14.75,4.32,14.75,1.64
38250,37.50,0.87,15.50,3.35,13.50,4.03
38500,37.00,0.82,11.67,4.92,15.50,6.73
38750,39.50,3.91,12.00,1.63,15.25,2.38
39000,30.00,1.63,17.67,2.05,14.75,5.76
39250,26.00,3.67,15.50,1.80,18.25,2.17
39500,37.25,1.30,19.75,2.86,10.50,4.72
39750,29.50,3.77,11.25,5.40,12.00,5.79
40000,33.75,5.12,15.25,4.09,20.75,2.77
40250,38.00,8.03,13.00,4.90,14.00,6.16
40500,30.75,3.27,15.00,2.16,18.67,3.30
40750,35.25,6.50,14.33,2.62,16.00,2.16
41000,36.25,5.36,19.25,4.02,9.00,6.04
41250,35.50,1.50,18.50,3.77,17.25,7.46
41500,40.33,3.09,18.75,1.92,16.67,3.68
41750,33.50,4.50,17.50,3.28,18.00,2.12
42000,23.67,4.50,18.67,1.25,19.50,2.06
42250,33.00,4.24,13.50,5.59,19.00,2.35
42500,38.75,6.42,14.25,5.93,14.25,7.46
42750,32.25,2.49,20.00,4.18,16.25,6.72
43000,39.50,6.87,15.50,2.50,17.00,4.08
43250,27.50,3.20,16.50,1.12,16.75,4.26
43500,29.50,4.27,19.00,1.58,18.75,4.44
43750,40.75,3.70,15.50,3.77,16.25,3.96
44000,30.00,4.24,11.75,7.12,16.33,3.68
44250,33.33,4.71,13.67,4.71,13.00,4.74
44500,42.33,6.65,11.33,8.18,17.25,5.12
44750,27.75,1.30,13.75,3.70,17.50,2.60
45000,34.50,2.06,14.33,2.05,10.75,6.14
45250,41.25,3.96,14.67,2.62,4.67,3.30
45500,33.25,3.27,20.00,1.87,14.75,3.70
45750,38.00,5.34,16.50,3.35,16.00,1.87
46000,36.00,6.96,16.50,3.35,18.25,0.43
46250,31.25,4.44,6.00,2.16,17.00,2.94
46500,38.50,5.72,14.33,1.25,11.75,5.07
46750,39.00,3.56,16.50,2.96,13.00,3.74
47000,32.25,1.30,16.50,3.64,14.75,2.17
47250,44.00,2.12,13.00,4.36,11.75,2.17
47500,29.75,4.49,15.00,5.79,15.00,4.12
47750,33.00,4.24,17.67,1.89,12.75,7.29
48000,36.50,3.57,18.25,2.05,20.00,3.67
48250,39.50,4.61,20.00,3.16,19.50,1.50
48500,36.75,2.49,18.50,2.87,15.75,2.95
48750,39.00,4.06,11.25,1.92,16.00,3.08
49000,31.25,3.27,13.75,5.36,15.25,3.56
49250,26.75,2.17,16.50,3.35,17.25,3.27
49500,41.67,6.94,16.50,3.04,12.50,4.50
49750,34.33,2.36,20.33,3.30,19.33,3.09
