# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,29.75,0.43,18.75,4.44,20.00,2.12
250,41.25,4.44,17.33,4.50,14.67,3.68
500,34.50,8.87,9.25,2.95,18.00,6.04
750,31.33,6.60,13.75,2.77,22.00,1.41
1000,29.67,8.50,17.67,6.94,17.25,5.67
1250,37.33,3.30,20.00,1.41,16.00,3.94
1500,33.50,9.01,17.00,3.24,12.50,2.69
1750,39.50,4.72,12.75,7.50,18.00,3.24
2000,32.25,8.32,12.00,6.52,20.00,3.39
2250,35.75,5.02,17.25,3.90,19.75,1.09
2500,40.50,3.35,13.75,6.42,18.75,2.28
2750,38.00,1.58,15.50,3.84,15.75,3.03
3000,44.50,3.35,15.25,0.43,17.25,2.38
3250,37.50,6.80,19.33,1.70,18.00,2.45
3500,28.50,3.20,13.50,4.97,11.25,2.86
3750,30.67,8.18,14.50,2.87,17.33,5.91
4000,32.00,9.14,15.67,2.49,12.00,6.16
4250,29.00,13.47,17.50,4.33,15.00,6.63
4500,42.67,1.70,14.67,0.47,14.25,8.41
4750,33.75,9.28,12.25,2.86,9.50,6.58
5000,27.00,4.58,9.50,4.72,15.25,4.92
5250,38.00,5.74,19.25,2.59,13.00,4.42
5500,36.00,6.75,19.00,4.42,14.25,3.77
5750,33.25,3.34,12.50,2.29,10.33,5.25
6000,38.00,10.70,14.50,3.50,16.00,5.92
6250,31.50,1.50,20.00,1.41,17.00,7.87
6500,29.00,4.58,18.50,1.50,14.50,0.87
6750,39.75,3.27,17.75,3.49,11.00,1.41
7000,35.50,3.35,12.75,2.28,6.25,1.92
7250,36.67,4.03,16.50,2.06,16.33,3.09
7500,35.50,11.86,16.50,1.50,13.50,4.97
7750,29.00,1.41,18.00,2.16,13.00,4.24
8000,29.75,4.60,15.50,2.29,14.00,2.92
8250,40.25,4.44,14.00,7.07,12.50,4.97
8500,22.00,12.14,19.50,2.06,11.50,6.10
