# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,24.75,5.76,13.25,3.03,18.75,1.48
250,36.25,7.26,15.00,3.67,17.75,2.86
500,37.00,3.94,20.25,1.30,16.25,1.64
750,33.75,3.27,19.50,4.50,15.00,2.12
1000,34.25,5.21,17.00,1.22,14.25,4.15
1250,26.50,3.20,14.67,4.78,17.25,3.27
1500,28.75,5.45,16.33,3.86,20.67,2.49
1750,41.33,2.87,15.50,2.29,11.00,7.79
2000,29.33,0.94,19.00,0.82,10.00,6.82
2250,31.50,5.94,12.75,3.56,17.00,1.41
2500,36.25,10.69,16.25,1.30,18.00,3.00
2750,26.50,5.89,20.00,2.35,16.75,3.96
3000,32.75,6.06,15.50,7.30,17.25,3.27
3250,39.25,5.63,20.75,3.27,18.25,2.77
3500,31.75,5.31,14.25,3.90,22.75,4.60
3750,33.50,4.50,14.00,2.74,17.25,4.32
4000,33.00,5.61,17.67,0.47,15.67,5.19
4250,33.00,3.00,15.00,4.90,15.25,3.27
4500,33.25,6.91,19.25,2.95,18.25,1.79
4750,34.50,3.35,18.67,1.25,19.75,1.09
5000,34.50,4.50,16.00,8.46,9.75,3.34
5250,34.33,4.19,20.75,1.79,13.00,3.27
5500,39.33,8.81,18.33,0.47,23.75,1.64
5750,27.50,1.50,11.75,2.49,16.00,6.96
6000,30.50,6.98,18.00,0.71,19.75,2.77
6250,41.00,3.67,15.50,3.35,15.00,4.58
6500,26.50,8.26,14.25,1.30,14.50,2.18
6750,34.25,7.95,15.00,1.63,17.33,3.30
7000,35.00,5.87,13.50,1.66,14.25,2.28
7250,30.50,1.50,9.25,3.63,19.00,0.71
7500,39.00,5.72,16.75,4.60,14.00,6.38
7750,34.00,9.25,17.75,2.17,12.50,2.29
8000,30.00,4.74,11.50,5.17,16.25,3.70
8250,39.67,2.62,11.33,2.49,12.50,2.50
8500,33.75,7.50,12.75,3.96,16.00,4.06
8750,30.00,1.87,11.75,6.68,15.75,0.83
9000,37.25,7.15,12.75,1.92,13.00,2.12
9250,35.50,3.91,13.75,5.21,12.33,2.05
9500,32.75,2.68,16.00,2.16,11.33,2.62
9750,36.25,2.17,13.50,1.50,15.33,2.49
10000,28.33,3.40,13.33,1.70,23.50,0.50
10250,22.00,2.55,12.75,4.66,16.25,3.27
10500,38.00,1.63,19.67,1.70,15.50,1.66
10750,34.25,2.17,15.75,3.27,12.25,6.50
11000,36.00,2.12,14.67,4.19,19.25,2.86
11250,35.50,7.40,16.33,0.94,16.75,1.64
11500,25.50,6.18,15.50,0.87,10.33,1.89
11750,28.50,6.54,14.00,4.06,17.50,2.29
12000,31.75,7.01,16.75,4.60,11.25,4.32
12250,28.25,5.31,13.75,4.76,16.33,2.87
12500,33.25,6.14,15.75,3.96,14.67,2.05
12750,34.25,9.96,11.33,1.89,16.33,5.91
13000,20.50,5.02,16.00,1.58,15.25,2.86
13250,36.75,5.54,16.00,2.74,12.25,5.21
13500,38.67,1.25,19.75,4.55,19.67,3.30
13750,39.50,2.60,11.67,0.94,19.25,3.03
14000,32.33,8.06,10.33,5.31,14.33,2.62
14250,34.00,4.64,11.50,2.29,19.25,6.50
14500,28.00,4.18,14.00,4.00,10.75,5.97
14750,38.00,4.06,10.75,5.85,12.75,6.50
15000,31.25,2.77,18.00,4.30,10.67,4.99
15250,32.00,5.70,22.00,1.41,14.00,5.89
15500,37.75,9.47,12.00,4.64,13.25,1.79
15750,32.33,2.62,17.75,0.43,17.33,1.89
16000,31.00,4.08,16.33,7.41,16.67,1.70
16250,33.50,2.18,15.50,2.50,19.00,2.45
16500,35.75,2.17,14.50,4.09,11.75,6.38
16750,34.25,3.49,13.00,6.56,22.00,1.41
17000,40.33,5.25,7.50,4.50,17.67,3.86
17250,23.50,4.15,12.00,3.08,17.75,1.48
17500,32.50,5.68,16.50,4.72,12.25,6.42
17750,36.00,5.61,21.25,4.76,14.25,2.28
18000,38.00,2.12,17.33,1.70,16.00,2.00
18250,34.50,10.50,12.50,2.50,16.00,4.55
18500,36.00,6.75,16.00,1.87,14.75,5.45
