# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,38.50,3.77,15.50,1.80,20.50,1.66
250,33.67,3.86,13.33,3.40,16.00,5.00
500,40.33,6.55,9.67,3.30,18.00,4.24
750,34.50,5.59,15.33,4.50,22.75,1.64
1000,31.75,4.21,17.25,1.92,20.25,4.26
1250,39.00,3.00,13.25,4.21,11.25,1.92
1500,37.25,2.49,16.33,0.94,11.00,0.82
1750,37.50,3.35,21.00,4.24,18.33,0.47
2000,41.33,4.50,22.75,2.17,14.67,2.87
2250,31.75,1.30,15.25,3.27,12.75,1.92
2500,26.33,1.70,15.00,0.00,19.00,0.00
2750,36.67,5.73,19.33,1.25,10.75,7.89
3000,37.33,1.25,21.25,1.79,13.00,1.41
3250,33.00,5.79,17.50,1.12,17.25,3.90
3500,36.50,7.89,12.25,4.44,15.25,7.82
3750,30.00,6.48,13.33,1.25,18.75,2.49
4000,23.75,5.49,17.75,2.05,20.75,2.17
4250,36.00,6.96,13.25,5.76,14.50,4.27
4500,33.50,3.91,10.00,4.08,18.75,2.28
4750,32.50,2.87,10.00,1.87,13.00,1.22
5000,38.50,4.33,17.25,3.11,15.00,7.14
5250,25.00,1.00,14.33,0.94,13.33,3.68
5500,23.00,4.00,16.50,1.50,9.50,0.50
5750,37.50,4.50,16.00,3.67,20.00,1.00
6000,27.00,6.36,16.00,1.41,13.00,1.41
6250,30.75,6.14,16.00,3.39,18.50,5.94
6500,33.25,10.11,14.00,2.45,17.33,5.19
6750,31.33,1.25,14.00,2.74,20.67,2.87
7000,24.00,4.24,19.50,2.87,16.75,4.44
7250,35.00,8.75,19.50,1.80,16.33,3.68
7500,35.00,1.41,15.00,4.24,16.25,1.92
7750,36.25,0.43,24.50,0.50,16.00,2.35
8000,42.75,1.92,19.00,4.12,18.50,2.06
8250,32.75,4.21,11.75,4.76,15.75,4.15
8500,30.00,2.45,17.25,3.56,21.33,0.47
8750,37.50,5.32,18.50,0.50,19.25,3.03
9000,40.00,3.24,17.50,3.77,18.00,3.67
9250,31.00,8.40,20.75,3.42,17.00,5.05
9500,41.00,3.81,19.25,1.30,17.25,4.32
9750,28.00,5.87,16.00,1.87,15.25,5.63
10000,30.75,5.12,17.75,2.86,19.75,2.49
10250,35.75,3.49,10.50,4.50,14.75,3.42
10500,36.33,6.02,24.00,0.00,18.00,2.16
10750,37.50,4.56,13.75,7.01,19.00,3.61
11000,36.75,13.27,10.75,4.09,15.00,2.45
11250,31.25,6.61,15.25,4.76,18.75,1.79
11500,26.75,8.90,12.75,1.30,18.25,1.79
11750,37.00,5.10,14.75,3.11,18.67,0.94
12000,32.33,3.30,16.00,2.16,16.00,3.67
12250,36.67,0.94,17.67,2.87,14.50,5.32
12500,42.50,3.50,14.50,3.57,16.00,0.82
12750,35.25,6.50,14.75,2.49,19.50,3.20
13000,25.00,2.45,17.25,1.79,17.00,5.96
13250,40.25,4.76,15.25,3.27,16.50,2.60
13500,36.75,5.36,18.25,5.63,17.50,2.50
13750,35.00,5.61,22.50,2.69,17.50,3.50
14000,40.25,6.61,10.50,2.69,16.50,2.96
14250,29.25,2.59,16.67,0.94,15.75,3.49
14500,27.25,6.61,18.75,2.28,15.00,0.00
14750,42.00,5.52,16.67,1.25,10.00,5.10
15000,33.25,1.79,21.00,0.00,17.67,0.47
15250,36.00,4.24,17.50,1.66,17.67,2.49
15500,40.50,5.68,17.75,0.83,16.25,2.86
15750,33.00,0.00,17.75,2.86,17.33,2.62
16000,32.00,4.34,14.25,2.86,13.80,5.56
16250,41.33,6.24,16.25,1.79,16.33,0.94
16500,38.67,0.47,13.00,1.63,17.00,2.00
16750,37.00,2.83,10.67,5.79,20.25,4.92
17000,39.75,3.90,13.75,1.64,14.50,5.41
17250,40.75,9.18,14.50,2.29,14.50,3.50
17500,26.00,3.00,20.50,1.50,20.25,2.86
17750,32.75,5.76,12.50,7.02,15.75,3.56
18000,40.50,4.97,13.00,6.00,18.25,2.38
18250,37.25,1.30,15.25,4.71,18.50,2.18
18500,37.50,3.35,14.00,1.41,18.00,0.00
18750,44.00,2.45,12.25,2.95,14.00,1.87
19000,32.00,9.30,11.00,2.12,20.67,0.47
19250,24.25,0.43,18.50,4.09,18.75,3.11
19500,33.00,2.83,11.75,2.17,12.25,2.49
19750,42.25,4.92,13.25,2.86,17.50,3.35
20000,37.75,1.30,15.00,2.12,22.50,1.50
20250,39.50,2.60,15.67,2.05,14.33,5.19
20500,44.75,1.79,13.80,3.92,14.40,2.06
20750,29.75,7.76,14.00,0.00,16.50,4.50
21000,32.75,2.17,17.33,1.70,15.33,3.77
21250,38.00,7.71,12.75,3.77,18.75,1.48
21500,37.00,1.41,20.00,4.24,19.33,2.62
21750,36.00,2.45,21.33,2.05,19.75,3.49
22000,38.00,4.30,17.25,2.28,16.50,3.64
22250,41.50,5.94,16.00,2.74,12.25,6.30
22500,28.00,12.19,9.75,1.48,18.50,4.09
22750,33.25,1.79,11.33,0.94,21.25,0.83
23000,42.75,4.32,17.75,2.95,18.25,0.43
23250,40.00,0.71,16.75,4.21,19.00,2.12
23500,38.50,2.60,16.50,6.69,14.75,2.17
23750,42.67,2.05,17.25,0.83,9.00,6.00
24000,34.25,11.32,9.50,0.50,15.50,3.50
24250,28.50,7.83,12.75,2.77,17.00,3.54
24500,32.67,7.93,13.75,4.26,12.67,2.05
24750,41.00,5.20,11.75,4.09,14.75,2.49
25000,39.33,0.47,17.33,4.03,15.75,2.49
25250,32.75,5.40,11.00,4.64,13.25,2.59
25500,43.75,2.49,12.75,3.27,15.75,3.90
25750,35.00,8.22,15.50,2.29,12.25,3.34
26000,25.25,3.83,12.50,1.80,20.00,6.38
26250,35.00,2.74,15.33,2.62,15.50,3.20
26500,36.25,4.60,13.67,4.64,13.33,4.11
26750,37.75,1.30,18.25,3.27,11.25,2.49
27000,37.00,1.41,13.33,6.80,18.25,2.38
27250,45.00,2.45,12.00,0.00,14.33,3.86
27500,32.25,9.28,16.25,1.30,19.50,2.96
27750,24.75,0.83,15.50,3.57,19.50,4.50
28000,30.75,5.76,18.25,3.27,21.25,2.77
28250,43.50,4.97,16.50,2.69,19.50,2.69
28500,35.00,1.41,17.50,2.96,20.67,0.47
28750,32.25,1.30,16.75,5.54,21.00,0.00
29000,37.33,5.25,18.33,0.47,16.33,3.09
29250,38.50,8.20,13.00,2.83,17.25,2.68
29500,31.50,3.84,14.25,2.49,16.25,3.77
29750,26.00,1.87,10.50,2.69,11.50,4.27
30000,39.75,6.14,14.25,4.44,11.00,4.36
30250,39.00,5.79,15.50,2.69,9.00,2.12
30500,38.75,0.43,11.50,4.97,16.75,7.36
30750,40.00,5.52,12.67,1.89,21.75,1.48
31000,33.75,6.76,13.50,5.12,18.50,3.35
31250,23.75,5.63,20.00,0.82,17.50,2.87
31500,30.00,8.75,11.25,3.34,13.00,3.46
31750,41.25,2.49,17.67,1.25,14.67,0.94
32000,35.25,2.49,16.75,4.76,15.00,0.71
32250,38.00,1.41,18.75,2.59,19.67,1.89
32500,41.50,2.50,18.00,1.87,13.00,1.00
32750,30.00,6.52,21.75,1.48,17.25,4.15
33000,28.40,2.58,18.50,5.55,19.40,3.44
33250,31.67,1.89,20.33,2.62,19.33,5.25
33500,42.50,4.15,16.75,2.68,8.50,2.87
33750,34.67,1.25,13.67,1.70,14.00,2.12
34000,36.50,2.18,10.50,3.35,14.50,2.29
34250,41.75,2.38,16.00,1.22,17.00,3.67
34500,33.25,3.49,9.67,4.99,16.50,2.96
34750,31.75,2.68,17.50,2.69,15.75,1.30
35000,33.75,4.82,16.50,4.72,18.25,2.77
35250,38.00,5.34,13.25,3.27,7.75,4.38
35500,29.00,1.41,18.75,4.44,10.00,5.34
35750,35.25,4.82,13.00,1.41,16.00,3.61
36000,41.25,7.46,10.67,1.25,12.75,1.92
36250,30.50,4.33,9.50,3.20,18.00,3.67
36500,28.75,9.18,10.33,2.05,17.33,0.94
36750,37.00,5.35,16.25,2.68,20.33,0.47
37000,36.00,0.00,12.25,2.68,12.33,1.89
37250,30.25,0.43,17.25,1.48,11.25,4.92
37500,38.33,0.94,15.00,2.45,6.25,3.27
37750,39.25,10.18,16.50,2.69,21.75,1.30
38000,27.50,2.87,15.75,2.86,17.00,6.04
38250,32.00,4.90,11.75,0.43,14.25,2.49
38500,42.25,5.31,12.33,3.40,17.00,5.10
38750,33.00,4.24,21.25,1.79,21.00,1.63
39000,33.25,2.77,20.50,2.18,19.50,1.66
39250,43.50,3.20,19.00,2.74,19.25,1.79
39500,30.75,8.29,15.75,2.17,15.75,1.30
39750,26.00,1.58,13.50,3.20,17.50,4.92
40000,36.75,6.14,18.25,3.27,14.50,3.77
40250,41.75,3.34,16.25,1.48,9.50,5.36
40500,33.50,7.30,17.25,1.30,13.67,1.70
40750,38.00,3.56,16.00,2.83,20.67,1.25
41000,42.75,2.86,18.25,0.83,19.75,2.05
41250,29.25,5.80,14.00,3.54,19.25,5.36
41500,29.50,3.91,11.25,6.18,16.25,3.03
41750,37.75,4.92,16.75,2.86,13.75,1.48
42000,42.25,3.49,14.00,7.68,12.75,1.30
42250,36.00,3.00,17.67,1.25,15.67,0.94
42500,41.67,0.47,18.25,1.79,12.67,6.94
42750,38.75,10.33,15.25,2.28,16.00,6.28
43000,35.00,1.41,12.67,2.62,18.50,2.60
43250,31.33,6.55,14.00,1.63,20.00,2.55
43500,36.75,5.76,14.00,2.74,19.25,4.92
43750,39.00,0.71,10.50,2.29,16.50,6.34
44000,36.50,2.87,16.00,4.85,17.50,2.29
44250,41.50,2.60,20.25,1.92,17.25,3.96
44500,39.25,13.48,15.50,3.04,22.50,3.20
44750,28.50,6.10,20.50,1.66,16.75,4.44
45000,25.00,11.58,8.67,4.64,9.00,0.00
45250,38.40,6.53,16.25,2.05,15.25,5.72
45500,35.00,2.74,15.67,3.30,17.00,5.00
45750,33.00,4.64,13.75,3.03,12.25,4.32
46000,45.67,2.62,15.75,2.49,14.67,5.44
46250,34.67,1.89,13.75,3.27,19.00,0.82
46500,36.00,2.45,16.75,3.83,14.67,2.49
46750,37.33,1.25,14.33,2.05,10.33,1.70
47000,38.25,4.44,16.50,3.64,17.25,4.82
47250,18.00,6.00,19.25,2.49,12.75,5.58
47500,34.75,3.83,10.25,1.48,12.50,2.87
47750,37.33,15.08,11.33,1.70,15.75,1.92
48000,29.75,3.49,13.25,1.79,11.75,1.79
48250,27.00,3.54,12.50,2.69,12.75,6.38
48500,37.75,8.90,13.50,4.03,11.00,5.70
48750,34.25,2.17,12.50,1.80,10.00,1.87
49000,36.75,2.49,10.00,5.74,15.25,3.27
49250,43.00,3.16,15.50,1.80,15.00,2.55
49500,31.25,2.05,11.50,3.91,15.25,3.77
49750,30.75,3.90,15.75,4.26,17.50,2.87
50000,35.75,6.34,18.00,1.41,20.00,2.16
50250,37.75,4.44,15.00,3.08,18.00,1.58
50500,33.75,2.49,12.00,3.94,13.00,4.85
50750,37.50,4.92,15.25,2.17,13.25,7.79
51000,40.75,8.58,17.75,2.86,14.25,5.36
51250,30.50,2.29,17.75,2.05,20.00,2.45
51500,31.75,5.54,16.67,3.68,18.00,2.16
51750,41.25,4.44,14.25,3.77,15.75,1.92
52000,37.67,1.25,16.25,4.76,16.33,3.09
52250,33.00,3.00,19.75,2.68,19.33,1.70
52500,43.00,2.00,13.33,1.25,12.00,1.00
52750,37.20,6.79,12.40,1.85,16.00,6.60
53000,30.00,0.00,11.33,2.87,22.00,1.41
53250,31.75,1.30,15.25,4.76,23.50,0.87
53500,38.75,7.36,15.25,2.95,17.75,0.43
53750,32.00,2.45,14.50,5.68,13.00,5.74
54000,37.25,4.26,19.75,2.68,14.50,3.28
54250,42.25,3.42,11.50,4.77,15.50,5.68
54500,31.50,1.50,18.67,2.62,18.67,2.05
