# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,31.50,3.77,14.50,2.29,17.00,4.58
250,27.00,2.12,16.75,2.86,20.00,2.12
500,34.00,4.53,16.67,1.70,16.33,3.09
750,32.00,4.58,21.25,2.77,17.00,1.22
1000,35.33,2.49,18.50,3.50,16.00,2.83
1250,42.75,4.82,13.33,4.19,14.50,2.50
1500,33.75,1.30,11.00,3.67,21.00,5.52
1750,31.50,6.10,14.75,4.32,15.25,3.70
2000,41.33,4.50,19.25,4.76,15.33,2.49
2250,35.50,1.80,20.50,3.35,14.50,3.04
2500,36.75,3.90,22.75,3.03,16.75,2.28
2750,42.50,4.77,24.25,0.43,12.50,5.41
3000,28.67,1.70,20.67,4.03,21.50,2.29
3250,24.75,6.30,17.50,3.77,19.50,4.03
3500,37.75,5.02,20.00,4.74,11.25,6.80
3750,36.00,6.60,14.25,5.36,15.25,3.27
4000,35.50,3.91,10.00,1.41,17.25,2.49
4250,41.75,4.26,13.25,3.49,15.25,4.44
4500,34.25,8.90,14.25,2.49,15.00,1.22
4750,33.75,3.90,16.50,3.20,19.00,3.16
5000,40.00,4.85,10.67,2.62,15.67,2.62
5250,36.00,2.55,10.25,1.48,17.00,5.34
5500,32.50,5.36,14.00,1.41,20.67,0.47
5750,40.50,10.74,11.20,1.72,13.00,6.13
6000,29.00,2.24,13.33,3.86,12.67,3.30
6250,31.25,4.92,16.50,2.96,13.75,3.49
6500,38.25,4.21,14.25,3.90,15.25,5.76
6750,36.67,3.30,18.50,2.29,19.33,5.91
7000,31.33,6.13,9.50,5.41,19.67,1.25
7250,41.67,3.30,10.67,1.25,18.00,3.27
7500,28.00,12.47,12.50,2.18,16.00,2.94
7750,26.50,3.35,15.25,2.28,18.75,2.86
8000,36.00,4.24,12.75,3.11,17.00,2.12
8250,35.50,6.18,11.25,2.86,15.00,2.12
8500,28.75,3.27,17.00,1.73,10.75,7.63
8750,37.25,5.76,13.25,2.49,15.50,3.91
9000,32.50,8.50,12.75,4.44,14.75,5.31
9250,27.00,3.67,12.50,2.87,12.25,3.19
9500,34.75,6.91,13.33,2.62,12.33,2.49
9750,34.67,3.09,13.50,6.80,12.67,3.40
10000,33.00,2.12,18.00,0.71,16.00,1.41
10250,34.67,1.89,16.67,1.89,18.75,2.49
10500,33.50,3.57,15.00,1.87,14.75,1.79
