# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,33.50,2.87,16.25,3.42,14.00,5.00
250,27.75,1.30,16.00,2.92,13.75,3.49
500,32.25,5.76,14.25,4.32,20.50,2.87
750,34.50,1.50,15.00,0.00,13.00,10.00
1000,34.25,3.49,12.67,5.25,15.25,3.27
1250,35.25,5.76,14.75,1.79,17.75,3.42
1500,24.00,2.45,9.50,3.50,21.33,4.50
1750,33.67,5.56,15.75,1.30,18.67,0.94
2000,37.50,4.50,16.75,6.38,14.00,7.55
2250,30.00,0.00,18.25,2.17,15.67,2.62
2500,33.33,8.81,14.33,4.11,17.75,5.49
2750,36.25,6.38,16.25,1.79,13.75,4.71
3000,31.25,3.42,16.00,2.45,18.75,0.83
3250,38.00,5.15,15.00,2.12,19.50,3.20
3500,34.50,5.59,21.00,1.87,20.25,2.28
3750,31.25,3.70,16.75,3.03,18.50,0.50
4000,35.75,3.90,9.50,4.39,19.00,2.92
4250,29.00,3.00,15.25,2.28,18.50,2.87
4500,28.75,4.32,21.00,0.00,15.00,3.56
4750,41.50,2.60,15.33,1.70,15.25,3.90
5000,36.50,0.50,15.50,2.29,20.25,2.59
5250,39.00,4.24,11.25,2.28,15.75,4.44
5500,38.00,7.48,11.50,3.50,21.33,1.89
5750,31.50,4.56,18.50,1.50,20.50,3.35
6000,40.67,1.25,18.00,2.45,19.50,4.92
6250,38.00,5.10,16.67,4.78,20.75,2.17
6500,30.60,4.80,17.40,4.45,12.25,7.46
6750,36.00,4.24,18.25,2.17,17.33,3.86
7000,43.33,5.25,10.33,1.25,16.00,3.08
7250,31.33,2.36,14.00,1.41,14.00,4.95
7500,31.25,3.70,15.25,2.17,9.75,3.03
7750,37.50,4.50,18.50,2.60,17.33,8.73
8000,31.00,4.12,12.25,4.76,12.00,2.94
8250,40.75,3.03,11.33,2.62,14.50,2.29
8500,29.50,2.87,15.25,4.44,17.50,5.12
8750,27.00,8.06,19.75,1.30,11.75,1.79
9000,41.00,3.67,15.75,1.92,12.50,0.50
9250,34.75,2.95,16.75,5.07,14.00,2.12
9500,37.50,5.59,19.50,0.50,15.25,1.79
9750,33.25,8.20,18.67,0.94,22.33,2.36
10000,25.00,3.56,13.00,2.16,20.50,3.57
10250,32.67,4.71,12.67,1.25,19.00,0.82
10500,40.50,4.56,15.00,6.60,16.33,2.49
10750,35.50,2.18,13.25,6.22,7.00,4.30
11000,38.67,2.05,17.33,1.70,15.25,1.92
11250,31.75,7.26,15.25,2.86,17.00,2.45
