# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,24.50,4.77,16.50,4.50,13.75,2.38
250,40.00,5.24,19.25,2.86,12.25,4.32
500,40.00,2.83,17.00,1.41,16.75,4.71
750,37.75,0.83,16.00,5.15,16.25,7.12
1000,36.50,5.36,18.25,2.17,11.50,4.27
1250,31.25,9.88,9.75,3.27,17.50,4.03
1500,28.00,2.74,18.25,1.92,18.00,3.08
1750,36.25,6.02,17.25,4.26,19.25,5.97
2000,39.00,3.67,18.25,3.11,14.00,8.46
2250,37.00,1.41,19.00,2.94,18.50,1.50
2500,38.60,1.96,16.75,2.49,15.60,4.41
2750,35.50,7.09,12.50,0.87,13.75,4.66
3000,24.50,4.97,14.75,3.42,17.00,1.87
3250,30.25,8.14,15.25,4.44,15.00,3.00
3500,39.50,3.35,13.00,6.53,16.25,1.79
3750,35.33,3.30,17.33,1.70,16.75,2.05
4000,40.50,3.20,18.25,3.11,18.00,2.92
4250,35.00,7.65,16.00,2.00,17.25,2.17
4500,28.00,2.94,18.00,1.73,16.67,4.03
4750,28.25,5.21,15.25,4.02,22.00,1.22
5000,40.00,4.24,11.75,1.79,19.75,1.64
5250,36.25,0.43,11.25,4.32,10.50,6.80
5500,33.67,3.86,13.33,4.64,17.50,1.12
5750,37.50,11.08,15.75,3.96,15.50,7.30
6000,26.50,2.87,9.75,1.30,15.00,5.24
6250,25.33,4.19,11.33,0.47,19.25,4.76
6500,39.25,5.07,15.50,5.59,18.00,2.74
6750,34.75,2.17,20.25,3.34,17.25,3.90
7000,33.00,3.00,21.00,2.92,12.00,8.15
7250,34.50,1.50,22.50,1.50,22.50,1.50
7500,31.50,6.99,14.75,2.28,22.00,2.12
7750,28.50,2.96,17.50,2.06,15.50,1.50
8000,34.33,8.06,18.25,5.45,18.67,2.05
8250,36.25,2.17,23.75,4.71,13.50,1.50
8500,37.00,3.27,14.75,2.49,17.67,1.89
8750,34.33,6.85,14.00,0.82,16.25,3.83
9000,25.50,3.20,14.75,3.19,20.25,2.49
9250,24.00,6.96,17.75,2.38,17.50,6.02
9500,37.00,3.74,16.67,4.78,11.75,1.09
9750,40.00,0.82,19.67,2.36,7.25,7.60
10000,37.75,3.49,18.25,0.43,14.25,3.96
10250,40.75,3.70,18.25,4.21,21.50,2.87
10500,33.75,10.28,17.75,2.59,20.25,2.59
10750,27.75,7.85,14.75,3.27,15.75,6.87
11000,34.00,5.61,14.00,6.82,10.25,6.68
11250,39.25,1.79,17.25,2.68,20.50,0.87
11500,36.00,4.74,16.00,1.63,20.33,1.70
11750,38.50,4.77,20.50,1.50,14.67,2.05
12000,34.67,1.89,16.25,4.38,17.67,1.70
12250,23.67,4.11,8.67,5.44,18.00,3.67
12500,37.20,6.49,15.80,4.31,13.50,7.30
12750,36.67,4.71,16.67,4.11,14.25,2.68
13000,34.50,2.06,11.50,5.41,16.50,2.50
13250,38.75,3.70,13.25,2.68,20.75,2.17
13500,35.75,7.15,10.67,5.79,20.00,4.08
13750,28.00,1.22,10.00,5.20,17.50,4.56
14000,32.25,8.84,15.25,1.79,13.00,1.87
14250,39.75,6.42,13.00,1.41,15.25,2.17
14500,33.75,1.30,17.00,2.74,14.75,1.92
14750,38.75,2.17,14.00,2.45,8.25,7.26
15000,32.75,7.12,18.00,0.00,17.00,1.58
15250,31.50,2.06,13.50,2.29,19.50,7.23
15500,30.75,3.27,13.25,5.80,22.50,2.06
15750,39.00,3.32,17.25,3.11,19.00,3.08
16000,36.50,2.29,13.25,3.19,16.25,4.55
16250,36.50,2.29,17.33,4.50,17.67,4.50
16500,34.33,5.56,17.50,4.27,13.33,3.30
16750,29.00,0.82,15.00,3.39,25.00,1.41
17000,27.00,11.64,17.33,0.94,18.00,3.39
17250,42.25,1.79,17.00,1.58,17.25,3.27
17500,32.33,4.03,16.50,1.50,13.75,3.27
17750,37.67,3.30,10.33,6.94,18.33,2.05
18000,41.00,3.24,12.50,3.91,16.75,1.30
18250,29.00,7.26,12.50,3.91,16.33,4.03
18500,29.50,1.50,17.00,3.16,16.00,2.83
18750,31.25,12.32,16.00,1.73,11.50,2.29
19000,40.50,5.68,12.75,6.87,19.25,2.49
19250,35.50,6.50,14.00,8.15,15.25,2.38
19500,34.67,7.59,10.75,4.32,16.33,1.25
19750,34.50,7.30,15.33,2.49,19.67,1.25
20000,30.00,2.16,17.50,3.35,15.00,6.00
20250,23.00,6.16,15.00,0.00,19.00,3.39
20500,32.00,9.41,11.50,6.22,15.75,5.12
20750,33.50,2.06,17.25,4.44,18.50,2.18
21000,33.00,1.87,17.50,1.50,14.50,4.50
21250,37.25,5.21,15.75,1.48,15.25,1.92
21500,34.25,7.01,15.50,3.20,15.50,4.82
21750,23.25,8.17,16.75,4.60,13.75,2.49
22000,34.75,8.93,14.00,5.96,13.00,2.92
22250,37.75,6.10,14.50,2.50,9.75,2.86
22500,33.00,2.12,11.00,9.06,7.33,3.30
22750,37.00,3.39,13.00,0.71,15.75,3.56
23000,32.50,8.02,19.00,2.55,21.00,1.87
23250,26.00,4.74,16.00,2.45,15.75,3.27
23500,33.00,5.61,15.00,5.24,13.00,3.67
23750,39.75,3.77,19.50,1.12,14.75,3.42
24000,34.50,2.60,20.00,3.00,18.75,3.27
24250,39.00,3.94,19.00,0.82,16.00,4.97
24500,36.50,5.77,20.75,1.09,19.33,1.89
24750,26.33,3.30,16.75,2.49,22.50,1.50
25000,26.67,4.71,15.00,3.00,17.00,3.74
25250,33.50,7.30,13.25,7.15,19.25,1.30
25500,36.33,0.47,19.00,5.10,15.00,3.67
25750,34.50,4.50,19.75,6.26,15.00,6.96
26000,33.00,9.82,17.50,3.77,12.50,5.12
26250,36.25,6.02,19.75,1.30,19.25,2.05
26500,28.75,1.09,13.00,7.79,13.75,1.64
26750,39.25,2.59,14.75,5.21,9.50,3.84
27000,40.00,1.41,21.75,0.83,16.00,1.41
27250,36.75,3.27,19.00,1.58,17.00,6.04
27500,36.00,8.60,14.00,1.41,14.00,2.83
27750,36.67,5.91,12.50,3.20,15.33,4.50
28000,24.75,6.14,18.25,1.92,20.50,4.97
28250,37.00,1.41,19.67,2.36,18.00,3.08
28500,39.00,2.74,16.25,3.63,17.50,3.91
28750,37.25,2.49,15.00,4.24,12.75,4.44
29000,36.25,4.55,13.67,1.25,12.00,4.55
29250,33.75,7.76,15.75,2.49,13.00,5.10
29500,27.67,2.87,15.25,3.11,13.33,4.19
29750,29.33,7.41,16.00,2.16,17.75,3.70
30000,38.50,6.69,16.00,4.06,17.25,2.49
30250,33.75,2.28,15.00,2.12,15.50,1.50
30500,36.00,4.74,15.00,3.67,16.00,4.12
30750,39.50,3.77,16.00,1.73,12.50,3.64
31000,28.50,1.80,11.75,3.42,12.50,6.54
31250,29.50,5.41,10.50,4.50,10.33,6.60
31500,34.50,4.50,18.00,3.32,19.25,2.49
31750,31.75,4.76,17.00,2.94,16.50,2.69
32000,37.50,6.34,19.50,1.12,14.75,4.02
32250,30.75,9.81,12.00,0.00,20.67,4.03
32500,29.67,1.25,17.00,2.12,11.33,4.92
32750,18.67,6.24,21.67,1.70,17.00,1.22
33000,34.00,2.12,14.33,4.78,14.75,4.38
33250,31.75,5.07,15.75,3.56,16.50,4.97
33500,31.75,4.82,13.25,1.30,13.25,4.82
33750,43.00,7.04,8.00,5.35,18.25,2.49
34000,29.50,1.50,13.50,2.87,16.50,6.18
34250,28.25,4.76,16.50,2.69,20.25,1.48
34500,36.50,2.29,16.67,4.03,19.00,3.56
34750,34.00,3.74,18.00,2.45,14.00,2.83
35000,31.60,2.33,9.75,5.36,13.80,1.83
35250,35.00,5.43,8.33,5.19,15.00,7.12
35500,26.67,2.05,11.75,3.34,19.33,3.40
35750,24.67,4.11,18.50,0.50,17.33,4.11
