# Task: walking
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,32.25,3.27,14.50,6.02,13.25,4.02
250,37.50,1.12,16.75,4.60,17.25,4.32
500,34.00,7.45,18.00,0.00,16.00,2.55
750,28.75,4.02,14.50,1.50,15.00,2.55
1000,37.50,5.41,15.25,4.44,14.67,1.25
1250,40.50,3.84,14.00,7.84,12.50,4.03
1500,39.00,0.00,16.00,1.41,20.00,1.41
1750,41.50,2.06,20.00,1.58,16.00,2.12
2000,31.25,4.44,14.60,2.42,16.40,2.87
2250,25.25,4.26,11.50,6.54,16.75,3.49
2500,33.00,1.87,15.00,4.24,19.00,1.63
2750,36.25,0.43,15.00,1.22,17.25,3.90
3000,37.00,1.22,16.00,3.39,13.00,4.47
3250,39.75,7.98,18.25,2.28,16.00,3.61
3500,29.33,1.89,12.33,3.86,11.33,3.86
3750,30.33,2.49,17.00,5.05,11.33,0.94
4000,41.33,2.62,12.67,3.40,13.33,0.94
4250,36.75,3.27,17.75,2.28,16.25,5.07
4500,31.50,4.50,8.33,5.19,13.25,3.96
4750,34.50,10.06,12.33,2.36,15.25,4.71
5000,28.75,1.09,11.33,2.05,17.67,1.89
5250,30.33,4.92,14.00,3.58,17.00,1.41
5500,39.75,5.63,13.00,1.22,13.75,2.05
5750,28.00,1.41,21.00,1.87,12.75,2.28
6000,33.75,3.90,18.50,2.29,13.75,5.02
6250,40.00,6.20,15.25,2.17,17.33,2.36
6500,26.25,5.93,14.00,1.41,18.75,3.27
6750,32.00,5.52,15.75,1.48,19.50,2.06
7000,39.00,4.64,16.67,5.44,17.00,1.63
7250,36.25,0.43,17.67,4.03,14.33,2.05
7500,33.75,4.92,17.00,2.68,15.20,2.48
7750,33.25,5.07,13.67,1.70,13.00,1.41
8000,23.25,7.66,13.50,2.06,16.50,4.15
8250,32.00,8.28,14.50,4.27,15.67,2.62
8500,39.00,4.24,17.67,2.87,14.00,2.83
8750,36.00,2.12,15.75,3.11,16.00,4.30
9000,43.33,2.87,17.00,4.06,16.67,3.40
9250,28.00,9.41,10.67,3.09,16.00,3.08
9500,21.00,2.45,20.33,3.09,12.25,5.26
9750,35.00,10.82,15.50,5.36,16.00,2.00
10000,40.25,4.09,16.00,3.24,12.75,5.54
10250,35.25,3.27,14.75,5.54,17.25,5.12
10500,36.50,5.12,15.00,3.08,14.00,6.82
10750,32.75,7.46,16.00,2.83,13.75,5.36
11000,18.33,7.76,17.75,2.86,19.25,1.79
11250,34.25,3.49,14.67,2.87,17.25,1.92
11500,35.25,1.30,16.00,2.45,18.25,5.93
11750,32.75,5.31,13.33,2.05,14.33,1.89
12000,37.00,8.03,12.33,0.47,16.00,2.83
12250,29.00,4.90,19.75,1.30,16.25,5.93
12500,23.00,5.89,16.50,6.18,15.67,1.70
12750,38.25,2.49,9.50,7.23,15.00,5.89
13000,33.75,2.49,10.75,7.46,10.67,1.89
13250,36.00,2.12,16.50,1.50,17.00,3.24
13500,40.33,7.32,13.33,1.25,19.75,3.03
13750,30.00,1.73,14.25,0.43,12.75,3.03
14000,30.50,7.50,14.25,2.28,16.50,3.20
14250,41.00,3.67,21.25,1.09,16.00,2.12
14500,32.00,2.74,17.75,2.38,17.75,2.38
14750,30.75,8.84,11.25,6.50,17.50,2.69
15000,36.00,4.24,19.50,1.50,17.00,3.67
15250,24.25,5.36,15.00,2.74,13.50,1.66
15500,23.25,9.34,17.25,3.77,17.25,6.65
15750,36.25,2.17,15.25,7.19,11.25,6.38
16000,32.25,2.49,16.50,6.54,17.50,2.29
16250,42.50,2.29,16.50,3.35,18.25,5.31
16500,36.25,4.71,12.67,3.30,18.00,2.45
16750,33.00,3.08,16.20,5.15,20.00,4.15
17000,41.25,4.92,19.00,1.22,16.50,6.18
17250,29.75,7.22,21.67,1.70,17.67,0.47
17500,22.33,0.47,21.50,2.29,16.33,1.25
17750,32.00,3.74,13.00,2.12,18.33,4.50
18000,40.00,4.24,14.75,2.68,19.00,6.20
18250,33.67,1.70,12.67,5.91,17.25,2.77
18500,37.50,4.03,13.50,3.50,17.00,5.24
18750,36.00,0.00,18.00,2.45,15.25,3.27
19000,31.25,3.27,21.00,2.45,17.75,3.11
19250,36.50,7.30,8.75,3.49,19.50,5.59
19500,37.75,4.44,11.75,5.49,16.25,1.64
19750,29.75,4.26,15.25,3.11,19.50,4.39
20000,34.50,3.84,16.50,3.84,15.75,1.30
20250,33.75,3.27,21.00,2.45,19.67,1.89
20500,36.00,4.64,14.67,0.47,13.67,2.36
20750,43.33,1.25,16.50,0.87,17.33,5.19
21000,38.75,1.48,18.75,1.30,16.67,1.70
21250,36.00,6.38,17.33,2.05,15.75,0.43
21500,38.50,6.65,18.50,5.68,13.75,5.17
21750,29.75,2.17,20.00,1.58,10.00,3.74
22000,31.75,3.90,10.00,6.16,16.67,1.25
22250,35.50,3.35,13.50,3.64,17.75,3.83
22500,30.00,5.20,15.25,6.02,17.50,3.77
22750,35.67,4.50,15.00,2.12,18.33,3.68
23000,39.00,4.95,18.25,2.95,22.50,1.12
23250,29.00,2.92,18.25,2.38,20.75,1.92
23500,29.50,9.86,13.50,1.12,14.25,3.03
23750,38.33,3.30,14.33,3.30,13.67,5.44
24000,30.00,4.74,16.75,2.68,14.00,1.00
24250,21.75,10.47,12.00,2.35,19.00,1.63
24500,40.00,4.24,11.75,1.48,19.75,1.30
24750,31.67,0.94,17.00,3.74,16.25,1.48
25000,29.00,9.00,15.75,3.34,15.50,4.50
25250,32.75,4.82,14.25,7.60,9.50,5.12
25500,19.50,6.84,14.00,1.41,14.00,7.55
25750,29.25,5.93,17.50,2.60,18.00,2.83
26000,39.00,3.67,14.00,1.00,15.00,2.12
26250,33.00,3.67,9.75,2.59,17.25,2.49
26500,38.50,4.33,11.25,2.59,15.25,3.27
26750,31.50,5.41,12.00,1.41,13.50,1.80
27000,22.50,3.20,16.50,3.20,12.25,4.21
27250,34.50,2.60,15.00,2.45,12.33,2.05
27500,35.75,0.43,16.33,4.64,12.33,0.47
27750,35.25,2.49,15.00,5.20,17.75,1.48
28000,39.33,9.46,14.25,3.27,16.00,1.41
28250,32.25,4.82,13.75,6.14,18.25,5.76
28500,27.50,2.18,17.00,2.35,18.75,2.28
28750,40.75,3.03,12.25,6.87,12.00,1.87
29000,38.00,1.22,19.75,4.60,13.50,2.96
29250,37.00,2.83,9.33,4.03,19.25,4.76
29500,35.00,5.89,15.00,0.00,17.00,2.74
