# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,32.50,3.50,9.75,2.28,18.50,1.66
250,39.00,0.82,11.33,4.92,16.50,0.50
500,42.50,0.50,17.75,2.68,19.67,3.09
750,35.75,6.26,12.67,1.70,13.75,8.23
1000,34.50,1.50,14.50,1.66,10.75,6.91
1250,35.00,2.83,17.50,0.50,17.00,3.00
1500,31.33,6.60,11.67,0.47,18.75,3.90
1750,37.50,1.12,12.67,0.47,20.25,1.30
2000,41.50,0.50,15.00,5.10,15.50,2.29
2250,37.75,1.79,14.33,0.94,14.67,7.59
2500,36.50,0.87,18.50,0.87,12.25,3.11
2750,35.25,2.49,19.00,2.45,13.75,2.59
3000,35.50,2.87,16.00,2.74,16.75,5.76
3250,40.00,1.22,13.75,4.44,17.50,1.80
3500,41.67,0.47,12.50,6.50,14.33,5.73
3750,36.00,2.83,13.50,2.87,15.75,3.90
4000,34.25,1.79,16.80,0.75,13.60,3.14
4250,34.75,4.76,18.33,2.49,12.67,0.94
4500,37.33,1.25,12.25,2.49,21.00,0.82
4750,40.00,2.12,11.00,1.22,17.25,2.28
5000,42.67,0.94,13.33,5.79,20.00,3.67
5250,34.25,5.21,14.33,3.09,14.25,2.28
5500,36.25,0.43,19.25,1.30,13.75,5.21
5750,34.67,3.40,17.33,2.62,13.00,6.16
6000,33.00,4.30,11.33,3.30,18.75,2.59
6250,39.75,2.28,13.50,2.69,17.25,1.30
6500,42.75,0.83,13.00,3.94,21.00,3.00
6750,36.75,3.27,13.67,3.40,18.50,4.33
7000,35.00,3.00,18.25,0.43,19.00,1.58
7250,27.25,6.34,14.67,1.25,16.67,2.87
7500,37.33,3.68,9.50,5.50,19.00,1.41
7750,44.00,0.82,8.33,5.73,19.00,2.83
8000,40.00,2.83,15.00,3.00,20.50,2.96
8250,35.00,2.92,15.75,3.34,13.75,2.68
8500,37.00,0.71,17.25,3.11,14.50,3.57
8750,31.25,5.63,10.33,5.25,18.25,1.79
9000,37.75,2.05,14.00,3.67,17.75,0.43
9250,42.25,0.43,13.75,1.48,21.00,1.87
9500,40.25,4.92,14.00,4.97,18.75,4.60
9750,34.25,3.03,11.67,4.03,8.33,5.19
