# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,37.00,1.00,20.00,6.16,21.25,2.17
250,34.33,2.36,20.25,10.57,11.67,1.25
500,31.00,3.56,18.67,2.49,18.50,2.60
750,36.75,2.86,13.75,2.86,19.50,1.50
1000,42.00,0.71,13.25,2.05,19.00,1.87
1250,34.50,4.97,16.75,3.96,16.25,3.03
1500,34.50,1.50,24.50,0.50,16.00,0.00
1750,29.33,6.55,17.00,6.38,19.25,2.28
2000,37.25,4.02,16.50,3.84,20.75,1.92
2250,43.50,1.50,18.67,0.94,12.67,4.78
2500,36.75,2.59,11.00,4.97,20.75,1.79
2750,32.00,1.41,23.75,0.43,16.00,0.82
3000,32.25,6.18,17.50,3.57,16.75,4.32
3250,39.00,2.24,12.25,6.76,21.25,0.43
3500,42.33,0.47,11.00,5.89,19.50,4.50
3750,38.80,3.43,14.40,3.14,14.75,1.48
4000,35.00,1.41,19.33,0.94,13.25,5.63
4250,35.75,4.44,17.25,1.48,18.00,0.00
4500,37.50,1.50,12.75,5.93,16.00,1.00
4750,42.00,0.71,17.25,2.28,16.67,1.70
5000,39.00,2.24,12.75,7.46,16.75,3.27
5250,34.25,3.03,19.50,2.18,14.75,2.68
5500,30.75,6.83,15.25,3.49,12.25,1.64
5750,36.75,3.90,13.00,5.61,12.75,2.49
6000,42.75,1.09,17.50,2.18,19.25,2.49
6250,40.50,2.69,17.25,4.32,17.33,1.70
6500,34.67,3.09,18.00,0.82,20.00,1.00
6750,33.00,3.67,18.50,0.50,14.50,3.35
7000,36.00,2.16,10.75,5.26,17.00,3.56
7250,43.00,1.22,16.50,2.06,17.50,3.50
7500,39.00,3.00,18.50,2.50,18.00,2.83
7750,35.25,1.30,21.50,2.29,18.00,4.30
8000,33.50,2.87,19.00,2.45,14.67,2.49
8250,28.75,7.82,18.00,2.12,18.75,1.92
8500,42.00,1.87,16.50,1.80,21.00,2.12
8750,42.00,2.12,16.75,2.59,17.25,3.34
9000,36.33,0.47,22.50,0.50,18.50,2.50
9250,32.00,5.74,16.75,1.09,12.67,3.30
9500,36.75,2.49,17.50,3.35,16.25,1.79
9750,42.00,1.22,15.00,2.24,17.25,2.38
