# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,40.50,2.60,17.25,3.90,15.50,3.28
250,35.50,1.50,19.75,1.30,18.50,3.77
500,35.25,1.30,13.67,6.13,18.50,0.50
750,35.25,3.90,14.75,3.27,21.25,1.79
1000,32.25,2.49,10.67,6.60,15.50,4.39
1250,41.00,1.41,15.00,2.00,14.00,1.63
1500,37.67,6.60,15.00,4.24,14.25,2.49
1750,35.50,1.50,20.75,4.55,16.25,2.86
2000,32.75,2.17,13.50,6.58,12.75,4.32
2250,30.00,3.54,10.00,5.52,15.00,3.00
2500,35.00,1.41,8.75,3.27,15.67,3.30
2750,40.00,1.00,17.50,1.50,10.50,6.42
3000,38.33,1.70,14.33,3.30,16.75,2.49
3250,36.75,0.83,21.00,0.00,17.50,1.80
3500,34.25,3.03,13.00,3.94,13.25,2.95
3750,31.25,3.42,14.75,4.97,17.00,1.73
4000,35.50,3.35,9.50,1.50,16.00,2.83
4250,40.50,1.12,15.00,1.22,15.75,4.76
4500,39.50,3.77,14.00,2.12,18.50,3.77
4750,37.00,1.22,22.50,1.50,18.00,0.00
5000,35.25,2.59,21.25,2.17,9.75,1.48
5250,33.00,5.92,16.75,3.70,14.75,4.60
5500,34.50,3.35,12.00,5.39,12.00,3.24
5750,40.25,2.49,11.25,2.68,14.75,5.54
6000,38.33,2.62,9.67,4.11,20.33,2.05
6250,33.00,2.45,17.33,7.41,18.00,6.52
6500,36.50,0.50,22.25,2.05,11.00,6.44
6750,38.00,2.12,17.00,3.74,16.33,5.25
7000,35.25,3.96,17.67,1.25,15.25,4.55
7250,39.75,2.49,12.50,1.50,15.25,5.07
7500,36.25,2.17,17.00,2.94,18.00,2.16
7750,37.25,1.30,23.00,1.22,18.50,1.80
8000,33.75,2.49,15.50,2.18,8.25,5.12
8250,34.00,3.74,14.67,6.34,16.25,2.68
8500,30.75,4.82,17.33,0.47,15.00,0.71
8750,38.25,1.30,14.25,1.92,10.67,1.25
9000,41.75,0.83,17.50,0.50,13.25,5.58
9250,40.00,3.27,16.50,4.50,17.33,4.50
9500,36.00,2.12,17.25,3.27,20.50,1.50
9750,34.50,1.50,16.25,1.79,10.00,5.52
10000,35.33,3.30,16.50,3.35,17.00,2.16
10250,35.33,2.49,14.67,2.05,10.50,3.20
10500,39.25,2.17,15.67,1.25,14.25,3.90
10750,38.75,3.49,11.00,3.94,19.00,1.58
11000,37.25,1.09,21.25,1.48,16.50,1.80
11250,36.50,2.29,14.50,2.50,2.50,0.50
11500,34.75,3.03,15.67,2.49,16.00,2.94
11750,26.00,7.52,14.00,1.58,15.50,5.02
12000,37.25,1.30,11.25,2.17,10.75,2.77
12250,41.50,0.50,14.50,5.59,18.67,2.62
12500,36.00,4.24,19.25,3.83,15.75,3.90
12750,35.50,1.50,17.75,4.60,11.67,5.31
13000,34.50,2.69,16.33,4.64,16.33,3.86
13250,36.50,3.20,12.00,2.94,15.67,2.62
13500,39.67,0.47,13.00,3.08,13.33,0.94
13750,41.50,0.87,13.50,4.15,16.75,3.27
14000,35.50,2.60,19.25,5.40,19.25,3.03
14250,36.25,0.43,16.33,3.68,10.67,5.44
14500,35.75,3.63,16.50,1.50,17.50,6.80
14750,34.00,1.41,11.67,0.94,12.75,5.12
15000,41.75,2.49,17.67,0.47,16.00,1.41
15250,40.75,2.95,15.33,4.92,16.25,3.49
15500,36.75,0.83,23.00,1.41,11.00,4.55
15750,32.50,4.09,14.50,3.04,14.25,6.76
16000,31.50,2.60,11.25,5.80,17.25,5.93
16250,37.50,1.50,10.33,3.86,11.00,4.32
16500,38.75,2.17,15.25,0.43,15.33,2.49
16750,41.33,1.70,15.00,2.24,13.33,5.79
17000,34.75,2.86,17.00,5.34,13.50,1.12
17250,36.00,2.12,13.00,5.43,15.00,6.48
17500,33.50,3.50,10.75,5.76,11.50,4.97
17750,37.00,1.41,12.33,2.05,11.75,6.72
18000,37.00,4.18,15.75,3.34,11.33,5.31
18250,35.25,1.30,18.75,2.86,13.00,3.39
18500,31.00,1.58,14.75,2.05,16.50,4.56
18750,36.67,0.94,17.00,0.82,12.50,4.39
