# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.67,0.47,17.67,2.87,14.50,2.06
250,42.00,2.12,9.67,6.34,14.75,2.49
500,35.75,1.79,13.75,3.03,18.50,4.09
750,34.25,4.02,17.75,1.09,16.25,3.70
1000,36.50,4.33,14.75,1.09,12.67,4.92
1250,40.50,1.66,10.75,6.14,18.75,1.48
1500,43.00,1.87,17.33,2.49,15.50,2.29
1750,38.25,1.92,14.00,0.00,17.67,1.25
2000,37.50,1.50,15.50,3.28,19.00,1.00
2250,33.00,2.16,17.33,3.86,14.50,2.87
2500,30.50,2.69,14.00,3.00,16.50,3.20
2750,38.67,2.49,7.33,7.59,16.50,3.04
3000,42.00,0.00,18.33,2.05,14.75,2.17
3250,36.75,3.56,10.25,3.42,16.50,5.68
3500,35.75,1.79,15.25,1.09,19.25,1.48
3750,35.25,2.49,14.50,3.57,13.75,1.79
4000,31.67,5.79,10.67,4.78,17.00,4.32
4250,39.75,1.30,13.50,6.22,14.00,5.34
4500,40.50,1.50,14.00,2.12,15.50,2.60
4750,36.25,3.34,12.33,3.77,15.67,4.11
5000,33.50,2.87,20.00,1.22,16.75,2.68
5250,32.25,3.77,13.67,1.25,13.33,3.09
5500,36.50,2.69,6.75,4.15,17.50,3.04
5750,41.00,1.00,18.00,0.00,17.67,0.47
6000,40.00,1.41,13.67,1.25,17.00,1.22
6250,37.00,1.22,15.75,2.49,19.50,2.69
6500,32.00,1.41,19.50,1.50,17.67,2.87
6750,32.67,2.49,13.67,1.70,13.00,5.34
7000,38.67,0.47,7.00,5.35,9.75,6.98
7250,42.00,0.00,18.00,0.82,15.25,1.48
7500,40.25,2.17,13.75,5.36,12.00,6.40
7750,35.75,1.79,15.00,3.00,18.00,2.12
8000,35.25,1.30,18.75,1.79,13.25,3.27
8250,30.75,5.76,13.00,5.72,14.25,3.90
8500,35.00,4.12,6.50,3.84,13.25,3.70
8750,40.50,1.50,16.67,1.89,16.67,1.25
9000,41.50,0.87,16.33,0.47,15.00,1.41
9250,36.00,0.00,14.33,1.25,21.00,0.00
9500,32.50,0.87,18.00,2.12,17.25,3.27
9750,37.67,3.30,14.33,0.94,18.25,3.70
10000,37.00,1.22,10.00,3.16,15.50,2.87
10250,38.50,0.50,15.50,2.60,17.50,4.92
10500,40.50,1.12,15.25,2.17,19.25,1.30
10750,36.75,3.27,12.50,4.50,19.75,1.30
11000,34.00,1.73,18.33,0.47,18.33,2.62
11250,32.67,5.31,16.33,3.30,17.00,1.41
11500,37.50,1.50,11.25,4.44,15.25,7.15
11750,41.25,1.30,14.25,4.49,14.25,4.92
12000,41.50,1.50,13.00,1.63,13.67,1.25
12250,36.00,0.00,13.50,2.69,19.00,2.83
12500,31.00,0.82,16.00,1.41,17.00,4.74
12750,32.50,2.29,14.25,2.86,14.75,3.56
13000,38.75,1.09,8.33,2.87,16.00,4.06
13250,42.33,0.47,19.00,1.63,18.75,3.90
13500,41.50,1.12,9.75,5.80,20.75,1.79
13750,36.75,1.30,15.75,6.94,19.25,3.34
14000,34.75,1.79,18.25,3.70,13.00,3.24
14250,30.75,9.12,13.50,7.23,20.25,1.30
14500,39.00,1.87,15.00,3.24,18.50,3.57
14750,43.25,1.48,16.67,3.40,12.50,2.50
15000,36.25,3.19,15.25,5.93,13.50,7.02
15250,33.50,1.50,22.33,1.25,15.00,0.00
15500,35.00,3.74,17.67,2.87,16.00,3.67
15750,34.67,4.78,14.75,3.27,12.33,3.40
16000,41.00,1.22,17.00,3.67,15.50,3.20
16250,41.75,0.83,14.33,4.03,12.50,4.50
16500,34.67,2.36,21.00,0.00,17.00,2.16
16750,34.75,1.79,17.00,1.00,15.00,1.87
17000,27.75,10.76,16.00,1.41,17.00,4.85
17250,37.50,2.60,15.25,3.56,19.25,1.30
17500,42.50,1.50,19.00,1.73,14.50,4.72
17750,35.50,3.91,13.00,2.16,15.00,4.97
18000,36.00,0.00,22.50,1.66,17.50,5.55
18250,38.00,1.63,17.75,3.49,14.33,3.86
18500,34.67,2.36,15.33,1.89,18.67,1.70
18750,40.67,1.70,3.00,0.00,18.67,4.71
19000,42.75,1.09,13.00,7.12,15.33,2.49
19250,35.25,4.44,17.67,4.71,15.33,5.19
19500,31.00,0.82,20.50,1.50,16.00,1.22
19750,30.75,3.90,12.00,9.00,16.25,1.30
20000,38.25,3.27,16.75,2.49,17.50,2.06
20250,43.25,1.30,18.00,2.12,16.75,2.95
20500,37.50,3.20,14.00,3.32,15.75,2.86
20750,36.00,2.12,20.50,0.50,15.25,3.70
21000,31.67,1.25,21.67,0.94,13.00,3.00
21250,36.00,3.74,12.50,3.77,19.25,1.64
21500,40.00,1.22,13.25,2.95,15.00,8.75
21750,44.00,0.82,17.00,3.54,19.00,0.82
22000,38.50,4.15,12.50,5.22,15.25,5.45
22250,36.67,0.94,19.67,1.25,18.00,6.75
22500,34.75,1.79,19.50,2.60,14.00,2.12
22750,32.25,6.76,10.67,4.78,14.75,4.66
23000,38.75,2.17,14.00,2.94,19.25,1.79
23250,42.50,0.87,19.33,1.70,17.00,2.45
23500,37.25,3.19,15.33,1.70,15.33,1.25
23750,36.33,0.47,19.00,1.58,18.33,4.50
24000,36.00,4.06,17.25,3.90,11.50,6.26
24250,33.50,4.50,15.00,4.42,12.00,2.74
24500,38.50,0.50,11.67,7.76,20.00,1.58
24750,43.25,1.30,18.33,2.49,17.25,3.27
25000,39.75,2.49,9.50,4.27,13.50,3.35
25250,35.25,3.27,15.67,1.25,19.00,0.82
25500,34.00,4.24,16.00,1.22,15.25,2.77
25750,36.33,2.36,10.75,3.49,19.25,2.05
26000,42.00,0.00,15.33,2.49,19.00,3.46
26250,40.67,2.05,13.75,7.36,14.33,4.19
26500,36.00,1.87,19.00,3.56,20.67,5.44
26750,33.75,3.77,22.00,0.71,11.75,3.49
27000,32.00,4.00,11.50,3.50,20.33,0.47
27250,38.75,1.30,13.75,2.28,18.25,2.17
27500,42.75,0.83,17.50,1.50,19.75,2.17
27750,43.67,1.25,13.00,2.16,11.25,2.49
