# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.75,1.79,8.75,6.87,23.25,0.83
250,39.50,3.57,15.00,0.00,19.25,3.27
500,35.00,1.41,19.33,1.25,19.50,3.20
750,36.00,0.00,18.50,0.50,21.25,4.76
1000,33.33,2.87,20.25,1.79,23.75,0.43
1250,38.50,1.50,18.67,2.62,22.33,1.70
1500,41.25,1.92,11.33,1.70,22.33,0.94
1750,40.50,3.20,13.00,2.16,13.50,4.56
2000,34.00,1.41,17.75,3.70,18.33,4.19
2250,34.25,1.30,17.50,0.50,18.25,4.26
2500,34.00,3.67,21.00,3.67,22.50,1.50
2750,38.33,2.05,18.33,2.49,22.25,1.30
3000,39.50,1.66,13.25,3.34,20.75,1.09
3250,40.50,2.96,14.33,3.40,13.67,3.09
3500,35.25,1.30,20.00,1.22,20.75,1.09
3750,35.25,1.30,13.50,3.35,19.25,2.49
4000,34.25,3.03,19.50,2.29,14.00,5.10
4250,37.50,1.50,18.00,4.24,15.00,3.24
4500,41.75,2.49,15.33,2.49,19.67,1.25
4750,38.75,3.70,12.75,1.30,16.00,2.92
5000,33.75,1.30,17.50,2.87,15.50,2.29
5250,35.25,1.30,17.00,1.22,19.00,0.71
5500,39.00,2.45,15.00,6.96,21.00,0.82
5750,37.00,3.56,14.75,4.97,14.67,4.92
6000,38.50,2.29,14.67,3.40,17.50,3.35
6250,41.75,3.27,11.50,0.87,17.50,2.87
6500,35.00,1.41,18.00,1.41,14.25,6.18
6750,34.50,1.50,13.00,3.32,18.50,2.29
7000,36.00,0.00,15.00,4.24,22.00,1.58
7250,34.50,3.35,18.25,4.87,18.00,3.67
7500,38.00,1.22,14.25,8.17,18.75,2.49
7750,41.75,1.79,13.00,3.54,17.00,5.34
8000,36.75,2.49,14.67,2.05,17.75,3.27
8250,35.00,1.22,11.75,5.21,19.75,2.17
8500,35.75,3.90,16.75,7.46,18.75,1.79
8750,37.00,2.74,18.25,4.32,17.00,2.16
9000,39.50,1.50,8.33,2.87,20.00,1.41
9250,43.25,1.30,13.25,1.48,20.50,1.50
9500,40.67,0.94,11.75,4.82,14.33,3.30
9750,36.00,0.00,20.25,3.90,16.75,4.26
10000,35.25,1.30,19.25,2.68,15.25,2.86
10250,35.50,4.50,16.50,5.85,20.25,1.92
10500,38.00,1.63,20.00,1.41,16.50,2.29
10750,41.25,2.17,15.75,5.36,17.75,3.70
11000,41.75,2.17,13.50,4.72,14.50,4.15
11250,34.75,2.49,14.33,4.50,12.75,7.29
11500,34.50,1.50,21.00,0.00,13.33,4.64
11750,29.25,7.08,15.33,4.03,15.33,1.25
12000,36.75,2.49,15.00,3.67,12.50,2.29
12250,40.25,3.03,15.75,2.49,17.33,0.94
12500,43.00,1.22,9.25,5.49,16.33,0.47
12750,36.75,1.30,13.00,2.24,14.25,5.12
13000,35.25,1.30,14.25,3.11,13.75,3.11
13250,31.50,2.60,15.75,4.44,13.00,2.12
13500,37.50,1.12,15.50,3.20,15.67,0.94
13750,42.00,2.12,17.33,3.86,16.67,1.25
14000,41.25,3.27,6.67,2.62,15.67,1.70
14250,35.25,1.30,13.25,1.79,14.00,7.04
14500,34.00,1.41,15.25,4.15,11.33,0.47
14750,35.60,4.50,14.75,5.31,14.20,1.94
15000,37.67,0.94,15.00,6.08,18.50,2.50
15250,41.67,2.05,13.25,3.96,23.00,1.41
15500,43.25,2.38,16.00,1.41,18.75,3.90
15750,36.33,0.47,16.67,1.25,18.00,4.24
16000,35.75,0.43,16.25,3.03,21.75,0.83
16250,34.50,3.35,19.25,3.63,20.25,3.96
16500,38.50,2.06,16.50,3.64,21.75,3.77
16750,39.50,2.29,13.75,2.17,21.25,0.43
17000,41.25,3.11,16.50,1.66,19.50,2.87
17250,36.00,0.00,19.75,0.83,17.33,1.25
17500,36.00,0.00,17.67,2.05,22.00,2.83
17750,35.00,2.83,19.33,3.40,19.50,1.50
18000,38.50,1.50,19.50,2.69,20.00,5.34
18250,42.00,0.82,13.67,1.25,19.67,0.94
18500,39.25,2.28,15.75,3.77,12.25,3.49
18750,35.25,1.30,19.50,2.69,14.75,4.21
19000,36.00,0.00,15.00,1.63,22.25,1.92
19250,36.00,4.30,17.00,3.67,20.75,2.28
19500,35.75,5.36,18.75,0.83,21.50,3.20
19750,39.00,2.24,11.00,3.46,23.25,1.30
20000,43.00,2.45,13.00,6.53,16.25,7.26
20250,37.00,1.73,15.00,6.00,22.00,1.41
20500,36.00,0.00,12.50,3.57,17.00,4.06
20750,37.67,1.70,17.25,1.30,22.67,1.25
21000,37.50,2.87,17.00,4.30,20.50,3.77
21250,38.25,1.92,11.75,4.55,22.25,1.79
21500,43.67,1.25,16.33,3.77,20.00,3.67
21750,36.25,2.17,18.00,4.95,20.00,4.36
22000,35.25,1.30,16.50,2.87,18.50,4.03
22250,35.25,3.27,16.25,6.53,20.50,0.50
22500,36.25,5.45,18.75,5.54,21.50,4.33
22750,37.50,1.50,17.50,2.50,22.00,1.00
23000,41.20,2.32,15.75,4.09,21.50,3.20
23250,38.00,2.45,15.00,2.00,14.00,3.27
23500,36.25,0.43,15.50,0.50,17.00,1.73
23750,36.00,2.12,21.50,1.50,20.50,1.66
24000,30.75,5.76,19.25,3.63,19.67,4.78
24250,38.00,2.16,15.25,2.17,22.67,1.89
24500,42.67,1.70,16.00,2.45,20.50,4.50
24750,34.67,1.25,17.00,5.66,18.75,4.82
25000,35.25,1.30,17.50,2.50,15.75,3.90
25250,36.00,0.00,16.50,1.50,23.00,1.22
25500,37.25,4.21,18.00,3.67,18.50,2.87
25750,37.00,4.30,18.67,3.86,18.67,8.26
26000,39.75,3.27,9.00,5.66,21.67,2.62
26250,41.67,2.36,17.00,1.22,13.33,6.60
26500,34.50,1.50,19.67,2.62,19.00,7.07
26750,35.00,1.41,16.67,2.62,20.67,1.70
27000,36.00,0.00,16.00,4.06,20.75,2.77
27250,36.00,3.24,19.25,4.26,20.67,4.03
27500,35.25,6.65,17.00,3.94,21.00,2.55
27750,41.75,2.17,12.00,5.24,20.25,4.32
28000,39.75,3.27,15.25,3.42,21.50,2.87
28250,36.00,0.00,18.00,3.56,15.00,4.24
28500,36.00,0.00,12.50,5.22,22.50,1.50
28750,38.67,3.40,20.50,0.87,19.67,0.94
29000,35.75,4.44,16.75,4.26,15.00,8.57
29250,39.67,1.70,13.50,0.50,22.00,1.22
29500,41.75,3.49,15.00,3.08,12.75,5.80
29750,36.25,0.43,19.25,4.26,16.00,4.95
30000,35.50,0.87,20.25,3.11,17.75,4.09
30250,35.00,1.22,15.75,2.59,23.00,0.71
30500,34.25,4.87,21.25,1.79,20.75,2.17
30750,37.75,3.19,18.75,3.96,22.25,2.86
31000,41.00,1.41,16.00,0.00,20.25,1.30
31250,41.75,1.79,15.67,3.09,13.67,1.25
31500,34.75,1.79,19.25,1.30,16.50,5.72
31750,35.25,1.30,20.25,0.43,19.75,4.60
32000,37.25,1.64,21.00,0.00,20.33,3.30
32250,29.75,8.95,18.50,3.91,17.00,7.25
32500,40.00,0.82,11.75,5.02,23.00,0.82
32750,43.75,1.79,15.75,2.49,20.50,3.20
33000,38.50,2.50,15.00,5.89,21.00,3.00
33250,34.50,1.50,18.00,3.74,15.75,3.77
33500,35.25,1.30,13.33,2.36,22.25,1.30
33750,37.00,5.10,18.67,2.87,18.75,1.30
34000,37.00,3.74,17.00,4.74,18.25,7.82
34250,40.75,1.30,12.67,3.30,21.25,1.09
34500,42.75,2.49,17.50,3.35,18.50,3.77
34750,37.00,1.73,17.25,3.34,20.50,2.50
35000,35.25,1.30,15.25,2.59,20.50,2.87
35250,36.50,0.50,19.75,1.79,21.00,2.24
35500,30.00,6.56,18.00,4.90,19.50,4.50
35750,38.67,2.05,13.50,6.22,22.33,0.47
36000,43.33,1.25,14.33,4.92,21.25,1.92
36250,42.00,2.12,14.25,7.40,12.25,4.32
36500,36.00,0.00,18.33,2.05,19.50,1.50
36750,36.00,0.00,11.25,2.59,20.50,1.50
37000,36.75,4.44,18.00,4.95,20.00,1.58
37250,37.00,2.74,18.00,5.61,21.00,2.92
37500,39.25,1.48,11.25,4.09,21.50,0.87
37750,43.00,1.22,17.25,1.30,20.00,2.92
38000,39.25,3.96,18.00,3.00,20.00,3.74
38250,36.00,0.00,17.00,3.08,17.00,5.61
38500,35.00,1.41,19.25,2.86,20.00,0.82
38750,31.75,4.76,20.50,2.87,20.75,3.27
39000,39.25,0.83,12.50,4.27,22.00,1.22
39250,41.75,0.43,11.25,5.40,21.25,0.43
39500,44.00,1.22,15.25,3.70,17.25,2.49
39750,39.00,2.16,18.67,2.62,20.25,3.11
40000,35.25,1.30,15.50,4.03,19.25,1.79
40250,36.00,0.00,11.67,0.47,21.75,0.83
40500,36.25,0.43,19.25,3.03,19.00,4.06
40750,30.75,6.50,19.50,3.50,20.00,4.24
41000,39.00,1.87,12.75,4.97,21.25,2.38
41250,42.75,1.30,14.25,3.77,18.25,7.15
41500,40.75,3.27,16.75,4.02,19.75,3.77
41750,35.25,1.30,21.75,1.92,15.25,6.38
42000,36.00,0.00,18.50,2.50,20.67,1.25
42250,35.75,5.36,17.75,2.77,21.25,0.43
42500,37.00,2.94,16.25,4.71,22.33,2.36
42750,38.75,1.09,13.50,6.02,22.00,1.87
43000,42.67,0.94,11.33,3.30,21.50,2.29
43250,41.67,2.05,16.50,4.50,18.00,4.24
43500,37.00,1.73,18.00,3.67,20.75,3.49
43750,36.00,0.00,13.67,5.73,18.75,2.28
44000,35.25,1.30,14.75,5.36,20.00,1.22
44250,37.00,4.06,21.50,2.29,18.25,1.79
44500,38.50,1.80,21.00,2.45,20.75,4.09
44750,39.75,1.30,9.50,4.72,21.75,1.48
45000,43.50,1.12,16.00,1.87,20.00,5.34
45250,40.50,3.20,17.00,3.00,18.25,2.77
45500,34.25,1.30,18.33,2.36,18.00,3.54
45750,36.00,0.00,9.75,3.34,20.00,1.41
46000,37.25,2.17,15.67,1.70,20.33,1.70
46250,35.25,3.90,19.75,2.17,16.75,3.70
46500,39.00,0.71,18.25,2.59,22.25,1.79
46750,41.75,0.43,12.75,2.86,22.75,0.43
47000,43.25,2.49,16.25,2.05,16.50,3.35
47250,37.00,1.41,17.00,3.67,23.00,1.41
47500,35.40,1.20,20.50,1.66,19.60,3.67
47750,36.00,0.00,15.00,2.12,23.75,0.43
48000,34.00,1.41,19.75,1.92,22.67,0.47
48250,35.40,4.72,20.75,2.49,21.00,1.67
48500,39.00,0.00,19.75,3.49,21.00,0.00
48750,41.50,1.50,10.50,5.02,20.25,1.30
49000,39.50,2.06,15.25,2.17,18.25,3.19
49250,36.00,0.00,17.00,2.94,20.00,3.00
49500,35.75,0.43,16.25,1.79,21.50,0.87
49750,35.25,1.30,16.50,3.50,22.50,1.50
50000,37.25,2.17,20.00,6.36,17.50,6.02
50250,38.25,3.56,17.50,3.91,21.00,3.08
50500,42.25,2.17,11.25,5.54,20.75,0.83
50750,40.50,3.57,16.75,5.21,15.00,2.16
51000,35.50,1.50,19.67,3.40,21.67,1.70
51250,35.00,1.41,19.33,1.70,21.00,3.00
51500,36.25,4.55,17.00,4.24,23.00,1.22
51750,36.00,6.38,16.75,4.02,19.33,3.40
52000,38.75,0.83,16.00,2.92,19.50,4.03
52250,43.00,1.41,13.67,1.70,18.25,3.90
52500,39.75,2.49,14.50,3.57,16.00,2.45
52750,35.25,1.30,21.00,2.12,18.00,2.55
53000,34.50,1.50,18.00,1.87,21.25,2.38
53250,29.25,8.79,19.75,3.27,21.50,1.50
53500,37.75,1.09,18.50,2.50,18.50,3.50
53750,41.00,1.87,10.50,3.20,23.25,1.30
54000,44.75,1.64,17.00,1.00,22.50,1.50
