# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42.00,0.00,14.50,3.50,18.75,2.49
250,40.67,1.25,13.25,3.70,15.33,4.03
500,36.00,2.45,24.00,0.82,22.00,2.74
750,34.50,1.50,20.75,5.07,13.50,3.35
1000,32.50,4.61,21.00,2.45,15.67,4.11
1250,39.75,1.48,14.00,4.74,16.00,1.63
1500,43.25,0.83,18.00,2.55,10.00,1.00
1750,37.75,4.60,11.75,0.83,19.25,1.09
2000,33.75,2.49,11.75,2.95,20.00,1.22
2250,35.50,3.04,15.33,4.03,17.33,1.70
2500,36.75,5.17,15.25,4.60,15.75,2.86
2750,43.00,1.22,17.50,2.18,13.50,1.50
3000,38.00,2.83,13.00,2.83,16.00,1.41
3250,36.00,0.00,23.00,1.22,22.00,2.16
3500,32.75,2.17,20.25,3.27,11.75,6.87
3750,29.00,1.41,15.33,0.47,16.50,1.12
4000,39.25,1.79,14.50,3.50,14.75,4.82
4250,44.00,0.71,14.75,2.38,22.25,2.49
4500,38.75,5.26,11.33,3.30,21.50,2.60
4750,34.00,2.83,23.75,0.43,19.67,1.25
5000,34.25,5.31,15.25,6.02,20.25,1.48
5250,36.00,6.40,16.33,4.11,14.00,2.83
5500,43.67,0.47,19.00,2.83,18.25,3.70
5750,41.00,0.82,11.00,5.87,12.00,6.48
6000,36.50,0.87,23.25,3.11,21.50,3.57
6250,32.00,1.41,20.00,5.66,15.75,3.49
6500,29.75,4.71,20.00,2.74,15.25,3.56
6750,40.00,1.22,18.67,2.62,21.75,5.67
7000,43.00,0.71,15.75,2.77,15.50,7.16
7250,37.75,2.05,15.50,3.04,16.75,3.27
7500,34.25,1.30,17.25,3.03,20.75,2.17
7750,32.50,8.17,16.25,3.49,20.25,1.30
8000,35.50,6.06,19.25,3.27,19.75,5.12
8250,42.25,1.48,15.67,1.70,21.25,2.68
8500,40.50,3.20,12.75,5.80,18.25,3.63
8750,33.75,1.30,14.25,2.86,18.75,1.48
9000,33.00,0.00,9.00,0.82,21.00,0.00
9250,30.00,3.67,21.00,3.00,20.40,2.06
9500,39.50,1.80,20.75,2.28,16.00,5.05
9750,42.50,1.80,15.50,0.50,21.67,3.30
10000,34.00,5.10,13.75,4.02,18.00,5.72
10250,32.67,0.47,10.00,2.35,19.00,2.94
10500,32.00,2.83,18.33,5.44,20.00,1.58
10750,30.75,5.76,18.67,3.30,19.50,4.56
11000,41.25,0.83,16.00,3.24,24.50,1.80
11250,43.00,1.58,13.75,1.79,21.50,2.96
11500,34.75,4.02,16.75,1.09,18.25,4.60
11750,32.75,0.43,12.75,1.30,20.25,1.30
12000,35.00,3.67,19.25,3.70,17.50,2.50
12250,35.00,5.96,23.00,0.00,14.50,0.50
12500,42.75,1.30,14.25,7.40,24.50,0.50
12750,40.75,3.19,16.00,2.45,20.25,3.56
13000,35.33,1.70,14.20,4.26,18.75,3.56
13250,32.25,1.92,20.33,0.94,15.67,2.05
13500,28.67,4.19,18.25,5.21,15.67,3.30
13750,32.50,7.70,15.50,5.22,16.50,4.56
14000,42.00,0.00,17.33,1.70,21.25,5.45
14250,40.50,2.29,14.75,2.95,13.50,4.72
14500,36.00,1.73,15.00,6.48,20.75,1.09
14750,34.50,2.60,20.25,2.28,18.00,0.71
15000,32.75,6.26,17.25,4.82,18.00,4.24
15250,40.67,1.70,15.67,3.30,21.75,3.90
15500,42.50,2.06,16.00,1.41,21.33,0.47
15750,34.00,3.74,14.00,1.58,19.00,3.56
16000,32.75,0.43,19.00,3.46,19.50,3.35
16250,27.67,4.78,18.00,4.90,18.67,1.70
16500,33.75,7.46,15.75,5.63,15.50,5.50
16750,43.00,1.41,17.00,1.22,23.33,1.70
17000,42.00,2.12,13.75,2.86,13.00,6.60
17250,36.25,2.05,14.00,2.83,18.50,3.04
17500,33.75,1.30,16.50,1.50,21.25,3.11
17750,31.00,4.55,18.33,4.19,20.00,1.73
18000,36.75,2.49,15.67,3.30,15.67,3.86
18250,42.67,0.94,16.50,2.06,21.20,1.83
18500,38.00,5.05,15.50,2.50,18.67,3.30
18750,35.00,1.41,13.75,1.92,17.33,1.70
19000,35.00,2.83,11.00,9.63,19.75,2.77
19250,35.50,3.91,15.50,3.57,19.00,2.12
19500,41.00,1.58,16.50,1.50,22.50,2.60
19750,43.25,1.92,15.25,2.86,19.75,3.27
20000,35.00,4.58,16.00,3.39,18.67,1.89
20250,33.75,1.30,17.00,3.00,20.00,2.92
20500,32.25,4.49,16.25,4.92,15.33,4.50
20750,36.00,5.83,17.50,1.50,16.25,2.68
21000,42.25,0.43,16.25,2.49,12.50,4.27
21250,37.50,2.06,15.33,4.03,17.50,4.27
21500,34.75,1.79,20.00,1.00,17.00,3.94
21750,35.25,5.76,18.67,4.11,19.33,3.68
22000,34.75,3.42,14.25,5.93,13.80,2.48
22250,42.00,2.55,20.00,1.41,14.67,4.71
22500,40.50,4.50,18.50,3.04,14.00,2.74
22750,34.00,2.83,19.25,5.07,22.33,0.47
23000,30.50,0.87,23.25,1.30,15.00,4.24
23250,35.50,6.10,19.00,3.67,17.75,5.07
23500,38.67,0.47,17.33,3.30,11.00,6.78
23750,42.25,1.09,16.50,4.39,14.25,2.49
