# Task: cycling
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,32.00,4.85,17.50,3.35,22.50,3.20
250,40.50,1.12,14.00,2.24,21.75,1.30
500,40.50,2.60,11.33,4.50,18.25,5.31
750,34.50,1.50,20.67,2.87,19.00,2.83
1000,34.50,1.50,21.25,3.27,18.25,4.38
1250,32.25,2.86,21.50,2.29,23.50,2.60
1500,35.75,4.44,13.00,3.94,22.75,1.79
1750,41.50,1.12,13.00,2.94,19.75,1.79
2000,39.75,3.27,8.50,7.50,20.00,2.45
2250,30.75,2.49,20.25,4.92,16.33,5.25
2500,32.75,0.43,17.75,3.27,20.50,6.06
2750,32.75,2.17,19.00,4.06,21.00,3.67
3000,32.25,6.18,16.50,4.72,22.75,3.03
3250,41.25,0.83,14.25,3.90,22.25,1.30
3500,42.33,2.49,14.00,4.42,18.00,2.45
3750,34.25,1.79,20.50,4.56,19.50,2.69
4000,33.00,0.00,16.00,6.68,19.75,2.68
4250,32.25,3.27,19.50,3.35,22.00,3.67
4500,36.75,4.97,14.00,1.63,23.25,1.79
4750,42.75,0.83,17.50,4.09,21.75,0.83
5000,43.25,2.49,14.25,5.76,15.25,3.49
5250,34.50,3.35,11.25,7.89,15.00,5.43
5500,33.75,1.30,19.25,1.79,16.75,4.02
5750,32.75,3.27,18.75,2.49,19.00,5.70
6000,35.75,4.44,17.33,4.64,21.00,4.55
6250,40.75,1.09,11.80,2.93,21.20,2.40
6500,42.25,0.43,18.00,0.00,20.00,0.82
6750,38.75,3.90,10.00,3.32,16.75,1.09
7000,34.75,1.79,18.75,3.90,18.75,1.30
7250,35.00,1.41,21.75,2.49,18.00,3.27
7500,31.00,3.85,21.50,2.87,24.00,2.53
7750,38.00,5.66,17.00,3.56,21.00,3.00
8000,41.00,0.82,13.00,5.89,20.50,3.04
8250,42.75,2.28,16.25,3.03,18.25,3.90
8500,33.25,3.63,15.75,3.90,18.67,3.09
8750,33.75,1.30,23.33,0.94,11.67,7.76
9000,33.25,2.77,17.50,2.60,22.00,1.00
9250,36.75,3.90,19.50,3.20,20.75,3.83
9500,41.00,1.58,14.00,2.94,21.25,2.59
9750,41.25,1.92,15.00,3.56,19.00,1.41
10000,35.25,2.49,18.50,4.15,16.25,3.56
10250,35.50,1.50,24.00,0.00,17.50,2.50
10500,31.25,1.09,19.00,1.22,23.00,0.71
10750,34.00,2.12,21.00,3.00,24.67,3.30
11000,40.00,2.83,19.25,4.82,21.67,4.11
11250,39.25,0.43,18.00,3.67,19.00,5.10
11500,44.50,0.87,16.00,2.12,19.33,2.36
11750,38.50,4.15,18.50,2.29,14.25,4.82
12000,34.00,1.41,22.33,0.94,15.75,4.44
12250,34.67,1.25,16.33,0.94,22.75,1.09
12500,37.00,1.41,18.00,1.63,24.50,2.29
12750,39.00,1.87,14.75,3.63,18.75,3.27
13000,35.75,2.77,12.25,3.63,15.25,1.64
13250,31.75,4.02,13.50,1.50,18.50,3.20
13500,43.25,2.05,19.75,2.17,14.75,2.17
13750,42.00,1.22,17.50,1.50,19.50,2.87
14000,35.25,2.49,12.50,8.05,19.50,1.12
14250,31.00,1.22,19.00,2.83,19.75,1.79
14500,35.00,3.81,17.50,6.06,20.50,2.29
14750,35.25,3.77,16.67,2.36,20.50,0.87
15000,35.25,2.49,15.33,2.05,19.75,2.68
15250,42.50,2.50,17.75,3.11,18.00,4.95
15500,37.75,2.77,14.50,6.06,15.50,5.89
15750,33.75,1.30,18.33,0.47,16.33,4.99
16000,34.00,2.00,17.00,0.71,20.50,1.50
16250,33.25,3.49,16.25,3.03,22.75,1.79
16500,38.25,1.48,10.67,6.60,20.67,0.47
16750,38.25,2.49,15.00,3.56,16.00,2.12
17000,43.67,1.25,17.00,0.82,19.67,3.40
17250,39.67,1.70,16.50,3.35,14.00,1.00
17500,34.50,1.50,18.75,2.28,14.00,4.06
17750,35.25,2.49,20.25,0.83,21.00,3.67
18000,35.75,3.34,18.00,5.72,21.75,1.30
18250,37.50,1.50,15.75,2.17,20.75,1.79
18500,40.50,1.66,15.00,2.12,21.00,2.12
18750,43.00,1.58,12.50,4.77,17.50,3.91
19000,37.67,1.25,18.00,2.16,15.67,4.92
19250,35.25,1.30,19.75,2.77,13.50,7.30
19500,34.50,1.50,20.50,0.50,21.25,1.79
19750,31.25,6.61,18.67,4.19,23.00,2.55
20000,37.75,1.92,17.50,2.60,20.00,1.87
20250,41.50,2.87,11.75,4.92,20.25,3.77
20500,40.67,3.09,16.00,2.94,16.50,1.50
20750,36.25,0.43,16.75,5.17,15.25,5.45
