# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,46.25,0.43,18.25,0.43,14.75,0.43
250,46.00,0.71,18.50,0.87,14.25,0.83
500,46.25,0.83,18.50,0.87,13.75,0.83
750,46.25,0.83,18.67,0.47,14.00,0.82
1000,46.00,1.00,18.50,0.50,13.25,0.83
1250,46.25,0.43,18.00,0.00,13.80,1.47
1500,46.50,0.50,18.75,0.43,15.00,0.71
1750,46.50,0.50,18.33,0.47,15.33,0.47
2000,46.50,0.50,18.25,0.43,14.25,1.30
2250,46.33,0.94,19.25,1.30,13.00,0.82
2500,46.25,0.43,19.00,1.22,13.75,1.30
2750,45.50,0.50,18.50,0.87,14.00,1.00
3000,45.00,0.00,18.00,0.00,14.00,1.00
3250,45.50,0.50,18.00,0.00,13.50,1.12
3500,45.50,0.50,18.50,0.50,13.25,1.09
3750,45.50,0.50,18.75,0.43,14.25,0.83
4000,45.50,0.50,18.00,0.00,14.25,0.83
4250,45.00,0.00,17.75,0.43,14.50,0.87
4500,45.25,0.43,18.33,0.47,14.00,0.82
4750,45.25,0.43,18.00,0.00,13.50,0.50
5000,45.00,0.00,17.50,0.50,12.67,0.47
5250,45.00,0.00,17.25,0.83,13.00,0.71
5500,45.00,0.00,17.75,0.43,12.75,0.43
5750,45.00,0.00,18.00,0.00,12.75,0.43
6000,45.00,0.00,18.25,0.43,13.25,1.30
6250,45.00,0.00,18.25,0.43,13.75,0.43
6500,45.00,0.00,18.00,0.00,13.50,0.50
6750,45.00,0.00,18.25,0.43,14.00,1.00
7000,45.00,0.00,18.00,0.00,14.25,0.83
7250,45.00,0.00,18.00,0.00,14.00,1.00
7500,45.00,0.00,18.33,0.47,14.33,0.94
7750,45.00,0.00,18.25,0.43,15.50,0.50
8000,45.33,0.47,18.00,0.00,15.33,0.47
8250,45.00,0.00,18.33,0.47,15.75,0.83
8500,45.00,0.00,18.50,0.50,15.25,0.43
8750,45.00,0.00,18.75,0.43,15.00,0.00
9000,45.25,0.43,18.75,0.83,14.50,0.50
9250,45.50,0.50,19.00,0.71,15.00,0.00
9500,45.50,0.50,18.33,0.47,14.00,0.82
9750,45.25,0.43,18.50,0.87,14.50,0.50
10000,45.25,0.43,17.75,0.43,14.50,0.50
10250,45.50,0.50,18.00,0.00,14.50,0.50
10500,45.25,0.43,18.33,0.47,14.33,0.47
10750,45.00,0.00,18.25,0.43,14.67,0.47
11000,45.00,0.00,18.75,0.43,14.50,0.87
11250,45.50,0.50,18.33,0.47,14.33,0.47
11500,45.33,0.47,17.33,0.47,12.25,0.43
11750,45.75,0.43,17.75,0.43,12.00,0.00
12000,45.50,0.50,18.25,0.43,12.00,1.87
12250,45.33,0.47,18.33,0.47,16.75,1.09
12500,45.50,0.50,19.75,1.30,17.00,1.22
12750,45.50,0.50,18.25,0.43,16.50,1.12
13000,46.00,0.00,19.00,0.00,17.67,0.94
13250,46.00,0.00,18.00,0.00,17.25,0.43
13500,46.33,0.94,18.50,0.50,18.00,0.00
13750,45.80,0.75,19.00,0.71,17.80,0.40
14000,46.25,0.43,19.00,0.71,15.75,0.83
14250,46.67,0.47,18.50,0.50,14.67,0.47
14500,46.67,0.47,18.33,0.47,14.50,0.50
14750,46.75,0.43,18.00,0.00,13.25,1.09
15000,46.75,0.43,18.00,0.00,12.25,0.43
15250,46.50,0.50,18.25,0.43,12.00,0.00
15500,47.00,0.00,18.25,0.43,12.25,0.43
15750,46.50,0.50,18.25,0.43,12.00,0.00
16000,46.75,0.43,18.67,0.47,12.00,0.00
16250,46.50,0.50,18.50,0.87,10.50,1.12
16500,47.33,0.47,18.25,0.43,11.33,0.47
16750,46.50,0.50,18.25,0.43,11.25,1.09
17000,46.50,0.50,18.25,0.43,12.00,0.71
17250,46.25,0.83,18.50,0.50,13.50,0.87
17500,46.50,0.50,18.50,0.50,13.00,0.71
17750,46.00,0.82,18.33,0.47,13.25,0.83
18000,46.60,0.49,19.00,0.82,13.00,0.00
18250,46.33,0.47,19.33,0.47,12.25,0.43
18500,46.25,0.83,19.00,0.71,13.25,0.83
18750,46.50,0.50,19.50,1.12,12.50,0.50
19000,46.50,0.50,18.00,0.00,10.00,0.71
19250,46.50,0.50,18.25,0.43,9.75,1.48
19500,46.25,0.43,19.25,0.43,12.00,0.71
19750,46.50,0.50,18.00,0.00,11.67,0.47
20000,46.50,0.50,18.00,0.00,12.00,0.71
20250,46.67,0.47,18.00,0.00,10.67,1.25
20500,46.33,0.47,18.00,0.00,13.25,0.83
20750,46.33,0.47,18.67,0.47,12.75,0.83
21000,46.50,0.50,18.50,0.50,12.50,0.50
21250,46.50,0.50,18.50,0.50,13.00,1.22
21500,45.50,0.50,18.50,0.87,14.25,0.83
21750,45.50,0.50,18.25,0.43,14.00,0.71
22000,45.75,0.43,19.00,0.82,13.33,1.25
22250,46.50,0.50,18.33,0.47,12.67,0.47
22500,46.50,0.50,18.50,0.50,11.00,0.71
22750,46.50,0.50,18.00,0.00,11.25,0.83
23000,47.00,0.00,17.75,0.43,11.33,0.94
23250,47.00,0.71,17.50,0.50,11.25,0.83
23500,46.33,0.47,18.00,0.00,12.25,1.09
23750,46.40,0.49,18.00,0.00,12.75,0.83
24000,46.33,0.47,18.00,0.00,13.25,1.30
24250,46.00,0.00,18.00,0.00,14.50,0.50
24500,45.75,0.83,18.00,0.00,13.75,0.83
24750,45.75,0.83,17.50,0.50,12.75,0.43
25000,45.50,0.50,16.75,0.43,13.00,1.00
25250,46.25,0.43,17.75,0.43,14.25,0.43
25500,46.00,0.00,18.00,0.00,14.25,0.83
25750,45.75,0.43,18.00,0.00,14.25,0.83
26000,46.00,0.71,18.00,0.00,13.67,0.94
26250,46.50,0.50,17.75,0.43,14.50,0.87
26500,46.25,0.43,18.00,0.00,14.25,1.30
26750,46.50,0.50,18.00,0.00,14.25,0.83
27000,46.33,0.47,17.75,0.43,14.00,0.82
27250,46.00,0.71,18.00,0.00,14.25,0.83
27500,46.25,0.83,18.00,0.00,14.75,0.83
27750,46.20,0.75,18.00,0.00,14.40,1.02
28000,46.33,0.47,18.00,0.00,14.00,0.82
28250,46.00,0.00,18.00,0.00,14.75,0.43
28500,46.33,0.47,18.33,0.47,13.75,0.83
28750,46.50,0.50,18.25,0.43,12.25,0.43
29000,46.00,0.71,18.00,0.00,12.75,0.83
29250,46.25,0.43,18.00,0.00,13.25,1.30
29500,46.25,0.43,17.75,0.43,13.25,0.83
29750,46.25,0.83,17.75,0.43,14.25,0.83
30000,45.75,0.83,17.67,0.47,14.00,0.82
30250,45.75,0.83,17.50,0.50,14.00,1.00
30500,45.50,0.50,18.00,0.00,14.00,0.82
30750,45.50,0.50,18.00,0.00,14.75,0.83
31000,45.75,0.43,17.75,0.43,14.75,0.43
31250,45.50,0.50,17.75,0.43,15.50,0.50
31500,45.50,0.50,17.75,0.43,15.50,0.87
31750,46.00,0.71,18.00,0.00,14.25,0.83
32000,46.50,0.50,17.00,1.22,13.50,1.12
32250,46.33,0.47,15.67,0.47,13.25,1.30
32500,46.50,0.50,15.75,0.83,14.75,0.43
32750,46.75,0.43,15.75,0.43,16.00,0.71
33000,46.50,0.50,15.75,0.83,15.75,0.43
33250,46.50,0.50,16.00,0.00,14.75,0.43
33500,46.50,0.50,16.25,0.43,15.00,0.71
33750,46.00,0.71,16.00,0.71,14.75,0.83
34000,46.25,0.43,15.75,0.43,14.50,1.12
34250,46.75,0.43,16.75,0.43,15.75,0.83
34500,47.00,0.00,17.00,0.00,15.00,0.00
34750,47.67,0.47,16.25,0.43,15.00,0.00
35000,47.00,0.71,16.00,0.71,14.50,1.12
35250,46.75,0.43,15.25,0.43,14.00,1.00
35500,46.50,0.50,15.00,0.00,14.00,1.00
35750,46.50,0.50,16.00,0.71,14.75,0.83
36000,46.50,0.50,16.00,0.71,15.50,1.12
36250,45.67,0.47,15.00,0.00,13.00,0.71
36500,46.00,1.00,15.00,0.00,12.50,0.87
36750,46.00,0.71,15.00,0.00,12.00,0.71
37000,45.50,0.50,15.25,0.43,13.75,1.30
37250,45.75,0.43,16.75,0.83,14.00,0.71
37500,45.50,0.50,16.00,0.71,13.25,0.83
37750,45.50,0.50,15.50,0.50,12.25,0.43
38000,45.50,0.50,15.33,0.47,12.00,0.00
38250,45.50,0.50,17.00,0.00,12.00,0.82
38500,46.00,0.00,18.00,0.00,9.67,0.47
38750,45.33,0.47,17.33,0.94,10.00,4.06
39000,46.00,0.89,18.00,0.00,12.25,0.43
39250,45.33,0.47,17.33,0.47,12.25,0.43
39500,45.50,0.50,17.00,1.00,13.75,1.30
39750,45.50,0.50,15.00,0.00,13.50,0.87
40000,45.50,0.50,17.25,0.43,12.50,0.50
40250,45.50,0.50,17.00,0.82,13.00,1.41
40500,45.50,0.50,16.50,0.50,13.50,0.50
40750,45.50,0.50,16.75,0.43,14.00,1.00
41000,45.50,0.50,17.25,0.83,14.00,1.00
41250,45.50,0.50,16.25,1.09,13.50,1.12
41500,45.75,0.43,17.75,0.43,11.25,0.43
41750,45.75,0.43,17.25,0.83,13.25,1.09
42000,46.00,0.71,18.00,0.00,12.00,0.71
42250,45.50,0.50,18.00,0.00,10.25,1.48
42500,45.25,0.43,18.25,0.43,11.00,1.58
42750,45.67,0.47,17.00,1.00,13.33,0.94
43000,45.50,0.50,15.75,0.83,14.00,1.00
43250,45.33,0.47,15.33,0.47,14.25,0.83
43500,45.50,0.50,15.00,0.00,13.50,1.12
43750,45.25,0.43,15.25,0.43,14.00,1.00
44000,45.50,0.50,15.50,0.50,15.25,0.83
44250,45.50,0.50,16.25,0.43,15.75,0.83
44500,45.50,0.50,15.75,0.43,16.00,0.71
44750,45.75,0.43,16.67,0.47,13.00,0.82
45000,45.75,0.83,16.33,1.25,11.33,0.47
45250,46.33,0.47,16.75,1.30,11.33,0.47
45500,45.75,0.83,16.50,0.50,12.00,0.00
45750,46.00,0.82,16.33,0.47,11.50,0.50
46000,46.33,0.47,17.33,0.47,9.75,0.83
46250,46.50,0.50,18.00,0.00,10.00,1.22
46500,46.50,0.50,17.75,0.43,10.25,0.43
46750,46.50,0.50,18.00,0.00,9.50,0.87
47000,46.25,0.83,18.00,0.00,10.25,0.43
47250,45.50,0.50,16.00,0.71,9.00,0.71
47500,45.50,0.50,15.33,0.47,8.67,0.94
47750,46.00,0.00,15.00,0.00,8.33,0.47
48000,46.50,0.50,17.25,0.83,8.00,2.12
48250,46.67,0.47,17.50,0.50,6.67,1.25
48500,46.60,0.49,18.00,0.00,8.50,2.06
48750,46.50,0.50,18.00,0.00,11.50,1.12
49000,47.00,0.82,18.00,0.00,12.67,0.47
49250,47.00,0.82,18.33,0.47,12.00,0.00
49500,47.00,0.00,18.00,0.00,12.67,0.47
49750,46.50,0.50,17.75,0.43,12.50,0.50
50000,46.00,1.00,18.00,0.00,13.00,0.71
50250,45.50,0.50,18.00,0.00,12.50,0.50
50500,45.25,0.43,18.00,0.00,12.75,0.83
50750,45.75,0.43,17.25,0.43,12.25,0.43
51000,46.50,0.50,17.00,0.00,12.00,0.82
51250,45.75,0.43,18.00,0.00,12.75,0.43
51500,46.00,0.00,17.75,0.43,12.67,0.47
51750,45.33,0.47,17.67,0.47,12.50,0.50
52000,45.67,0.47,17.25,0.43,13.67,0.47
52250,46.00,0.00,17.75,0.43,12.50,0.50
52500,46.00,0.00,18.25,0.43,13.50,1.12
52750,46.25,0.43,18.50,0.50,12.75,0.43
53000,46.50,0.50,18.00,0.00,12.33,0.47
53250,46.67,0.47,18.75,0.43,13.00,0.00
53500,46.33,0.47,18.33,0.47,12.50,0.50
53750,46.50,0.50,18.25,0.43,12.25,0.43
