# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.50,0.50,15.00,0.71,9.25,0.43
250,44.75,0.43,13.00,0.71,11.25,0.83
500,41.33,0.94,15.33,0.47,11.00,1.22
750,39.50,0.87,16.75,1.09,10.00,1.58
1000,39.25,0.43,15.75,2.49,15.25,2.17
1250,39.00,0.00,16.75,2.59,15.00,2.12
1500,39.50,0.50,21.25,1.09,15.75,3.27
1750,38.50,0.87,24.00,0.00,22.00,0.71
2000,37.00,1.00,24.00,0.00,21.00,0.00
2250,37.50,0.50,21.25,0.43,18.75,2.49
2500,37.67,1.25,18.50,1.50,7.33,4.11
2750,37.00,1.00,19.75,0.83,9.25,3.90
3000,36.67,0.94,17.00,1.41,11.00,1.63
3250,37.00,1.00,15.33,0.47,13.67,0.94
3500,37.00,1.00,14.67,0.47,12.67,0.47
3750,37.25,0.83,16.00,1.22,10.00,0.71
4000,38.00,1.00,17.75,0.43,6.00,3.08
4250,38.00,1.00,17.25,0.83,6.00,0.00
4500,38.25,0.83,18.00,0.00,5.67,1.70
4750,36.67,0.94,18.00,0.00,7.33,1.25
5000,36.75,0.83,17.60,1.02,11.20,0.75
5250,36.75,0.83,17.00,0.82,11.33,0.47
5500,38.50,0.50,17.60,0.49,7.80,1.60
5750,40.25,1.30,16.50,0.87,6.75,2.28
6000,41.25,1.30,16.25,0.43,9.00,0.71
6250,38.00,1.00,15.50,0.50,4.50,1.50
6500,37.67,1.25,17.25,0.83,2.00,0.00
6750,37.00,1.00,16.25,1.30,4.25,1.79
7000,37.25,0.83,15.25,0.43,5.50,0.50
7250,37.50,1.12,13.50,1.50,3.00,1.87
7500,37.33,0.47,13.33,0.94,5.67,2.05
7750,37.25,0.83,14.50,0.87,7.75,1.09
8000,37.00,1.00,16.25,0.83,6.50,0.50
8250,38.25,0.83,14.00,0.82,8.33,1.70
8500,38.50,0.50,15.00,0.71,5.75,1.30
8750,38.75,0.43,15.75,0.83,6.00,0.00
9000,39.00,0.00,14.50,0.87,9.00,0.00
9250,39.50,0.50,11.50,0.87,9.25,0.43
9500,38.00,1.00,12.00,0.00,9.67,0.47
9750,37.75,0.83,14.75,2.28,8.25,2.38
10000,37.67,1.25,17.75,0.43,5.00,2.83
10250,38.00,1.00,17.50,0.50,2.25,1.09
10500,40.00,1.58,17.00,0.71,8.00,2.35
10750,42.67,0.47,17.67,0.47,10.50,1.12
11000,42.25,0.43,18.00,0.00,11.25,0.83
11250,42.00,0.00,17.75,0.43,10.00,0.71
11500,42.00,0.00,17.50,0.87,11.50,0.50
11750,42.00,0.00,15.75,0.83,11.00,0.71
12000,42.75,0.83,15.25,0.43,11.00,1.87
12250,42.25,0.43,14.25,0.83,12.00,0.00
12500,42.00,0.00,15.00,0.00,7.33,1.89
12750,41.50,0.50,14.00,0.71,3.00,0.00
13000,41.67,0.47,14.25,0.83,11.00,1.63
13250,41.50,0.50,16.25,0.83,9.75,1.79
13500,42.75,0.83,14.67,0.47,9.33,1.25
13750,42.33,0.47,17.67,0.47,10.00,1.22
14000,42.25,0.43,15.75,0.83,7.25,1.09
14250,42.25,0.43,14.25,0.43,7.50,2.18
14500,42.00,0.00,12.50,0.50,8.50,0.87
14750,42.00,0.00,15.00,1.22,8.50,0.87
15000,42.00,0.00,15.50,0.50,7.75,1.09
15250,42.25,0.43,16.00,1.22,9.00,2.55
15500,42.00,0.00,12.67,0.94,10.33,0.94
15750,42.00,0.00,10.67,1.25,11.00,1.41
16000,42.50,0.50,11.25,0.83,11.75,1.79
16250,43.67,0.47,13.75,0.83,10.00,0.82
16500,41.75,0.43,16.25,0.43,9.25,1.09
16750,40.50,0.50,17.25,0.83,7.00,1.00
17000,40.00,0.82,16.67,0.94,8.25,1.48
17250,40.25,0.83,15.50,0.87,9.25,0.43
17500,41.00,0.71,15.50,0.87,9.25,0.43
