# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.50,0.50,20.67,0.47,14.33,0.47
250,41.50,0.50,20.00,0.00,15.25,0.43
500,41.50,0.50,20.25,0.43,15.75,0.43
750,41.67,0.47,20.75,0.43,17.50,0.50
1000,41.50,0.50,21.00,0.00,16.50,1.12
1250,41.33,0.47,20.67,0.47,15.50,0.50
1500,41.75,0.43,20.75,0.43,16.25,0.83
1750,41.50,0.50,20.75,0.43,16.00,0.71
2000,42.00,0.00,20.75,0.43,16.50,0.50
2250,42.00,0.00,20.75,0.43,17.00,0.71
2500,42.00,0.00,21.00,0.00,16.25,0.83
2750,42.00,0.00,21.00,0.00,15.75,0.83
3000,41.75,0.43,21.00,0.00,15.00,0.00
3250,41.00,0.82,21.00,0.00,15.33,0.47
3500,41.50,0.50,20.75,0.43,13.75,0.83
3750,42.00,0.00,21.00,0.00,11.25,1.48
4000,42.00,0.00,21.00,0.00,10.75,0.83
4250,41.50,0.50,21.25,0.43,11.50,1.12
4500,40.50,1.12,21.00,0.00,14.25,1.48
4750,40.50,0.50,21.00,0.00,15.25,1.09
5000,40.00,0.71,21.00,0.00,17.00,0.71
5250,40.50,0.50,21.00,0.00,15.25,0.83
5500,41.00,1.00,21.00,0.00,15.50,0.50
5750,40.00,1.00,21.00,0.00,15.25,0.43
6000,41.00,0.71,21.00,0.00,15.00,0.82
6250,41.25,0.83,21.00,0.00,15.25,0.43
6500,40.67,0.47,20.50,0.50,14.00,1.41
6750,40.25,0.83,21.00,0.00,13.50,1.50
7000,40.50,0.50,21.00,0.00,14.25,1.30
7250,40.67,0.94,21.00,0.00,14.75,1.09
7500,41.00,1.00,21.00,0.00,15.25,0.43
7750,41.50,0.50,21.00,0.00,16.25,0.83
8000,41.25,0.83,21.00,0.00,14.75,1.09
8250,40.50,0.50,20.25,0.43,15.50,0.87
8500,40.75,0.83,20.00,0.00,15.75,0.83
