# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45.00,0.00,17.25,0.43,13.50,0.87
250,45.00,0.00,17.75,0.43,13.75,0.83
500,45.00,0.00,17.25,0.43,13.75,0.83
750,45.00,0.00,16.50,1.12,14.67,0.47
1000,45.00,0.00,15.50,0.50,14.25,1.48
1250,45.00,0.00,15.25,0.43,14.75,0.83
1500,45.00,0.00,15.00,0.00,14.75,0.83
1750,45.00,0.00,15.00,0.00,15.25,0.83
2000,44.75,0.43,15.00,0.00,15.75,0.83
2250,44.75,0.43,15.00,0.00,15.25,0.43
2500,45.00,0.00,14.75,0.43,14.50,0.87
2750,45.00,0.00,14.50,0.50,12.50,0.50
3000,45.00,0.00,15.00,0.00,12.33,0.47
3250,45.00,0.00,15.75,0.43,12.50,0.87
3500,45.00,0.00,16.50,0.50,13.00,1.22
3750,45.00,0.00,16.50,0.50,13.67,0.47
4000,45.00,0.00,16.67,0.47,14.67,0.47
4250,45.00,0.00,18.00,0.00,14.25,0.83
4500,45.00,0.00,18.25,0.43,14.40,0.49
4750,45.00,0.00,18.25,0.43,15.00,0.71
5000,45.00,0.00,18.75,0.43,15.67,0.47
5250,45.00,0.00,19.00,0.71,15.25,0.43
5500,45.00,0.00,18.00,0.00,14.50,0.50
5750,44.75,0.43,16.75,0.83,15.25,0.43
6000,44.33,0.47,15.00,0.00,14.50,0.50
6250,44.00,0.71,15.25,0.43,13.75,1.30
6500,45.00,0.00,17.25,1.30,11.00,1.22
6750,45.00,0.00,18.00,0.00,10.25,0.83
7000,45.00,0.00,18.75,0.43,9.25,0.43
7250,45.00,0.00,19.00,0.00,11.75,1.09
7500,45.00,0.00,19.25,0.43,14.00,1.22
7750,45.00,0.00,19.00,0.00,14.75,0.43
8000,45.00,0.00,18.00,0.00,15.75,0.43
8250,45.00,0.00,18.00,0.00,16.00,0.71
8500,45.00,0.00,18.00,0.00,15.67,0.94
8750,45.00,0.00,17.75,0.43,15.75,0.83
9000,45.00,0.00,17.75,0.43,15.75,0.83
9250,45.00,0.00,17.50,0.50,15.00,0.00
9500,45.00,0.00,18.00,0.00,14.75,0.43
9750,45.00,0.00,18.00,0.00,14.67,0.47
10000,45.00,0.00,17.25,0.43,13.50,1.12
10250,45.00,0.00,18.00,0.00,13.50,1.12
10500,45.00,0.00,18.75,0.43,14.25,0.83
10750,45.00,0.00,18.50,0.50,14.50,0.50
11000,45.00,0.00,18.25,0.43,15.50,0.50
11250,45.00,0.00,18.50,0.50,15.50,0.50
11500,45.00,0.00,18.25,0.43,16.00,0.71
11750,45.00,0.00,17.00,1.00,16.75,1.30
12000,45.00,0.00,15.00,0.00,16.25,0.43
12250,45.00,0.00,15.00,0.00,15.25,0.43
12500,45.00,0.00,15.25,0.43,14.75,0.43
12750,45.00,0.00,15.00,0.00,14.75,0.43
13000,44.75,0.43,16.50,1.12,14.75,0.43
13250,45.00,0.00,18.00,0.00,12.67,0.47
13500,45.00,0.00,18.25,0.43,14.00,1.00
13750,45.00,0.00,18.25,0.43,14.00,0.82
14000,45.00,0.00,18.25,0.43,15.00,1.41
14250,45.00,0.00,19.25,0.43,16.25,1.09
14500,44.33,0.47,20.33,0.47,17.00,1.00
14750,44.50,0.50,21.00,0.00,18.00,0.71
15000,44.50,0.50,20.75,0.43,17.50,0.50
15250,44.75,0.43,19.50,0.50,15.25,0.43
15500,44.75,0.43,19.50,0.50,13.75,1.30
15750,45.00,0.00,18.00,0.00,13.50,1.12
16000,45.00,0.00,19.00,0.82,12.00,0.00
16250,45.00,0.00,20.75,0.43,13.33,0.47
16500,45.00,0.00,20.75,0.43,14.40,0.80
16750,45.00,0.00,21.00,0.00,16.50,1.12
17000,45.00,0.00,21.00,0.00,17.75,0.43
17250,45.00,0.00,20.00,0.71,18.00,0.00
17500,45.00,0.00,18.00,0.00,16.50,1.12
17750,44.33,0.47,18.00,0.00,15.75,0.83
18000,44.50,0.50,17.75,0.43,17.25,0.83
18250,44.25,0.83,15.00,0.71,16.75,1.09
18500,43.50,0.50,13.00,0.00,17.00,0.71
18750,42.75,0.83,12.00,0.00,17.00,0.71
19000,42.50,0.50,12.25,0.43,16.00,0.71
19250,42.75,0.43,14.00,1.22,17.00,1.22
19500,43.50,0.50,16.50,1.12,17.75,0.43
19750,43.50,0.50,18.50,0.87,17.75,0.43
20000,44.25,0.43,18.50,0.50,17.25,0.83
20250,42.75,0.83,17.50,0.50,17.50,0.50
20500,43.00,1.00,15.50,0.50,17.75,0.43
20750,43.25,0.43,15.00,0.00,17.50,0.50
21000,44.50,0.50,16.33,0.94,17.67,0.47
21250,44.50,0.50,16.67,0.47,17.67,0.47
21500,44.60,0.49,16.80,0.75,18.00,0.00
21750,44.50,0.50,15.25,0.43,18.00,0.00
22000,43.00,0.82,15.00,0.00,17.50,0.50
22250,42.33,0.47,15.00,0.00,16.50,1.12
22500,43.25,0.43,15.00,0.00,16.75,0.83
22750,44.00,0.00,15.25,0.43,15.25,0.43
23000,44.50,0.50,15.75,0.83,14.75,0.43
23250,44.50,0.50,15.00,0.00,15.00,1.22
23500,44.75,0.43,14.50,0.50,15.75,0.83
23750,44.50,0.50,12.00,0.00,15.25,0.43
24000,44.75,0.43,11.50,0.87,15.00,0.00
24250,44.00,0.71,9.33,0.47,13.00,0.82
24500,43.50,0.50,9.00,0.00,11.25,0.83
24750,43.67,0.47,11.00,1.22,15.00,0.00
25000,42.75,0.83,14.75,0.83,18.25,1.09
25250,42.00,0.00,16.67,0.94,20.00,1.22
25500,40.25,1.30,15.75,0.83,19.00,0.71
25750,39.25,0.43,14.50,0.50,17.75,0.43
26000,39.25,0.43,13.50,1.50,14.75,1.79
26250,39.00,0.00,9.50,0.87,12.50,0.50
26500,39.50,0.50,4.75,3.03,11.50,1.50
26750,39.75,0.83,1.00,0.00,10.75,1.09
27000,39.50,0.50,6.50,0.50,9.33,1.25
27250,40.25,0.83,11.67,0.47,12.67,0.47
27500,42.75,0.83,13.00,1.22,10.00,1.58
27750,45.00,0.00,15.75,0.83,9.75,1.48
28000,45.67,0.47,16.75,0.43,6.67,0.94
28250,45.25,0.43,17.50,0.50,5.75,2.17
28500,45.00,0.00,17.75,0.43,7.00,0.82
28750,45.00,0.00,16.00,0.71,8.33,0.47
29000,45.00,0.00,14.67,0.47,2.67,1.25
29250,44.50,0.50,14.75,0.43,6.00,1.41
29500,45.00,0.00,17.50,1.50,11.25,1.30
29750,45.00,0.00,15.75,2.28,8.00,5.70
30000,43.75,1.09,6.33,3.30,15.75,0.83
30250,40.75,1.09,10.33,0.94,13.67,0.47
30500,38.25,0.83,12.00,0.00,13.00,0.71
30750,38.25,0.83,12.20,0.40,13.20,0.98
31000,39.50,0.50,12.00,0.00,12.00,1.41
31250,42.25,0.43,8.00,1.41,7.50,3.84
31500,43.25,0.43,16.00,1.58,18.75,1.48
31750,44.33,0.47,18.75,0.43,21.00,0.00
32000,44.33,0.47,20.33,0.47,21.00,0.00
32250,44.50,0.50,21.00,0.00,21.00,0.00
32500,44.50,0.50,21.00,0.00,21.00,0.00
32750,44.50,0.50,19.00,1.00,18.25,0.43
33000,44.50,0.50,18.00,0.00,17.75,0.43
