# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.50,0.87,11.25,5.54,12.50,2.96
250,42.50,0.87,18.00,0.71,14.25,3.83
500,39.00,2.12,16.00,1.58,13.75,2.38
750,36.25,0.43,18.67,0.47,9.50,0.50
1000,39.25,1.48,16.25,2.68,5.67,2.87
1250,41.00,0.71,11.75,1.79,15.75,1.30
1500,40.50,1.12,13.75,1.30,11.50,0.50
1750,36.00,2.12,14.00,4.32,11.33,1.25
2000,35.00,1.41,17.50,0.87,12.33,0.47
2250,37.75,1.30,11.50,2.50,13.25,2.17
2500,38.67,0.47,14.33,2.05,14.75,2.38
2750,38.50,1.50,17.25,0.83,14.75,0.43
3000,34.50,1.50,14.75,0.83,15.00,0.00
3250,38.75,1.09,14.50,1.50,16.25,0.83
3500,42.00,0.00,17.25,2.17,13.75,4.32
3750,43.75,0.83,19.75,0.83,12.25,2.68
4000,44.75,0.43,17.75,0.43,13.75,0.83
4250,44.75,0.43,15.25,0.43,13.50,1.50
4500,44.75,0.43,16.75,0.83,13.25,1.30
4750,45.00,0.00,18.75,0.83,14.00,1.22
5000,45.00,0.00,18.67,0.47,15.33,0.47
5250,45.00,0.00,19.00,0.71,15.00,0.00
5500,45.00,0.00,18.75,0.43,14.67,0.47
5750,45.00,0.00,18.50,0.50,15.00,0.71
6000,45.00,0.00,19.00,0.00,15.00,0.00
6250,45.00,0.00,19.00,0.82,14.50,0.50
6500,45.00,0.00,18.00,0.00,16.25,1.30
6750,46.00,0.71,14.00,1.22,17.75,0.43
7000,44.50,0.50,10.75,0.83,14.75,1.09
7250,43.50,0.50,14.00,1.22,14.50,0.87
7500,43.00,1.00,15.75,0.43,13.00,0.71
7750,42.50,0.50,17.00,0.00,13.00,1.41
8000,42.00,0.00,17.75,0.43,11.67,0.94
8250,42.00,0.00,18.00,0.00,11.75,1.48
8500,41.67,0.47,18.00,0.00,12.00,0.00
8750,42.25,0.43,18.00,0.00,11.75,0.43
9000,42.00,0.00,16.50,0.50,9.50,0.50
9250,42.00,0.00,17.00,0.71,9.25,1.09
9500,42.00,0.00,18.00,0.00,5.00,1.00
9750,42.25,0.43,18.00,0.00,2.33,0.94
10000,42.00,0.00,18.00,0.00,8.50,3.91
10250,42.75,0.43,18.00,0.00,12.00,1.22
10500,44.25,0.43,18.00,0.00,12.75,0.43
10750,45.00,0.00,18.00,0.00,12.25,0.43
11000,45.00,0.00,18.00,0.00,10.00,0.71
11250,45.00,0.00,18.00,0.00,10.25,1.09
11500,45.00,0.00,18.00,0.00,11.50,1.12
11750,45.00,0.00,18.00,0.00,11.50,0.50
12000,45.00,0.00,18.00,0.00,10.00,0.71
12250,45.00,0.00,18.00,0.00,9.33,0.47
12500,45.00,0.00,18.00,0.00,10.75,0.43
12750,45.00,0.00,18.00,0.00,12.00,0.82
13000,45.00,0.00,18.00,0.00,11.75,0.43
13250,45.00,0.00,18.00,0.00,12.00,0.00
13500,45.00,0.00,18.00,0.00,12.25,0.43
13750,45.00,0.00,18.00,0.00,11.75,0.43
14000,45.00,0.00,18.00,0.00,12.25,0.43
14250,45.00,0.00,18.00,0.00,12.50,0.50
14500,45.00,0.00,18.25,0.43,13.00,1.00
14750,45.00,0.00,19.00,0.82,13.00,1.00
15000,45.00,0.00,19.75,1.09,12.50,0.87
15250,45.00,0.00,18.50,1.12,12.33,0.47
15500,45.00,0.00,18.50,0.87,12.40,1.02
15750,45.00,0.00,19.75,1.09,13.67,1.25
16000,45.50,0.50,18.50,0.50,16.25,1.30
16250,45.00,0.00,18.25,0.43,17.00,0.71
16500,45.00,0.00,18.75,0.43,17.50,0.50
16750,45.00,0.00,20.00,0.00,16.75,0.83
17000,45.00,0.00,19.00,0.00,17.50,0.50
17250,45.00,0.00,19.00,0.71,18.00,0.00
17500,45.00,0.00,19.00,0.71,14.25,2.05
17750,45.00,0.00,16.75,1.30,11.00,1.22
18000,45.00,0.00,18.50,0.50,14.00,1.22
18250,45.00,0.00,18.75,0.43,14.25,0.43
18500,45.25,0.43,18.00,1.87,13.75,1.30
18750,45.25,0.43,16.50,1.12,14.25,1.48
19000,45.50,0.50,14.75,2.17,12.50,2.29
19250,45.25,0.43,19.00,0.82,9.67,0.47
19500,45.50,0.50,19.00,1.00,16.00,1.00
19750,45.50,0.50,17.25,1.30,12.75,2.49
20000,45.50,0.50,18.50,0.87,13.50,1.50
20250,45.25,0.43,16.25,2.49,9.00,3.67
20500,45.25,0.43,14.75,0.43,1.00,0.00
20750,45.33,0.47,19.50,0.87,12.33,0.47
21000,45.50,0.50,20.75,0.43,12.50,0.87
21250,45.50,0.50,20.00,1.22,12.25,0.43
21500,45.00,0.00,19.67,0.47,14.25,0.83
