# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.33,0.47,15.00,0.00,17.00,0.71
250,44.25,0.83,14.75,0.43,15.50,0.50
500,44.40,0.80,15.00,0.00,15.25,0.43
750,43.67,0.47,15.00,0.00,16.00,0.71
1000,43.75,0.83,15.00,0.00,15.50,0.50
1250,43.50,0.50,15.00,0.00,15.75,0.83
1500,43.50,0.50,14.75,0.43,15.00,1.22
1750,43.50,0.50,15.00,0.00,16.25,0.43
2000,42.75,0.83,16.50,0.87,17.50,0.50
2250,39.00,2.12,14.50,2.18,15.00,2.12
2500,38.00,0.71,7.75,0.83,13.00,1.58
2750,39.00,0.00,8.50,1.12,12.25,0.43
3000,39.50,0.50,9.50,0.50,12.00,0.00
3250,39.25,0.43,9.50,0.50,13.33,1.25
3500,39.50,0.50,8.75,1.09,14.50,0.87
3750,39.25,0.43,12.25,0.43,14.00,1.58
4000,41.00,0.82,14.50,0.50,14.67,0.47
4250,44.33,0.47,14.25,0.43,15.67,0.47
4500,45.00,0.00,14.75,0.43,15.67,0.94
4750,45.00,0.00,15.00,0.00,15.75,0.83
5000,44.67,0.47,15.33,0.47,17.25,1.30
5250,44.50,0.50,15.75,0.43,18.00,0.71
5500,44.50,0.50,15.50,0.50,17.50,0.50
5750,43.75,0.43,15.25,0.43,17.25,0.83
6000,43.50,0.50,15.25,0.43,18.00,0.00
6250,43.25,0.83,15.25,0.43,17.50,0.87
6500,42.75,0.43,15.67,0.47,17.33,0.94
6750,42.75,0.43,16.00,0.89,17.60,0.49
7000,43.25,0.43,16.50,0.50,18.50,0.50
7250,43.25,0.83,16.25,0.83,17.00,0.71
7500,43.50,0.50,15.00,0.00,17.67,0.47
7750,43.25,0.83,15.00,0.00,18.00,0.00
8000,43.33,0.47,15.00,0.00,18.33,0.47
8250,43.25,0.83,16.25,0.43,18.00,0.00
8500,42.50,0.50,16.00,0.71,17.75,0.43
8750,43.25,0.83,16.75,0.83,17.00,0.00
9000,43.50,0.50,16.75,0.43,17.25,0.83
9250,43.33,0.47,17.00,0.00,17.25,0.83
9500,43.50,0.50,17.00,1.00,16.75,0.43
9750,43.67,0.47,17.33,0.47,18.00,0.00
10000,43.50,0.50,17.00,0.71,18.50,0.50
10250,43.50,0.50,16.75,0.43,18.00,0.00
10500,43.50,0.50,16.75,0.43,18.50,0.50
10750,43.50,0.50,16.75,0.43,18.25,0.43
11000,43.00,0.71,15.25,0.43,18.50,0.50
11250,43.25,0.83,17.00,0.82,17.33,0.47
11500,42.00,0.00,17.00,0.71,15.50,1.12
11750,42.00,0.00,18.00,0.00,13.00,1.22
12000,42.00,0.00,17.25,0.83,14.00,1.41
12250,42.00,0.00,17.00,0.71,14.00,0.71
12500,42.33,0.47,16.00,0.00,14.50,0.87
12750,43.50,0.50,15.50,0.50,15.00,0.00
13000,43.50,0.50,15.25,0.43,15.00,0.71
13250,43.00,0.71,15.50,0.50,15.00,0.00
13500,42.50,0.50,15.50,0.50,15.00,0.00
13750,42.50,0.50,16.25,0.43,14.75,0.43
14000,42.50,0.50,16.00,0.00,15.25,0.43
14250,43.50,0.50,15.25,0.43,16.25,1.09
14500,43.50,0.50,14.25,0.83,16.50,0.87
14750,43.50,1.12,13.50,1.50,16.50,0.50
15000,43.25,0.83,15.75,0.83,15.50,1.12
15250,43.25,0.83,12.33,0.47,12.67,0.94
15500,43.50,0.50,14.33,0.47,14.67,1.25
15750,42.67,0.47,14.50,0.50,15.33,0.47
