# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,43.75,0.83,14.75,0.43,14.25,0.83
250,45.00,0.00,17.67,0.47,12.50,0.87
500,45.25,0.43,17.25,0.83,11.75,0.43
750,45.00,0.00,16.00,1.00,12.33,0.47
1000,44.67,0.47,12.00,0.00,12.67,0.47
1250,43.67,0.47,12.00,0.00,14.00,1.22
1500,44.00,0.00,12.00,0.00,14.00,1.22
1750,44.33,0.47,13.00,0.00,14.00,1.58
2000,44.33,0.47,13.00,1.00,13.75,0.83
2250,44.50,0.50,12.00,0.00,13.50,1.12
2500,44.33,0.47,11.33,0.94,14.25,0.43
2750,44.50,0.50,10.00,1.22,14.25,0.83
3000,45.00,0.00,12.25,0.43,15.25,0.43
3250,44.50,0.50,12.00,0.00,16.00,0.71
3500,45.00,0.00,12.00,0.00,16.75,1.30
3750,44.67,0.47,12.00,0.00,16.25,0.83
4000,45.00,0.00,12.00,0.00,15.33,0.47
4250,44.67,0.47,12.00,0.00,14.67,0.47
4500,45.00,0.00,11.50,0.50,15.00,0.00
4750,45.00,0.00,12.00,0.00,14.25,0.83
5000,45.00,0.00,12.00,0.00,14.25,0.83
5250,45.00,0.00,13.50,0.50,13.67,1.25
5500,45.00,0.00,14.00,0.82,13.75,1.30
5750,44.50,0.50,12.50,0.50,14.75,0.43
6000,44.33,0.47,12.00,0.00,15.25,0.43
6250,44.33,0.47,12.00,0.00,15.75,0.83
6500,44.33,0.47,12.00,0.00,16.50,1.12
6750,44.50,0.50,12.25,0.43,17.50,0.50
7000,44.50,0.50,12.33,0.47,17.33,0.47
7250,44.25,0.83,12.33,0.47,17.25,0.83
7500,42.75,0.83,14.00,0.71,17.75,0.43
7750,42.00,0.00,13.50,0.50,17.50,0.50
8000,42.00,0.00,11.67,0.47,16.75,0.83
8250,42.00,0.00,12.00,0.00,16.25,0.83
8500,42.00,0.00,11.33,0.47,16.00,0.82
8750,42.00,0.00,11.50,0.50,16.25,0.83
9000,42.00,0.00,10.00,0.00,15.33,0.47
9250,43.20,0.75,8.67,0.47,12.60,0.80
9500,44.67,0.47,9.25,0.43,11.67,0.47
9750,44.50,0.50,9.00,0.00,9.33,0.47
10000,44.33,0.47,10.33,1.25,10.50,1.12
10250,44.00,0.00,13.50,0.50,11.75,0.43
10500,44.00,0.71,13.50,1.12,13.25,1.79
10750,44.00,0.00,14.50,0.50,12.50,0.50
11000,43.50,1.12,13.50,1.12,12.75,1.30
11250,42.75,0.83,9.00,2.74,13.33,0.94
11500,43.00,1.00,8.25,0.83,11.75,0.43
11750,42.75,0.83,6.67,0.94,13.33,1.25
12000,42.00,0.00,6.00,0.00,15.00,0.71
12250,41.75,0.43,11.00,1.41,16.75,1.30
12500,41.50,0.50,12.50,0.50,15.25,0.43
12750,41.67,0.47,14.50,0.50,15.00,0.82
13000,41.75,0.43,14.25,0.43,14.50,0.50
13250,41.33,0.47,13.33,1.25,14.50,0.87
13500,41.33,0.47,12.50,0.50,15.25,0.43
13750,41.50,0.50,12.75,0.83,16.00,1.00
14000,41.67,0.47,13.67,0.47,17.00,0.00
14250,39.80,0.75,12.00,0.00,17.33,1.11
14500,38.33,1.70,12.00,0.00,16.50,0.50
14750,39.50,0.50,6.33,4.11,13.33,1.25
15000,39.50,0.50,10.25,1.30,12.75,0.83
15250,39.00,0.00,7.50,1.12,12.67,0.94
15500,39.00,0.00,7.00,1.58,13.33,0.94
15750,38.33,0.47,13.00,1.41,14.25,1.30
16000,39.00,0.00,15.00,0.00,12.00,0.00
16250,39.25,0.43,15.00,0.00,11.75,0.43
16500,39.00,0.00,15.25,0.43,11.00,1.00
16750,39.25,0.43,16.00,0.00,10.00,0.82
17000,39.00,0.00,12.33,2.05,13.00,0.82
17250,38.75,0.43,10.75,2.38,12.50,1.80
17500,39.33,0.47,16.75,1.30,13.67,2.36
17750,40.33,0.47,15.75,0.83,20.00,0.82
18000,42.00,0.00,13.00,0.82,18.75,1.92
18250,43.00,0.00,4.00,2.00,14.25,1.30
18500,43.75,0.83,10.75,1.30,14.50,1.12
18750,43.50,0.50,12.00,0.00,14.25,1.30
19000,42.25,0.43,12.67,0.47,16.00,1.41
19250,42.00,0.00,12.00,0.00,14.67,0.47
19500,42.00,0.00,12.50,0.87,14.75,1.09
19750,42.00,0.00,13.50,0.50,15.50,0.50
20000,42.00,0.00,14.75,0.43,15.00,0.00
20250,42.25,0.43,14.25,0.83,14.50,0.50
20500,42.50,0.50,12.00,0.00,15.67,0.94
20750,42.25,0.43,11.50,0.50,16.75,0.83
21000,42.50,0.50,12.00,0.00,17.33,0.47
21250,42.50,0.50,14.00,0.82,17.67,0.47
21500,42.67,0.47,15.00,0.00,18.00,0.00
21750,42.00,0.00,15.50,0.50,18.00,0.00
22000,42.50,0.50,15.25,0.43,17.75,0.43
22250,43.00,0.71,16.00,0.00,17.00,0.82
22500,42.50,0.50,15.00,0.00,17.00,0.82
22750,42.33,0.47,15.00,0.82,16.75,1.09
23000,42.50,0.50,12.00,0.00,16.75,0.83
23250,42.50,0.50,12.25,0.43,16.75,0.43
23500,42.50,0.50,12.25,0.43,17.00,1.00
23750,42.33,0.47,12.33,0.47,17.25,0.83
24000,42.25,0.43,12.25,0.43,17.00,0.71
24250,42.33,0.47,12.33,0.47,16.00,0.71
24500,42.33,0.47,12.00,0.00,16.00,1.41
24750,42.50,0.50,12.00,0.00,16.75,1.09
25000,42.33,0.47,11.25,0.43,15.00,0.00
25250,42.00,0.00,12.00,0.00,14.75,0.43
25500,42.00,0.00,11.75,0.43,14.25,0.83
25750,42.00,0.00,12.00,0.00,15.50,0.50
26000,42.00,0.00,12.00,0.00,15.25,0.43
26250,42.00,0.00,12.25,0.43,14.75,0.83
26500,42.50,0.50,11.75,1.09,15.00,0.00
26750,42.50,0.50,11.00,0.00,14.25,0.83
27000,42.33,0.47,10.33,0.47,14.25,0.83
27250,42.75,0.83,10.33,1.25,14.67,0.47
27500,43.00,0.71,10.75,1.09,14.00,1.00
27750,43.50,0.50,12.00,0.00,14.00,0.82
28000,43.50,0.50,12.50,0.50,13.25,0.83
28250,43.50,0.50,12.00,0.00,13.25,1.30
28500,43.67,0.47,12.33,0.47,13.25,0.83
28750,44.00,0.00,12.00,0.00,12.50,0.50
29000,44.00,0.71,12.00,0.00,12.75,0.83
29250,43.50,0.50,12.00,0.00,12.75,0.83
29500,43.33,0.47,12.67,0.94,14.50,0.87
29750,43.50,0.50,12.75,0.83,14.75,0.43
30000,43.50,0.50,12.00,0.00,15.00,0.71
30250,43.25,0.83,12.25,0.43,15.50,0.87
30500,42.67,0.94,12.33,0.47,15.00,0.00
30750,43.00,0.82,13.67,1.25,15.25,0.43
31000,43.33,0.47,12.00,0.00,13.33,1.25
31250,43.50,0.50,12.00,0.00,14.00,0.82
31500,42.33,0.47,11.50,0.50,13.60,0.49
31750,43.00,1.00,12.00,0.00,14.00,0.82
32000,43.00,1.00,12.67,0.47,14.33,0.94
32250,42.67,0.94,12.00,0.00,13.75,1.30
32500,43.00,0.00,12.00,0.00,14.50,0.50
32750,42.75,0.83,12.00,0.00,13.00,1.00
33000,43.00,1.00,11.75,0.43,13.00,1.22
33250,43.33,0.47,11.00,0.82,13.00,1.22
33500,43.00,0.82,12.67,0.47,14.00,1.00
33750,43.00,0.71,12.00,0.00,14.67,0.47
34000,43.25,0.43,12.00,0.00,15.00,0.71
34250,42.50,0.50,12.25,0.43,14.50,0.50
34500,42.67,0.47,12.75,0.43,16.00,0.82
34750,42.50,0.50,11.50,0.50,15.00,0.82
35000,42.00,0.00,12.00,0.00,15.50,1.12
35250,42.00,0.00,12.50,0.50,14.75,0.43
35500,42.00,0.00,13.75,0.43,15.00,0.00
35750,40.50,2.60,13.50,0.50,15.25,0.43
36000,42.00,0.00,12.00,0.00,15.33,0.94
36250,42.00,0.00,12.00,0.00,15.75,0.83
36500,42.00,0.00,12.00,0.00,16.00,1.00
36750,42.00,0.00,12.00,0.00,16.33,0.47
37000,42.00,0.00,14.00,1.41,17.50,0.50
37250,42.00,0.00,13.50,0.87,17.00,0.82
37500,42.00,0.00,14.00,0.00,17.60,0.80
37750,42.00,0.00,13.25,0.43,18.33,0.47
38000,42.00,0.00,13.67,0.47,17.75,0.43
38250,42.00,0.00,13.00,0.82,18.00,0.00
38500,42.00,0.00,12.50,0.50,17.00,1.00
38750,42.00,0.00,12.25,0.43,15.25,0.43
39000,42.33,0.47,13.67,0.47,14.00,0.71
39250,42.33,0.47,12.00,0.00,13.75,1.30
39500,42.50,0.50,12.00,0.00,14.00,1.00
39750,42.67,0.47,12.33,0.47,13.50,0.87
40000,43.75,0.83,12.00,0.00,12.25,0.43
40250,43.25,0.83,12.00,0.00,11.50,0.87
40500,43.50,0.50,13.00,0.82,11.67,0.47
40750,44.00,0.00,12.00,0.00,11.67,1.25
41000,43.33,0.47,13.33,0.47,15.50,2.18
41250,43.25,0.83,14.50,0.50,17.75,0.43
41500,42.33,0.47,14.67,0.47,17.50,0.50
41750,42.00,0.00,14.50,0.50,17.25,0.83
42000,42.00,0.00,12.00,0.00,17.75,0.43
42250,42.00,0.00,12.33,0.47,17.75,0.43
42500,42.00,0.00,12.00,0.00,16.33,0.47
42750,42.00,0.00,13.00,1.00,16.50,1.12
43000,42.00,0.00,12.75,0.43,16.67,0.47
43250,42.00,0.00,13.67,0.47,15.50,0.50
43500,42.50,0.50,12.50,0.87,15.25,0.43
43750,42.00,0.00,12.50,0.50,14.50,0.50
44000,42.00,0.00,12.00,0.00,15.75,0.83
44250,42.75,0.43,12.25,0.43,14.33,0.94
44500,43.25,0.43,12.75,0.83,14.25,0.83
44750,43.25,0.83,13.50,1.12,14.75,1.09
45000,43.33,0.47,13.33,1.25,15.25,1.48
45250,43.50,0.50,14.50,0.50,16.25,0.83
45500,43.50,0.50,14.67,0.47,17.00,0.82
45750,43.00,1.00,13.75,1.30,17.00,1.22
46000,43.00,0.71,13.25,0.83,16.00,0.71
46250,43.67,0.47,11.75,0.43,14.67,0.47
46500,42.67,0.47,12.00,0.00,14.75,0.43
46750,42.50,0.50,12.75,0.83,15.50,1.12
47000,42.50,0.50,13.50,1.12,16.25,0.83
47250,42.50,0.50,14.50,0.50,15.25,0.43
47500,42.33,0.47,15.00,0.00,14.25,0.83
47750,42.50,0.50,13.00,1.22,14.75,0.43
48000,42.33,0.47,12.00,0.00,14.00,0.71
48250,43.00,0.82,12.33,0.47,13.00,0.71
48500,43.00,0.71,12.00,0.00,13.67,1.25
48750,43.33,0.47,12.75,0.83,14.33,0.94
49000,43.50,0.50,14.75,0.43,15.00,0.71
49250,43.00,0.71,14.75,0.43,15.75,0.83
49500,42.00,0.00,13.50,0.50,15.50,0.50
49750,42.50,0.50,13.25,0.83,14.25,1.30
