# Task: standing
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.50,0.87,19.75,1.30,10.25,2.86
250,40.33,0.47,14.00,1.63,12.25,0.43
500,40.25,0.83,7.00,0.00,10.50,0.50
750,40.50,0.50,9.00,0.00,12.67,0.94
1000,40.50,0.50,14.50,2.29,14.25,0.83
1250,39.75,0.83,20.75,0.43,12.50,1.12
1500,39.33,0.47,17.33,0.94,10.33,0.94
1750,37.75,1.30,11.25,5.54,13.25,2.68
2000,36.75,0.83,13.75,1.30,11.33,2.49
2250,36.75,0.83,16.00,0.71,15.75,2.28
2500,36.25,0.43,17.50,0.50,13.25,3.34
2750,36.00,0.00,16.50,1.66,13.33,2.62
3000,36.25,0.43,12.00,2.45,16.25,1.30
3250,38.00,1.00,17.75,0.43,9.00,4.24
3500,38.00,1.00,19.67,1.25,10.33,1.25
3750,37.00,1.22,17.25,2.59,8.75,0.83
4000,36.00,0.00,12.67,0.47,7.50,3.20
4250,36.00,0.00,15.75,1.48,10.25,0.83
4500,38.33,0.47,20.00,1.22,18.67,1.70
4750,39.25,0.43,12.67,0.47,20.25,1.30
5000,41.40,0.80,13.25,0.83,12.25,2.28
5250,42.33,0.47,12.50,0.50,11.50,0.50
5500,42.25,0.43,14.00,0.71,10.25,0.83
5750,42.00,0.00,13.33,0.47,10.50,1.50
6000,42.00,0.00,12.00,0.00,13.50,1.50
6250,41.50,0.50,12.00,0.00,13.50,1.12
6500,41.50,0.50,12.00,0.00,13.00,0.71
6750,41.50,0.50,11.25,0.83,12.50,0.50
7000,41.75,0.43,10.25,1.09,12.00,0.00
7250,42.00,0.00,10.00,0.00,9.50,0.50
7500,42.00,0.00,9.00,0.71,10.00,0.71
7750,42.00,0.00,9.00,0.00,9.67,0.47
8000,42.00,0.00,7.75,1.48,11.25,1.30
8250,41.50,0.50,7.33,0.47,12.00,0.00
8500,41.75,0.43,9.00,0.71,11.50,1.12
8750,42.00,0.00,9.50,0.50,12.00,0.71
9000,42.00,0.00,9.75,0.43,11.00,1.00
9250,42.00,0.00,9.00,0.71,10.33,1.25
9500,42.00,0.00,10.00,0.82,10.67,1.25
9750,42.00,0.00,10.00,0.71,10.00,1.00
10000,42.00,0.00,11.25,0.43,12.50,1.12
10250,42.00,0.00,10.75,0.43,12.25,0.43
10500,42.00,0.00,10.67,0.94,12.25,1.09
10750,42.00,0.00,11.50,0.50,12.50,0.50
11000,42.00,0.00,10.75,0.83,10.75,1.09
11250,42.00,0.00,11.50,0.50,10.00,1.41
11500,42.00,0.00,10.50,1.12,9.00,1.22
11750,42.00,0.00,10.00,0.82,8.33,0.94
12000,42.00,0.00,9.50,0.87,10.75,1.09
12250,42.00,0.00,9.67,0.47,11.33,0.47
12500,42.00,0.00,10.50,1.12,11.67,0.47
12750,42.00,0.00,11.25,0.83,11.00,1.22
13000,42.00,0.00,10.00,0.82,9.75,0.83
13250,42.25,0.43,11.00,0.71,9.25,0.43
13500,42.00,0.00,12.00,0.00,9.00,0.71
13750,42.00,0.00,12.00,0.00,9.75,0.83
14000,42.00,0.00,12.00,0.00,9.67,0.94
14250,42.00,0.00,12.00,0.00,11.50,0.50
14500,42.00,0.00,11.75,0.43,9.67,0.47
14750,42.00,0.00,11.33,0.47,10.75,0.83
15000,42.00,0.00,12.00,0.00,11.25,0.83
15250,42.00,0.00,12.00,0.00,12.00,0.00
15500,42.00,0.00,12.00,0.00,12.25,1.09
15750,42.00,0.00,12.25,0.43,12.75,0.83
16000,42.00,0.00,12.00,0.00,14.25,0.83
16250,42.00,0.00,12.00,0.00,13.25,0.83
16500,42.00,0.00,12.50,0.50,15.50,1.66
16750,41.25,0.83,12.33,0.47,15.00,0.00
17000,41.00,1.00,12.25,0.43,14.75,0.43
17250,40.33,0.94,15.50,0.50,15.67,0.94
17500,40.50,0.50,16.25,1.30,18.50,1.80
17750,39.25,0.43,21.00,0.00,18.75,1.92
18000,37.50,1.12,19.75,1.30,13.25,1.09
18250,36.00,0.00,15.75,0.83,14.25,1.30
18500,36.00,0.00,16.33,1.25,8.00,3.67
18750,38.00,0.71,18.00,0.71,16.50,2.60
19000,38.50,0.50,15.67,0.47,11.75,4.66
19250,38.00,1.00,14.50,3.28,16.50,3.84
19500,36.75,0.83,11.00,2.74,14.75,2.59
19750,36.50,0.50,6.00,2.55,9.75,0.83
20000,38.75,0.43,12.75,3.27,14.50,2.50
20250,39.00,0.00,15.33,1.70,16.50,2.60
20500,39.25,0.43,10.50,2.60,12.50,3.20
20750,40.00,1.00,7.67,1.25,20.25,1.30
21000,40.75,0.43,6.67,1.70,21.00,0.00
21250,43.33,1.25,7.33,2.62,20.00,0.82
21500,45.00,0.00,9.25,2.68,17.75,1.79
21750,45.00,0.00,11.67,0.47,15.00,1.26
22000,44.67,0.47,12.50,0.87,10.50,0.50
22250,44.50,0.50,11.50,0.87,5.33,3.40
22500,44.50,0.50,12.00,0.00,3.00,0.00
22750,45.00,0.00,9.50,0.87,3.67,3.77
23000,45.00,0.00,9.75,0.43,5.00,2.35
23250,45.00,0.00,12.00,0.00,3.33,2.05
23500,45.00,0.00,8.67,2.87,2.00,1.00
23750,45.00,0.00,5.75,2.38,3.50,0.50
24000,45.00,0.00,10.00,2.12,3.00,0.00
24250,45.00,0.00,12.00,0.00,7.50,1.50
24500,45.00,0.00,12.00,0.00,7.75,0.83
24750,45.00,0.00,12.00,0.00,2.00,1.00
25000,45.00,0.00,12.00,0.00,5.00,2.00
25250,45.00,0.00,12.00,0.00,4.00,1.41
25500,45.00,0.00,11.50,0.50,4.00,2.16
25750,45.00,0.00,11.67,0.47,1.00,0.00
26000,45.00,0.00,12.00,0.00,5.00,1.87
26250,45.00,0.00,12.00,0.00,6.00,0.71
26500,45.00,0.00,12.25,0.43,8.25,2.28
26750,45.00,0.00,8.67,2.87,13.50,1.50
27000,45.00,0.00,7.50,1.12,10.00,1.22
27250,45.00,0.00,8.25,1.30,10.00,2.35
27500,45.00,0.00,5.00,1.41,13.25,1.79
27750,45.00,0.00,3.00,0.00,14.67,0.47
28000,45.00,0.00,5.50,2.06,13.33,0.94
28250,45.00,0.00,9.25,0.83,14.33,0.47
28500,45.00,0.00,4.67,0.47,14.00,1.22
28750,45.00,0.00,4.33,0.47,14.25,0.83
29000,45.00,0.00,5.75,0.43,13.25,1.30
29250,45.00,0.00,7.00,0.82,12.25,0.43
29500,45.00,0.00,9.00,0.00,12.25,0.43
29750,45.00,0.00,10.00,0.82,13.25,1.30
30000,45.00,0.00,9.00,0.71,13.25,1.09
30250,45.00,0.00,10.00,1.87,9.50,3.84
30500,45.00,0.00,7.33,3.09,15.25,2.17
30750,45.00,0.00,6.00,2.92,14.50,0.50
31000,45.00,0.00,6.50,1.12,14.00,1.00
31250,45.00,0.00,11.25,1.30,12.33,0.47
31500,45.00,0.00,12.00,0.00,12.50,0.50
31750,45.00,0.00,12.00,0.00,12.33,0.47
32000,45.00,0.00,11.50,0.50,12.67,0.47
32250,45.00,0.00,12.00,0.00,12.25,0.43
32500,45.00,0.00,12.00,0.00,14.00,1.00
32750,45.00,0.00,12.00,0.00,14.25,0.83
33000,45.00,0.00,12.00,0.00,14.25,0.43
33250,45.00,0.00,6.75,1.30,12.00,1.63
33500,45.00,0.00,10.50,1.50,12.67,0.47
33750,45.00,0.00,12.00,0.82,12.50,0.50
34000,45.00,0.00,11.67,1.89,10.25,2.49
34250,45.00,0.00,7.75,0.83,11.33,1.70
34500,45.00,0.00,9.00,0.00,12.00,0.00
