# Task: lying
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.50,0.50,12.00,0.00,0.00,0.00
250,39.75,0.83,13.00,0.00,0.00,0.00
500,40.00,1.00,12.67,0.47,0.00,0.00
750,40.00,0.71,12.50,0.50,1.00,0.00
1000,40.00,0.82,12.50,0.87,1.50,0.50
1250,40.00,1.00,12.00,0.00,1.75,0.43
1500,40.00,0.82,12.00,0.00,2.00,0.71
1750,40.25,0.83,12.00,0.00,1.00,0.00
2000,40.00,0.82,12.00,0.00,1.00,0.00
2250,39.75,0.83,12.00,0.00,1.00,0.00
2500,40.00,0.71,12.25,0.43,1.00,0.00
2750,40.00,0.71,12.00,0.00,1.00,0.00
3000,40.00,1.00,12.00,0.00,1.00,0.00
3250,39.75,0.83,12.67,0.94,1.33,0.47
3500,39.67,0.47,12.25,0.43,1.00,0.00
3750,40.00,1.00,12.50,0.50,1.00,0.00
4000,40.00,1.00,12.67,0.47,0.00,0.00
4250,40.00,1.00,12.33,0.47,1.00,0.00
4500,40.00,1.00,12.25,0.43,0.00,0.00
4750,40.00,0.71,12.00,0.00,0.00,0.00
5000,40.00,1.00,12.00,0.00,0.00,0.00
5250,40.25,0.83,12.67,0.47,0.00,0.00
5500,40.00,1.00,12.50,0.50,0.00,0.00
5750,39.75,0.83,12.50,0.50,0.00,0.00
6000,40.33,0.94,12.00,0.00,1.00,0.00
6250,39.75,0.83,12.00,0.00,1.00,0.00
6500,40.00,0.71,12.00,0.00,1.33,0.47
6750,40.00,0.82,12.00,0.00,2.00,0.00
7000,40.00,1.00,12.00,0.00,1.00,0.00
7250,40.00,1.00,12.00,0.00,1.00,0.00
7500,40.00,0.82,12.00,0.00,2.00,0.00
7750,39.75,0.83,12.25,0.43,1.00,0.00
8000,40.00,1.00,13.00,0.00,0.00,0.00
8250,39.33,0.47,13.33,0.47,0.00,0.00
8500,39.75,0.83,12.67,0.47,1.00,0.00
8750,40.33,0.94,12.00,0.00,1.00,0.00
9000,40.00,1.00,12.00,0.00,1.00,0.00
9250,39.67,0.94,12.33,0.47,1.50,0.50
9500,40.33,0.47,12.33,0.47,1.00,0.00
9750,40.00,0.82,12.00,0.00,1.67,0.47
