# Task: lying
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.58,0.49,1.92,0.73,17.67,0.47
250,39.25,0.43,2.00,0.71,17.75,0.43
500,39.25,0.43,1.67,0.94,17.67,0.47
750,39.50,0.50,2.67,0.47,17.75,0.43
1000,39.50,0.50,1.00,0.00,17.75,0.43
1250,39.50,0.50,1.00,0.00,17.50,0.50
1500,39.25,0.43,1.00,0.00,17.33,0.47
1750,39.25,0.43,2.00,0.82,17.67,0.47
2000,39.67,0.47,1.67,0.47,17.67,0.47
2250,39.00,0.00,2.00,0.00,16.75,1.09
2500,39.33,0.47,1.67,0.47,15.75,0.83
2750,39.50,0.50,1.75,0.83,16.00,1.22
3000,40.00,0.00,4.50,0.50,18.00,0.00
3250,39.50,0.50,3.67,0.94,17.50,0.50
3500,39.25,0.43,2.67,1.25,16.75,0.83
3750,39.67,0.47,5.50,0.50,18.00,0.00
4000,39.33,0.47,6.00,0.00,17.33,0.47
4250,39.50,0.50,5.00,0.00,17.75,0.43
4500,39.25,0.43,5.25,0.43,17.00,0.71
4750,39.00,0.00,3.00,0.71,17.00,0.71
5000,39.00,0.00,2.50,0.50,17.00,0.00
5250,39.25,0.43,2.50,0.50,16.75,0.43
5500,39.50,0.50,4.00,0.00,16.75,0.83
5750,39.67,0.47,3.25,0.43,17.33,0.94
6000,39.33,0.47,2.67,0.47,17.33,0.47
6250,39.00,0.00,3.00,0.00,17.00,0.00
6500,39.67,0.47,3.00,0.00,17.33,0.47
6750,39.00,0.00,2.50,0.50,16.50,0.50
7000,39.25,0.43,2.00,0.00,16.25,0.83
7250,39.50,0.50,2.67,0.47,16.25,1.30
7500,39.25,0.43,3.50,0.50,16.00,1.00
7750,40.00,0.00,3.67,0.47,17.00,0.00
8000,40.00,0.00,4.00,0.00,17.50,0.50
8250,39.00,0.00,4.00,0.00,17.00,1.00
8500,39.50,0.50,5.00,0.00,18.00,0.00
8750,39.33,0.47,4.75,0.43,17.33,0.47
9000,39.00,0.00,5.00,0.00,16.75,0.43
9250,39.50,0.50,5.00,0.82,17.00,0.00
9500,39.00,0.00,5.00,0.00,16.75,0.83
9750,39.33,0.47,4.75,0.43,17.33,0.47
10000,39.33,0.47,4.75,0.43,17.00,0.00
10250,39.25,0.43,4.25,0.43,17.00,1.00
10500,39.50,0.50,4.00,0.00,16.75,0.83
10750,39.67,0.47,4.50,0.50,17.00,0.00
11000,39.00,0.00,4.00,0.00,17.33,0.47
11250,39.00,0.00,4.00,0.00,17.00,0.82
11500,39.00,0.00,5.67,0.47,17.00,0.82
11750,39.33,0.47,5.50,0.50,16.67,0.47
12000,39.33,0.47,5.00,0.00,16.67,0.47
12250,39.25,0.43,5.25,0.43,17.00,0.71
12500,39.00,0.00,4.33,0.47,16.50,0.50
12750,39.50,0.50,4.50,0.50,17.00,1.00
13000,39.33,0.47,4.50,0.50,17.33,0.47
13250,39.50,0.50,4.00,0.00,17.00,0.71
13500,39.00,0.00,3.50,0.50,16.67,0.47
13750,39.33,0.47,4.00,0.00,16.50,0.50
14000,39.67,0.47,4.75,0.43,17.00,0.82
14250,39.25,0.43,5.00,0.00,17.00,0.71
14500,39.33,0.47,5.00,0.00,17.00,0.82
14750,39.33,0.47,4.75,0.43,17.00,0.82
15000,39.50,0.50,4.00,0.00,16.33,0.47
15250,39.00,0.00,4.00,0.00,17.00,0.71
15500,39.25,0.43,4.25,0.43,17.00,0.00
15750,39.00,0.00,4.25,0.43,17.25,0.83
16000,39.50,0.50,5.67,0.47,16.50,0.87
16250,39.50,0.50,4.50,1.50,13.75,1.30
16500,39.25,0.43,5.25,1.48,12.00,0.00
16750,39.00,0.00,5.50,1.80,8.00,2.45
17000,39.00,0.00,6.25,0.43,9.67,0.47
17250,39.00,0.00,5.00,0.82,8.67,0.47
17500,39.25,0.43,4.25,0.43,8.75,0.43
17750,39.00,0.00,3.50,0.87,9.33,0.47
18000,39.25,0.43,5.75,0.43,9.00,1.41
