# Task: lying
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,48.00,0.00,6.25,0.43,2.00,0.71
250,48.00,0.00,6.00,0.00,1.67,0.94
500,48.00,0.00,6.00,0.00,2.00,1.00
750,48.00,0.00,5.25,0.43,2.67,0.94
1000,48.00,0.00,5.50,0.50,2.00,0.82
1250,48.00,0.00,6.25,0.43,1.33,0.47
1500,48.00,0.00,6.33,0.47,1.00,0.00
1750,48.00,0.00,6.25,0.43,1.50,0.50
2000,48.00,0.00,6.00,0.00,2.00,0.82
2250,48.00,0.00,6.00,0.00,1.50,0.50
2500,48.00,0.00,6.00,0.00,1.67,0.94
2750,48.00,0.00,6.00,0.00,2.00,0.82
3000,48.00,0.00,5.67,0.47,2.00,1.00
3250,48.00,0.00,5.00,0.00,1.75,0.83
3500,48.00,0.00,5.25,0.43,2.67,0.94
3750,48.00,0.00,5.00,0.00,1.75,0.83
4000,48.00,0.00,5.00,0.00,2.25,0.83
4250,48.00,0.00,5.00,0.00,2.00,0.82
4500,48.00,0.00,5.25,0.43,2.00,0.71
4750,48.00,0.00,6.00,0.00,1.25,0.43
5000,48.00,0.00,6.00,0.00,1.75,0.83
5250,48.00,0.00,6.00,0.00,1.50,0.50
5500,48.00,0.00,6.00,0.00,2.00,0.82
5750,48.00,0.00,6.00,0.00,1.00,0.00
6000,48.00,0.00,6.00,0.00,1.33,0.47
6250,48.00,0.00,5.67,0.47,1.00,0.00
6500,48.00,0.00,5.75,0.43,1.00,0.00
6750,48.00,0.00,5.75,0.43,1.50,0.50
7000,48.00,0.00,5.75,0.43,1.33,0.47
7250,48.00,0.00,5.50,0.50,2.50,0.50
7500,48.00,0.00,5.75,0.43,2.00,0.82
7750,48.00,0.00,5.67,0.47,1.50,0.50
8000,48.00,0.00,5.75,0.43,2.50,0.50
8250,48.00,0.00,6.25,0.43,1.00,0.00
8500,48.00,0.00,6.25,0.43,2.00,0.00
8750,48.00,0.00,6.00,0.00,2.67,1.25
9000,48.00,0.00,6.75,0.43,4.33,0.47
9250,48.00,0.00,7.00,0.00,4.25,0.83
9500,48.00,0.00,6.50,0.50,3.00,0.71
9750,48.00,0.00,6.25,0.43,2.00,0.00
10000,48.00,0.00,5.67,0.47,1.00,0.00
10250,48.00,0.00,6.33,0.47,4.00,0.82
10500,48.00,0.00,6.50,0.50,3.50,1.80
10750,48.00,0.00,6.50,0.50,2.00,0.00
11000,48.00,0.00,8.25,0.43,1.50,0.50
11250,48.00,0.00,8.50,0.50,1.00,0.00
11500,48.00,0.00,7.00,0.00,1.25,0.43
11750,48.00,0.00,7.00,0.00,2.00,0.00
12000,48.00,0.00,6.50,0.50,3.67,0.47
12250,48.00,0.00,5.75,0.43,4.50,1.12
12500,48.00,0.00,5.50,0.50,3.75,0.43
12750,48.00,0.00,6.00,0.00,4.00,0.82
13000,48.00,0.00,5.75,0.43,4.00,1.22
13250,48.00,0.00,6.00,0.00,4.00,0.82
13500,48.00,0.00,6.00,0.00,3.33,0.47
13750,48.00,0.00,6.25,0.43,2.75,0.43
14000,48.00,0.00,6.25,0.43,3.00,0.00
14250,48.00,0.00,5.33,0.47,2.25,0.83
14500,48.00,0.00,6.50,0.50,2.50,0.50
14750,48.00,0.00,6.50,0.50,3.00,1.41
